UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	7667
0	1	399
0	2	361
0	4	129
0	5	48
0	7	74
0	8	60
0	10	31
0	11	82
0	13	18
0	14	69
0	15	20
0	17	34
0	18	21
0	20	10
0	21	20
0	22	22
0	24	32
0	26	30
0	27	42
0	29	21
0	30	23
0	32	11
0	34	4
0	35	20
0	37	13
0	38	32
0	40	11
0	41	16
0	43	9
0	45	4
0	46	33
0	48	22
0	49	11
0	51	10
0	53	13
0	54	19
0	56	10
0	57	19
0	59	17
0	61	2
0	62	5
0	64	1
0	65	4
0	67	5
0	68	2
0	70	41
0	72	14
0	73	7
0	75	4
0	78	20
0	80	2
0	81	4
0	83	2
0	86	15
0	87	2
0	91	1
0	99	8
0	100	4
0	108	1
0	116	2
1	0	393649
1	1	25616
1	2	11807
1	4	8708
1	5	3614
1	7	3703
1	8	6307
1	10	2885
1	11	5231
1	13	2286
1	14	5345
1	15	2085
1	17	3701
1	18	1999
1	20	1668
1	21	3253
1	22	1740
1	24	2559
1	26	1134
1	27	2261
1	29	1741
1	30	1090
1	32	1863
1	34	932
1	35	1743
1	37	1427
1	38	713
1	40	1539
1	41	621
1	43	1438
1	45	595
1	46	1383
1	48	1043
1	49	470
1	51	896
1	53	445
1	54	877
1	56	869
1	57	519
1	59	561
1	61	257
1	62	502
1	64	311
1	65	520
1	67	522
1	68	236
1	70	457
1	72	131
1	73	209
1	75	229
1	76	199
1	78	387
1	80	178
1	81	243
1	83	107
1	84	206
1	86	280
1	87	105
1	89	200
1	91	75
1	92	62
1	94	115
1	95	41
1	97	167
1	99	121
1	100	110
1	102	66
1	103	88
1	105	89
1	106	30
1	108	61
1	110	25
1	111	95
1	113	73
1	114	34
1	116	63
1	118	15
1	119	110
1	121	22
1	122	42
1	124	24
1	125	4
1	127	14
1	129	4
1	130	18
1	132	9
1	133	11
1	135	76
1	137	8
1	138	11
1	140	11
1	141	2
1	143	6
1	144	9
1	146	12
1	148	6
1	149	7
1	151	10
1	152	1
1	154	3
1	156	5
1	157	30
1	159	8
1	160	1
1	162	5
1	168	2
1	170	4
1	176	4
1	178	1
1	203	2
1	205	2
2	0	66088
2	1	13060
2	2	7773
2	4	5361
2	5	2658
2	7	2507
2	8	4329
2	10	2094
2	11	4193
2	13	1901
2	14	3235
2	15	1545
2	17	3094
2	18	1559
2	20	1561
2	21	2839
2	22	1353
2	24	2636
2	26	1071
2	27	2280
2	29	2127
2	30	963
2	32	1747
2	34	912
2	35	1698
2	37	1411
2	38	770
2	40	1503
2	41	722
2	43	1399
2	45	662
2	46	1213
2	48	1156
2	49	478
2	51	1161
2	53	480
2	54	839
2	56	977
2	57	437
2	59	710
2	61	471
2	62	698
2	64	377
2	65	686
2	67	746
2	68	429
2	70	548
2	72	185
2	73	452
2	75	333
2	76	189
2	78	435
2	80	194
2	81	409
2	83	218
2	84	342
2	86	296
2	87	144
2	89	306
2	91	149
2	92	271
2	94	221
2	95	135
2	97	272
2	99	96
2	100	165
2	102	51
2	103	119
2	105	172
2	106	71
2	108	228
2	110	48
2	111	115
2	113	85
2	114	35
2	116	72
2	118	27
2	119	72
2	121	84
2	122	12
2	124	71
2	125	36
2	127	69
2	129	90
2	130	37
2	132	51
2	133	53
2	135	40
2	137	17
2	138	36
2	140	29
2	141	7
2	143	10
2	144	7
2	146	24
2	148	11
2	149	18
2	151	9
2	152	5
2	154	15
2	156	43
2	157	12
2	159	1
2	160	5
2	162	4
2	165	5
2	168	42
2	170	2
2	173	1
2	175	3
2	176	1
2	178	1
2	179	2
2	181	2
2	200	3
3	0	17118
3	1	7572
3	2	5730
3	4	4045
3	5	1853
3	7	1769
3	8	3730
3	10	1550
3	11	2871
3	13	1401
3	14	3060
3	15	1749
3	17	2730
3	18	1421
3	20	1422
3	21	2755
3	22	1299
3	24	2635
3	26	1177
3	27	2560
3	29	2378
3	30	1135
3	32	2046
3	34	1104
3	35	2111
3	37	1855
3	38	962
3	40	2076
3	41	950
3	43	1960
3	45	815
3	46	1623
3	48	1635
3	49	653
3	51	1415
3	53	753
3	54	1244
3	56	1425
3	57	636
3	59	1467
3	61	709
3	62	1168
3	64	539
3	65	1063
3	67	958
3	68	493
3	70	812
3	72	554
3	73	927
3	75	939
3	76	349
3	78	784
3	80	398
3	81	772
3	83	532
3	84	557
3	86	571
3	87	277
3	89	698
3	91	363
