UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	35080
0	1	1042
0	2	541
0	3	943
0	4	310
0	6	585
0	7	241
0	9	247
0	10	504
0	12	188
0	13	443
0	14	187
0	16	394
0	17	182
0	19	163
0	20	298
0	22	344
0	23	133
0	25	297
0	27	100
0	28	222
0	30	123
0	31	226
0	33	230
0	34	98
0	36	187
0	38	115
0	39	204
0	41	159
0	42	93
0	44	123
0	46	37
0	47	143
0	49	220
0	50	48
0	52	91
0	54	73
0	55	83
0	57	26
0	58	101
0	60	55
0	61	36
0	63	47
0	65	17
0	66	27
0	68	42
0	69	18
0	71	38
0	73	15
0	74	31
0	76	33
0	77	8
0	79	21
0	81	4
0	82	37
0	84	8
0	85	30
0	87	20
0	88	6
0	90	25
0	92	6
0	93	16
0	95	27
0	96	44
0	98	19
0	100	8
0	101	12
0	103	15
0	104	9
0	106	16
0	108	4
0	109	5
0	111	4
0	112	10
0	114	8
0	115	2
0	117	10
0	119	4
0	120	9
0	122	27
0	123	15
0	125	10
0	128	5
0	130	2
0	131	5
0	133	5
0	135	14
0	136	2
0	138	1
0	139	1
0	141	1
0	142	1
0	147	1
0	149	2
0	155	16
0	160	2
0	163	2
0	166	2
1	0	419428
1	1	18892
1	2	11370
1	3	17524
1	4	7047
1	6	12597
1	7	6264
1	9	5958
1	10	11593
1	12	5333
1	13	10036
1	14	4424
1	16	8587
1	17	4018
1	19	4033
1	20	7513
1	22	7063
1	23	3079
1	25	5950
1	27	2811
1	28	5333
1	30	2792
1	31	4962
1	33	4689
1	34	2405
1	36	4297
1	38	1694
1	39	3953
1	41	3771
1	42	1590
1	44	3274
1	46	1485
1	47	2593
1	49	2527
1	50	1247
1	52	2392
1	54	1247
1	55	2270
1	57	1002
1	58	1893
1	60	1752
1	61	867
1	63	1962
1	65	816
1	66	1426
1	68	1431
1	69	737
1	71	1374
1	73	544
1	74	1052
1	76	1309
1	77	657
1	79	1003
1	81	425
1	82	1076
1	84	408
1	85	770
1	87	640
1	88	326
1	90	624
1	92	288
1	93	545
1	95	519
1	96	178
1	98	506
1	100	176
1	101	360
1	103	385
1	104	203
1	106	325
1	108	117
1	109	271
1	111	264
1	112	255
1	114	234
1	115	94
1	117	194
1	119	116
1	120	219
1	122	162
1	123	68
1	125	146
1	127	55
1	128	102
1	130	143
1	131	67
1	133	90
1	135	18
1	136	67
1	138	45
1	139	68
1	141	69
1	142	13
1	144	46
1	146	31
1	147	50
1	149	39
1	150	20
1	152	38
1	154	19
1	155	15
1	157	9
1	158	4
1	160	28
1	162	13
1	163	22
1	165	7
1	166	4
1	168	3
1	169	1
1	171	8
1	173	5
1	174	13
1	176	19
1	177	3
1	179	6
1	181	5
1	184	1
1	187	2
1	189	1
1	193	4
1	195	10
1	206	1
1	208	2
2	0	161486
2	1	17467
2	2	11941
2	3	17038
2	4	7695
2	6	14090
2	7	6665
2	9	6328
2	10	12627
2	12	5931
2	13	10977
2	14	5075
2	16	10306
2	17	4612
2	19	4682
2	20	8947
