UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	22744
0	1	577
0	2	308
0	3	628
0	4	179
0	6	338
0	7	203
0	9	144
0	10	352
0	12	126
0	13	251
0	14	71
0	16	209
0	17	78
0	19	84
0	20	147
0	22	118
0	23	79
0	25	181
0	27	54
0	28	216
0	30	81
0	31	93
0	33	199
0	34	95
0	36	90
0	38	53
0	39	135
0	41	75
0	42	48
0	44	120
0	46	26
0	47	30
0	49	63
0	50	38
0	52	41
0	54	33
0	55	43
0	57	18
0	58	63
0	60	66
0	61	16
0	63	21
0	65	10
0	66	23
0	68	25
0	69	7
0	71	22
0	73	11
0	74	33
0	76	24
0	77	5
0	79	29
0	81	7
0	82	22
0	84	15
0	85	14
0	87	12
0	88	2
0	90	19
0	92	23
0	93	13
0	95	16
0	96	12
0	98	13
0	101	3
0	103	8
0	106	11
0	108	1
0	109	2
0	111	16
0	112	8
0	117	4
0	120	3
0	123	1
0	125	3
0	127	1
0	128	8
0	130	5
0	133	5
0	135	1
0	136	3
0	149	1
0	152	6
0	174	1
1	0	426897
1	1	15157
1	2	8650
1	3	12854
1	4	4863
1	6	10006
1	7	4660
1	9	4677
1	10	7872
1	12	4008
1	13	6623
1	14	3243
1	16	6138
1	17	3036
1	19	2818
1	20	5699
1	22	5789
1	23	2452
1	25	4955
1	27	2032
1	28	4288
1	30	1874
1	31	4719
1	33	3508
1	34	1728
1	36	3051
1	38	1387
1	39	3224
1	41	2717
1	42	1226
1	44	2462
1	46	1133
1	47	2006
1	49	2005
1	50	892
1	52	2038
1	54	1024
1	55	1656
1	57	657
1	58	1357
1	60	1410
1	61	634
1	63	1196
1	65	547
1	66	1234
1	68	1013
1	69	468
1	71	1112
1	73	469
1	74	750
1	76	957
1	77	342
1	79	671
1	81	355
1	82	519
1	84	248
1	85	563
1	87	373
1	88	254
1	90	422
1	92	157
1	93	355
1	95	384
1	96	190
1	98	320
1	100	167
1	101	226
1	103	185
1	104	105
1	106	194
1	108	89
1	109	252
1	111	127
1	112	150
1	114	157
1	115	106
1	117	166
1	119	46
1	120	145
1	122	57
1	123	36
1	125	66
1	127	15
1	128	51
1	130	77
1	131	37
1	133	92
1	135	41
1	136	58
1	138	39
1	139	43
1	141	63
1	142	34
1	144	48
1	146	9
1	147	71
1	149	16
1	150	3
1	152	34
1	154	16
1	155	9
1	157	13
1	160	1
1	162	5
1	163	150
1	165	3
1	166	8
1	168	13
1	169	3
1	171	44
1	173	1
1	174	4
1	176	6
1	177	2
1	179	3
1	181	1
1	184	4
1	187	6
1	189	3
1	192	6
1	193	3
1	211	3
2	0	250347
2	1	18606
2	2	11314
2	3	17802
2	4	7968
2	6	15176
2	7	7173
2	9	6687
2	10	13624
2	12	5938
2	13	10582
2	14	5102
2	16	9958
2	17	4747
2	19	5033
2	20	8449
2	22	7636
2	23	3969
2	25	7066
2	27	3367
2	28	6726
2	30	3446
2	31	6295
2	33	5856
2	34	2796
2	36	5121
2	38	2620
2	39	5068
2	41	4752
2	42	2197
2	44	4078
2	46	2513
2	47	3554
2	49	3365
2	50	1779
2	52	2981
2	54	1518
2	55	2951
2	57	1296
2	58	2372
2	60	2219
2	61	1301
2	63	2124
2	65	928
2	66	1956
2	68	1787
2	69	915
2	71	1712
2	73	751
2	74	1633
2	76	1538
2	77	758
2	79	1442
2	81	658
2	82	1290
2	84	545
2	85	1153
2	87	1048
2	88	493
2	90	901
2	92	492
2	93	767
2	95	740
2	96	314
2	98	625
2	100	282
2	101	641
2	103	484
2	104	221
2	106	578
2	108	186
2	109	385
2	111	235
2	112	333
2	114	347
2	115	185
2	117	340
2	119	132
2	120	249
2	122	186
2	123	122
2	125	221
2	127	80
2	128	222
2	130	205
2	131	118
2	133	127
2	135	67
2	136	117
2	138	58
2	139	130
2	141	150
2	142	39
2	144	127
2	146	53
2	147	81
2	149	68
2	150	32
2	152	127
2	154	30
2	155	72
2	157	146
2	158	59
2	160	88
2	162	25
2	163	23
2	165	11
2	166	34
2	168	33
2	169	18
2	171	18
2	173	5
2	174	19
2	176	22
2	177	22
2	179	3
2	181	1
2	182	8
2	184	5
2	185	1
2	187	6
2	189	4
2	190	17
2	192	7
2	193	17
2	195	6
2	198	1
2	200	1
2	208	1
2	209	1
2	211	1
3	0	52115
3	1	8409
3	2	5429
3	3	8327
3	4	3696
3	6	7486
3	7	3541
3	9	2985
3	10	6022
3	12	3310
3	13	5838
3	14	2834
3	16	5131
3	17	2346
3	19	2428
3	20	4520
3	22	4256
3	23	1979
3	25	4254
3	27	1987
3	28	3955
3	30	1830
3	31	3485
3	33	3474
3	34	1851
3	36	2933
3	38	1572
3	39	2908
3	41	2769
3	42	1382
3	44	2560
3	46	1099
3	47	2342
3	49	2341
3	50	1059
3	52	2108
3	54	897
3	55	1801
3	57	955
3	58	1561
3	60	1735
3	61	792
3	63	1582
3	65	796
3	66	1478
3	68	1394
3	69	608
3	71	1146
3	73	644
3	74	1087
3	76	1084
3	77	556
3	79	1028
3	81	465
3	82	965
3	84	406
3	85	862
3	87	765
3	88	357
3	90	619
3	92	301
3	93	587
3	95	639
3	96	263
3	98	485
3	100	269
3	101	539
3	103	504
3	104	239
3	106	380
3	108	187
3	109	340
3	111	113
3	112	403
3	114	479
3	115	133
3	117	286
3	119	98
3	120	240
3	122	283
3	123	143
3	125	200
3	127	73
3	128	190
3	130	189
3	131	77
3	133	115
3	135	62
3	136	103
3	138	87
3	139	83
3	141	70
3	142	63
3	144	99
3	146	71
3	147	59
3	149	71
3	150	30
3	152	51
3	154	24
3	155	93
3	157	60
3	158	25
3	160	39
3	162	18
3	163	25
3	165	13
3	166	43
3	168	31
3	169	26
3	171	29
3	173	16
3	174	33
3	176	19
3	177	16
3	179	23
3	181	16
3	182	18
3	184	11
3	185	15
3	187	11
3	189	1
3	190	6
3	192	1
3	193	7
3	195	3
3	196	4
3	198	3
3	200	10
3	203	6
3	206	3
3	209	1
3	211	2
3	212	1
3	214	4
4	0	27649
4	1	7896
4	2	5472
4	3	9503
4	4	4062
4	6	6998
4	7	3634
4	9	3552
4	10	6383
4	12	3288
4	13	6152
4	14	3001
4	16	6416
4	17	2934
4	19	2667
4	20	5714
4	22	5408
4	23	2575
4	25	5205
4	27	2502
4	28	5060
4	30	2669
4	31	4986
4	33	4551
4	34	2311
4	36	4297
4	38	2184
4	39	4224
4	41	3831
4	42	1985
4	44	3790
4	46	1980
4	47	3571
4	49	3271
4	50	1585
4	52	3215
4	54	1596
4	55	3037
4	57	1565
4	58	2858
4	60	2990
4	61	1443
4	63	2426
4	65	1256
4	66	2500
4	68	2255
4	69	1086
4	71	2304
4	73	1090
4	74	2168
4	76	2018
4	77	855
4	79	1916
4	81	871
4	82	1646
4	84	815
4	85	1524
4	87	1575
4	88	769
4	90	1420
4	92	555
4	93	1233
4	95	1216
4	96	546
4	98	1276
4	100	528
4	101	1158
4	103	1088
4	104	471
4	106	938
4	108	420
4	109	890
4	111	429
4	112	670
4	114	743
4	115	354
4	117	706
4	119	312
4	120	526
4	122	503
4	123	276
4	125	529
4	127	223
4	128	562
4	130	676
4	131	235
4	133	497
4	135	215
4	136	397
4	138	140
4	139	358
4	141	449
4	142	138
4	144	330
4	146	188
4	147	283
4	149	296
4	150	101
4	152	260
4	154	101
4	155	255
4	157	186
4	158	80
4	160	150
4	162	53
4	163	148
4	165	86
4	166	107
4	168	88
4	169	50
4	171	138
4	173	41
4	174	101
4	176	170
4	177	25
4	179	103
4	181	48
4	182	97
4	184	47
4	185	20
4	187	20
4	189	14
4	190	37
4	192	15
4	193	12
4	195	34
4	196	31
4	198	21
4	200	4
4	201	11
4	203	4
4	204	1
4	206	10
4	208	4
4	209	6
4	211	7
4	212	1
4	214	3
5	0	15225
5	1	5680
5	2	4140
5	3	7454
5	4	3503
5	6	6436
5	7	3533
5	9	3065
5	10	5851
5	12	2631
5	13	5797
5	14	2853
5	16	5724
5	17	2674
5	19	2674
5	20	5212
5	22	5197
5	23	2686
5	25	5160
5	27	2657
5	28	4890
5	30	2376
5	31	5144
5	33	4795
5	34	2308
5	36	5076
5	38	2233
5	39	4344
5	41	4131
5	42	2279
5	44	4225
5	46	2027
5	47	3771
5	49	3790
5	50	1919
5	52	3690
5	54	1781
5	55	3300
5	57	1780
5	58	3370
5	60	3112
5	61	1540
5	63	2914
5	65	1344
5	66	2489
5	68	3028
5	69	1464
5	71	2698
5	73	1208
5	74	2628
5	76	2444
5	77	1131
5	79	2218
5	81	1008
5	82	1968
5	84	906
5	85	1920
5	87	2284
5	88	1022
5	90	1913
5	92	958
5	93	1899
5	95	1691
5	96	760
5	98	1601
5	100	725
5	101	1747
5	103	1432
5	104	704
5	106	1389
5	108	577
5	109	1250
5	111	638
5	112	1318
5	114	1153
5	115	516
5	117	985
5	119	540
5	120	911
5	122	779
5	123	441
5	125	772
5	127	340
5	128	758
5	130	925
5	131	372
5	133	736
5	135	282
5	136	722
5	138	231
5	139	528
5	141	511
5	142	210
5	144	570
5	146	207
5	147	502
5	149	406
5	150	186
5	152	381
5	154	276
5	155	350
5	157	266
5	158	144
5	160	253
5	162	115
5	163	289
5	165	139
5	166	269
5	168	243
5	169	49
5	171	276
5	173	89
5	174	188
5	176	188
5	177	59
5	179	155
5	181	59
5	182	125
5	184	103
5	185	38
5	187	131
5	189	22
5	190	102
5	192	33
5	193	40
5	195	89
5	196	33
5	198	93
5	200	36
5	201	40
5	203	16
5	204	23
5	206	26
5	208	9
5	209	14
5	211	3
5	212	7
5	214	7
5	216	2
6	0	6093
6	1	2545
6	2	2168
6	3	3994
6	4	1959
6	6	3602
6	7	1719
6	9	1735
6	10	3091
6	12	1734
6	13	3213
6	14	1644
6	16	3030
6	17	1656
6	19	1627
6	20	3146
6	22	3485
6	23	1726
6	25	3196
6	27	1656
6	28	3409
6	30	1504
6	31	3062
6	33	2983
6	34	1534
6	36	2917
6	38	1406
6	39	3054
6	41	2845
6	42	1475
6	44	2748
6	46	1325
6	47	2664
6	49	2917
6	50	1297
6	52	2558
6	54	1237
6	55	2207
