UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	24
1	1	1
1	6	3
1	9	1
1	25	1
1	36	1
1	39	2
1	42	1
2	0	14
2	1	4
2	3	1
2	10	1
2	12	3
2	13	1
2	14	1
2	16	1
2	20	1
2	27	1
2	28	1
2	44	1
2	46	1
2	55	1
2	63	1
3	0	11
3	2	1
3	3	1
3	4	1
3	6	2
3	10	1
3	22	1
3	25	1
3	27	2
3	28	1
3	30	2
3	31	1
3	36	1
3	38	1
3	44	2
3	54	1
3	57	1
3	69	1
3	79	1
3	90	1
4	0	4
4	1	2
4	6	1
4	7	1
4	10	1
4	12	1
4	13	1
4	14	1
4	19	1
4	22	1
4	23	1
4	25	1
4	31	1
4	33	1
4	34	1
4	39	1
4	46	2
4	47	1
4	54	2
4	58	1
4	61	1
4	63	1
4	69	1
4	82	1
4	98	1
4	114	1
4	122	1
5	0	2
5	1	1
5	3	1
5	6	2
5	10	1
5	13	1
5	14	1
5	16	1
5	17	1
5	23	1
5	25	1
5	27	2
5	28	1
5	36	1
5	44	2
5	47	1
5	52	1
5	54	1
5	57	1
5	58	2
5	71	1
5	82	1
5	87	1
5	98	1
5	128	1
5	138	1
5	141	1
5	144	1
5	152	1
6	1	1
6	2	1
6	6	1
6	7	1
6	17	1
6	23	2
6	25	1
6	27	1
6	28	2
6	33	2
6	38	1
6	44	1
6	52	1
6	57	1
6	58	2
6	60	1
6	61	2
6	71	1
6	76	1
6	90	1
6	93	1
6	95	1
6	103	1
6	108	2
6	114	1
6	117	1
6	119	1
7	0	2
7	1	1
7	4	1
7	6	1
7	7	1
7	10	2
7	13	1
7	14	1
7	25	1
7	27	1
7	28	2
7	33	2
7	36	1
7	41	1
7	46	1
7	50	1
7	54	1
7	68	1
7	69	1
7	87	1
7	98	1
7	109	1
7	111	1
7	112	1
7	120	1
7	128	1
7	138	1
7	147	1
7	152	1
7	187	1
8	0	1
8	2	1
8	7	1
8	10	1
8	16	1
8	19	1
8	41	1
8	47	1
8	55	2
8	63	2
8	65	2
8	66	1
8	74	1
8	76	1
8	79	2
8	81	2
8	87	1
8	88	1
8	98	1
8	101	1
8	109	1
8	114	1
8	138	1
8	157	1
8	166	1
8	174	1
8	182	1
8	200	1
9	13	4
9	19	1
9	25	1
9	27	1
9	28	1
9	38	1
9	49	1
9	54	1
9	55	2
9	58	1
9	68	2
9	82	1
9	88	1
9	93	1
9	98	1
9	101	2
9	104	1
9	117	1
9	120	1
9	125	1
9	128	1
9	147	1
9	149	1
9	158	1
9	174	1
9	182	1
9	187	1
9	195	1
10	4	1
10	23	1
10	47	1
10	55	1
10	60	1
10	63	1
10	66	1
10	76	1
10	85	2
10	88	1
10	98	1
10	109	1
10	120	2
10	122	1
10	123	2
10	139	1
10	141	1
10	157	1
10	169	1
10	173	1
10	176	2
10	177	1
10	182	1
10	187	1
10	195	1
10	201	1
10	212	1
10	216	3
