UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	12574
0	1	776
0	2	450
0	4	163
0	5	55
0	7	84
0	8	139
0	10	105
0	11	212
0	13	51
0	14	57
0	15	14
0	17	60
0	18	17
0	20	18
0	21	125
0	22	43
0	24	61
0	26	44
0	27	43
0	29	51
0	30	16
0	32	26
0	34	17
0	35	29
0	37	18
0	38	22
0	40	32
0	41	29
0	43	9
0	45	4
0	46	25
0	48	10
0	49	2
0	51	10
0	53	2
0	54	42
0	56	28
0	57	60
0	59	8
0	61	6
0	62	13
0	64	9
0	65	10
0	67	18
0	68	8
0	70	94
0	72	34
0	73	18
0	75	19
0	76	13
0	78	3
0	83	2
0	87	2
0	89	3
0	91	1
0	97	2
0	108	2
0	127	1
1	0	434685
1	1	36136
1	2	19070
1	4	12709
1	5	5565
1	7	5401
1	8	9992
1	10	4313
1	11	7373
1	13	3797
1	14	7188
1	15	3076
1	17	5654
1	18	2691
1	20	2327
1	21	4762
1	22	1850
1	24	4197
1	26	1995
1	27	3339
1	29	3035
1	30	1744
1	32	2689
1	34	1263
1	35	2614
1	37	2177
1	38	1153
1	40	2420
1	41	1150
1	43	1792
1	45	1085
1	46	1767
1	48	1843
1	49	755
1	51	1256
1	53	707
1	54	1332
1	56	1340
1	57	583
1	59	1031
1	61	525
1	62	755
1	64	400
1	65	709
1	67	579
1	68	251
1	70	484
1	72	186
1	73	544
1	75	444
1	76	192
1	78	675
1	80	368
1	81	556
1	83	211
1	84	492
1	86	370
1	87	226
1	89	481
1	91	161
1	92	326
1	94	248
1	95	171
1	97	245
1	99	173
1	100	138
1	102	73
1	103	165
1	105	111
1	106	76
1	108	140
1	110	48
1	111	76
1	113	62
1	114	23
1	116	67
1	118	46
1	119	55
1	121	66
1	122	9
1	124	46
1	125	16
1	127	21
1	129	12
1	130	40
1	132	75
1	133	14
1	135	85
1	137	37
1	138	19
1	140	11
1	141	2
1	143	10
1	144	6
1	146	9
1	148	6
1	149	14
1	151	8
1	152	5
1	154	23
1	156	2
1	157	8
1	159	8
1	160	1
1	162	2
1	168	12
1	170	1
1	171	1
1	176	3
1	178	3
1	183	1
1	187	2
1	192	1
2	0	184697
2	1	37204
2	2	21469
2	4	14336
2	5	7537
2	7	6102
2	8	12116
2	10	5505
2	11	9888
2	13	4416
2	14	8658
2	15	4370
2	17	8727
2	18	4128
2	20	4284
2	21	7129
2	22	3492
2	24	6495
2	26	2986
2	27	6407
2	29	6122
2	30	2692
2	32	4845
2	34	2142
2	35	4492
2	37	3716
2	38	1990
2	40	3969
2	41	1781
2	43	3255
2	45	1802
2	46	3269
2	48	2749
2	49	1250
2	51	2782
2	53	1397
2	54	2421
2	56	2183
2	57	1065
2	59	1950
2	61	942
2	62	1894
2	64	1169
2	65	1595
2	67	1875
2	68	1191
2	70	1379
2	72	565
2	73	1338
2	75	1071
2	76	420
2	78	1034
2	80	445
2	81	913
2	83	421
2	84	907
2	86	833
2	87	496
2	89	734
2	91	420
2	92	676
2	94	719
2	95	300
2	97	637
2	99	275
2	100	404
2	102	209
2	103	349
2	105	507
2	106	181
2	108	496
2	110	155
2	111	401
2	113	352
2	114	107
2	116	188
2	118	93
2	119	137
2	121	148
2	122	116
2	124	215
2	125	90
2	127	150
2	129	113
2	130	92
2	132	147
2	133	54
2	135	101
2	137	52
2	138	100
2	140	74
2	141	30
2	143	51
2	144	17
2	146	58
2	148	17
2	149	110
2	151	71
2	152	14
2	154	70
2	156	16
2	157	46
2	159	45
2	160	3
2	162	10
2	164	5
2	165	15
2	167	3
2	168	13
2	170	11
2	171	1
2	173	8
2	175	5
2	176	14
2	178	8
2	179	2
2	184	1
2	187	1
2	195	1
2	198	1
2	200	1
2	206	1
3	0	41929
3	1	16425
3	2	13067
3	4	9072
3	5	4428
3	7	4162
3	8	7675
3	10	3714
3	11	8082
3	13	3532
3	14	6827
3	15	3464
3	17	6050
3	18	3084
3	20	3083
3	21	5346
3	22	2914
3	24	5602
3	26	2598
3	27	5642
3	29	5153
3	30	2637
3	32	4597
3	34	2505
3	35	4307
3	37	4682
3	38	2022
3	40	3620
3	41	2087
3	43	3615
3	45	1761
3	46	3297
3	48	3287
3	49	1778
3	51	3417
3	53	1668
3	54	3001
3	56	2488
3	57	1401
3	59	2759
3	61	1246
3	62	2467
3	64	1025
3	65	2076
3	67	1957
3	68	1020
3	70	1847
3	72	898
3	73	1601
3	75	1828
3	76	891
3	78	1729
3	80	920
3	81	1392
3	83	678
3	84	1476
3	86	1289
3	87	547
3	89	1137
3	91	590
3	92	1123
3	94	1052
3	95	501
3	97	916
3	99	356
3	100	694
3	102	345
3	103	624
3	105	749
3	106	391
3	108	573
3	110	343
3	111	675
3	113	702
3	114	316
3	116	510
3	118	246
3	119	506
3	121	355
3	122	241
3	124	272
3	125	145
3	127	395
3	129	121
3	130	229
3	132	233
3	133	99
3	135	165
3	137	66
3	138	192
3	140	158
3	141	97
3	143	204
3	144	63
3	146	126
3	148	67
3	149	156
3	151	90
3	152	34
3	154	100
3	156	27
3	157	74
3	159	61
3	160	18
3	162	30
3	164	29
3	165	86
3	167	34
3	168	59
3	170	56
3	171	7
3	173	39
3	175	4
3	176	17
3	178	19
3	179	4
3	181	21
3	183	5
3	184	8
3	187	5
3	189	4
3	190	6
3	192	1
3	203	1
4	0	18464
4	1	12469
4	2	11621
4	4	8549
4	5	3959
4	7	3598
4	8	7451
4	10	3601
4	11	6470
4	13	3562
4	14	6656
4	15	3654
4	17	6847
4	18	3017
4	20	2852
4	21	7033
4	22	3569
4	24	6729
4	26	3719
4	27	5966
4	29	5986
4	30	3097
4	32	5719
4	34	3176
4	35	5824
4	37	5702
4	38	3008
4	40	5606
4	41	2803
4	43	5606
4	45	2454
4	46	4752
4	48	4105
4	49	2400
4	51	4478
4	53	2210
4	54	4535
4	56	4311
4	57	2156
4	59	4376
4	61	2012
4	62	4163
4	64	2192
4	65	3778
4	67	3615
4	68	1908
4	70	3043
4	72	1661
4	73	3392
4	75	2900
4	76	1563
4	78	2821
4	80	1422
4	81	3135
4	83	1762
4	84	2667
4	86	2397
4	87	1275
4	89	2537
4	91	1042
4	92	2311
4	94	2082
4	95	979
4	97	1821
4	99	1157
4	100	1994
4	102	892
4	103	1517
4	105	1805
4	106	722
4	108	1341
4	110	747
4	111	1378
4	113	1285
4	114	719
4	116	1310
4	118	572
4	119	1004
4	121	933
4	122	380
4	124	1078
4	125	437
4	127	873
4	129	443
4	130	864
4	132	712
4	133	434
4	135	579
4	137	307
4	138	553
4	140	604
4	141	356
4	143	537
4	144	253
4	146	478
4	148	188
4	149	452
4	151	452
4	152	158
4	154	395
4	156	219
4	157	394
4	159	302
4	160	305
4	162	305
4	164	75
4	165	288
4	167	133
4	168	377
4	170	192
4	171	76
4	173	105
4	175	30
4	176	35
4	178	62
4	179	38
4	181	40
4	183	19
4	184	94
4	186	5
4	187	14
4	189	45
4	190	17
4	192	8
4	194	6
4	195	54
4	197	27
4	198	1
4	200	8
4	202	2
4	203	4
4	206	3
5	0	9997
5	1	8624
5	2	9637
5	4	7357
5	5	3513
5	7	2857
5	8	6737
5	10	3250
5	11	7616
5	13	3439
5	14	6262
5	15	3487
5	17	5947
5	18	2959
5	20	2981
5	21	7264
5	22	3194
5	24	5959
