UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	2986
0	1	125
0	2	85
0	4	35
0	5	11
0	7	12
0	8	26
0	10	17
0	11	25
0	13	4
0	14	18
0	15	5
0	17	6
0	18	8
0	20	1
0	21	19
0	22	22
0	24	51
0	26	3
0	27	12
0	29	22
0	30	7
0	32	9
0	34	20
0	35	5
0	37	5
0	38	21
0	40	8
0	43	1
0	46	9
0	48	2
0	49	2
0	51	1
0	53	1
0	54	6
0	56	9
0	61	1
0	62	3
0	65	2
0	67	4
0	70	1
0	72	3
0	73	1
0	78	2
0	80	1
0	81	1
1	0	337504
1	1	33206
1	2	16994
1	4	11109
1	5	4540
1	7	5067
1	8	8604
1	10	3762
1	11	7166
1	13	3148
1	14	7449
1	15	2904
1	17	5943
1	18	2912
1	20	2444
1	21	3873
1	22	2585
1	24	3844
1	26	1651
1	27	3335
1	29	2996
1	30	1591
1	32	3207
1	34	1243
1	35	2627
1	37	2496
1	38	1354
1	40	2190
1	41	969
1	43	1811
1	45	1195
1	46	1987
1	48	1455
1	49	606
1	51	1212
1	53	777
1	54	1363
1	56	1141
1	57	767
1	59	1020
1	61	453
1	62	984
1	64	406
1	65	648
1	67	723
1	68	279
1	70	661
1	72	250
1	73	475
1	75	390
1	76	203
1	78	295
1	80	273
1	81	392
1	83	156
1	84	349
1	86	402
1	87	167
1	89	244
1	91	170
1	92	318
1	94	201
1	95	75
1	97	225
1	99	147
1	100	226
1	102	63
1	103	170
1	105	208
1	106	93
1	108	114
1	110	56
1	111	74
1	113	94
1	114	24
1	116	98
1	118	38
1	119	47
1	121	71
1	122	77
1	124	83
1	125	22
1	127	79
1	129	15
1	130	50
1	132	41
1	133	27
1	135	98
1	137	25
1	138	37
1	140	21
1	141	5
1	143	45
1	144	7
1	146	34
1	148	12
1	149	62
1	151	5
1	152	2
1	154	43
1	156	5
1	157	10
1	159	2
1	162	2
1	168	3
1	171	2
1	176	2
1	178	2
1	187	2
1	189	1
1	198	1
2	0	130977
2	1	27424
2	2	16405
2	4	11744
2	5	5745
2	7	4932
2	8	9935
2	10	4670
2	11	7644
2	13	3401
2	14	6733
2	15	3376
2	17	7773
2	18	3506
2	20	3486
2	21	6005
2	22	2788
2	24	5501
2	26	2586
2	27	4793
2	29	4127
2	30	2026
2	32	3948
2	34	1790
2	35	3912
2	37	3335
2	38	1566
2	40	3142
2	41	1355
2	43	2825
2	45	1365
2	46	3156
2	48	2211
2	49	1067
2	51	2355
2	53	1065
2	54	1872
2	56	1787
2	57	839
2	59	1561
2	61	1068
2	62	1630
2	64	682
2	65	1626
2	67	1433
2	68	638
2	70	1091
2	72	507
2	73	1037
2	75	692
2	76	360
2	78	741
2	80	287
2	81	640
2	83	337
2	84	697
2	86	864
