UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	7486
0	1	168
0	2	90
0	3	170
0	4	52
0	6	120
0	7	71
0	9	42
0	10	140
0	12	40
0	13	97
0	14	34
0	16	60
0	17	36
0	19	42
0	20	59
0	22	51
0	23	46
0	25	46
0	27	31
0	28	87
0	30	33
0	31	35
0	33	61
0	34	24
0	36	36
0	38	14
0	39	42
0	41	35
0	42	10
0	44	37
0	46	15
0	47	24
0	49	24
0	50	17
0	52	18
0	54	12
0	55	19
0	57	4
0	58	34
0	60	22
0	61	3
0	63	4
0	65	2
0	66	16
0	68	4
0	69	6
0	71	8
0	73	4
0	74	9
0	76	6
0	79	1
0	81	1
0	82	10
0	84	4
0	85	4
0	87	5
0	90	5
0	92	2
0	93	4
0	95	10
0	96	1
0	98	7
0	101	1
0	103	4
0	104	1
0	111	1
0	112	3
0	120	7
0	122	1
0	125	2
0	128	4
0	130	2
0	133	2
0	136	2
0	149	1
0	152	2
1	0	367304
1	1	13151
1	2	7634
1	3	11068
1	4	4144
1	6	8469
1	7	4054
1	9	4025
1	10	6848
1	12	3570
1	13	5849
1	14	2677
1	16	5228
1	17	2649
1	19	2417
1	20	4741
1	22	4806
1	23	2069
1	25	3987
1	27	1754
1	28	3437
1	30	1668
1	31	3563
1	33	2751
1	34	1388
1	36	2695
1	38	1096
1	39	2678
1	41	2247
1	42	1073
1	44	2140
1	46	901
1	47	1610
1	49	1487
1	50	722
1	52	1627
1	54	852
1	55	1352
1	57	670
1	58	1179
1	60	1221
1	61	580
1	63	1164
1	65	616
1	66	1007
1	68	788
1	69	395
1	71	965
1	73	401
1	74	685
1	76	825
1	77	324
1	79	561
1	81	296
1	82	479
1	84	242
1	85	536
1	87	421
1	88	193
1	90	357
1	92	164
1	93	310
1	95	288
1	96	129
1	98	283
1	100	128
1	101	209
1	103	164
1	104	78
1	106	155
1	108	77
1	109	203
1	111	113
1	112	113
1	114	134
1	115	73
1	117	128
1	119	60
1	120	73
1	122	104
1	123	35
1	125	59
1	127	24
1	128	48
1	130	55
1	131	25
1	133	48
1	135	29
1	136	40
1	138	27
1	139	18
1	141	31
1	142	21
1	144	17
1	146	12
1	147	30
1	149	21
1	150	9
1	152	29
1	154	3
1	155	7
1	157	11
1	158	1
1	160	6
1	162	3
1	163	105
1	165	3
1	166	7
1	168	11
1	169	2
1	171	20
1	174	4
1	176	4
1	177	1
1	179	1
1	181	1
1	184	2
1	187	5
1	189	2
1	192	4
1	193	2
1	195	1
1	206	1
1	211	2
2	0	59467
2	1	6150
2	2	4086
2	3	6303
2	4	2751
2	6	4947
2	7	2314
2	9	2304
2	10	4364
2	12	2023
2	13	3975
2	14	1889
2	16	3588
2	17	1821
2	19	1636
2	20	3098
2	22	2945
2	23	1565
2	25	2944
2	27	1488
2	28	2604
2	30	1223
2	31	2323
2	33	2231
2	34	1182
2	36	2009
2	38	991
2	39	2004
2	41	1603
2	42	781
2	44	1625
2	46	787
2	47	1441
2	49	1359
2	50	609
2	52	1408
2	54	601
2	55	1333
2	57	572
2	58	1170
2	60	1001
2	61	567
2	63	912
2	65	490
2	66	875
2	68	793
2	69	406
2	71	675
2	73	362
2	74	679
2	76	652
2	77	339
2	79	598
2	81	348
2	82	618
2	84	315
2	85	413
2	87	362
2	88	205
2	90	391
2	92	205
2	93	381
2	95	380
2	96	162
2	98	263
2	100	124
2	101	315
2	103	214
2	104	118
2	106	165
2	108	73
2	109	172
2	111	107
2	112	191
2	114	153
2	115	90
2	117	133
2	119	48
2	120	106
2	122	88
2	123	44
2	125	133
2	127	39
2	128	133
2	130	76
2	131	61
2	133	47
2	135	38
2	136	60
2	138	31
2	139	48
2	141	62
2	142	9
2	144	33
2	146	13
2	147	32
2	149	47
2	150	12
2	152	46
2	154	5
2	155	7
2	157	21
2	158	8
2	160	59
2	162	14
2	163	21
2	165	4
2	166	16
2	168	34
2	169	2
2	171	9
2	173	2
2	174	6
2	176	17
2	177	4
2	179	7
2	181	1
2	184	4
2	187	1
2	189	1
2	190	3
2	193	3
2	195	1
2	196	1
2	198	2
2	201	2
3	0	17053
3	1	4160
3	2	2888
3	3	4672
3	4	2136
3	6	3756
3	7	1735
3	9	1824
3	10	3368
3	12	1787
3	13	3449
3	14	1489
3	16	2924
3	17	1552
3	19	1386
3	20	2983
3	22	2761
3	23	1258
3	25	2526
3	27	1204
3	28	2542
3	30	1167
3	31	2381
3	33	2371
3	34	1045
3	36	2032
3	38	998
3	39	1999
3	41	1836
3	42	866
3	44	1705
3	46	814
