UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	16
1	11	1
1	22	1
2	0	14
2	5	1
2	11	1
2	26	1
3	0	11
3	11	1
3	17	1
3	27	1
3	30	1
3	34	1
3	94	1
4	0	5
4	1	1
4	2	1
4	4	1
4	8	1
4	17	1
4	18	1
4	22	1
4	27	2
4	29	1
4	54	1
4	113	1
5	0	1
5	1	2
5	7	1
5	11	1
5	14	2
5	17	1
5	20	1
5	32	1
5	38	1
5	46	2
5	49	1
5	73	1
5	89	1
5	99	1
6	11	1
6	24	1
6	29	1
6	30	1
6	32	1
6	34	1
6	35	1
6	41	1
6	54	1
6	62	1
6	75	1
6	80	1
6	103	1
6	108	1
6	130	1
6	148	1
6	149	1
7	2	1
7	4	1
7	17	1
7	30	1
7	48	1
7	51	1
7	53	1
7	73	1
7	83	1
7	91	1
7	97	1
7	108	1
7	116	1
7	121	2
7	151	1
7	176	1
8	14	1
8	46	1
8	61	1
8	68	1
8	91	1
8	103	1
8	110	1
8	121	1
8	125	1
8	133	1
8	138	1
8	140	1
8	143	1
8	146	1
8	149	1
8	165	1
8	168	1
9	15	1
9	35	1
9	59	1
9	65	2
9	94	1
9	95	1
9	108	1
9	113	2
9	124	1
9	129	1
9	135	1
9	144	1
9	148	1
9	152	1
9	157	1
10	51	1
10	97	1
10	100	1
10	116	1
10	124	1
10	157	2
10	159	2
10	165	2
10	167	1
10	168	1
10	178	1
10	179	1
10	205	2
10	206	1
