UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.01079745	0.015019694910235727	0.023434111667273768	0.023586388954648	0.036752749177476875	0.02283343986640735	0.02404858491527684	0.01454656632167482	0.01549205938199901	0.03588587142096662	0.037525683826795345	0.022802281448403662	0.024207357430654275
0.0260734	0.036189234806818814	0.051696510486281454	0.055189851621763895	0.07819427375764484	0.05122489698090449	0.0520928719186049	0.03586493490327777	0.03649955747629491	0.07774088594866395	0.07866942612857203	0.054812279882817214	0.055645649510261345
0.0705258	0.08347756156396229	0.09903405269409962	0.1226309322428663	0.143837645999372	0.09841168758135233	0.09987405670816796	0.08273582220963722	0.08424910739620023	0.14277031805745366	0.14472263248573697	0.12187532929079821	0.12355873693912175
0.187441	0.19531961043809604	0.18386728671244967	0.25024365489017164	0.24183061635191297	0.18241335549905277	0.18561925702126972	0.19389677874541456	0.1967066966212299	0.24044215718815726	0.24318506877098714	0.24887439726357868	0.251851558823088
0.265047	0.2537158206379826	0.2209510537378388	0.29969517927101225	0.27103958898084196	0.21995121733987588	0.22202427180234052	0.2524883373862384	0.2547935540478024	0.27037582922821685	0.2719711483668095	0.29853167857529406	0.300669914922218
0.329045	0.3204839566669156	0.26410565034480826	0.3450100535335664	0.3036352089800288	0.26264571939570813	0.2661054067186555	0.31860922481735615	0.32196270425723883	0.30243500851363014	0.30504540608558234	0.34392727444610693	0.3463293262649339
0.364419	0.3428958676831615	0.2844895781992003	0.3572844313651151	0.31595000949669183	0.28288431254741003	0.28615150688567625	0.34130993611331284	0.3444297410211797	0.31490867082046836	0.31711282659082446	0.35609709799789174	0.3583906317678228
0.436063	0.41389161189818646	0.3214685092124213	0.38062461559025756	0.337193510190698	0.32029236602023614	0.32320115154447115	0.4122134804997462	0.4155307348823747	0.3362857166446391	0.33797162578652923	0.37974253892719473	0.3815601334569242
0.5974	0.5366990738234871	0.4219975042369536	0.39126140209403887	0.37508053137197567	0.4185075084439918	0.42487412722850115	0.5341395151844358	0.5391398984703449	0.3734948220137713	0.37678766305826006	0.38998589875046014	0.39265133643451733
0.619302	0.5969076122744363	0.4716033523501395	0.3793905187914211	0.3775329876818132	0.4696153092755561	0.4735683610630985	0.5954965300180735	0.598788142075064	0.3765406795259481	0.3785605497054051	0.37844028786708145	0.3804592822067773
0.8233425000000001	0.7829959520525827	0.6382632565854386	0.264796917182142	0.34494642549684196	0.6358965454330366	0.6407255542503234	0.7810376958194915	0.7850584473687835	0.34297360898757895	0.3464532952298544	0.2631333033552675	0.26633417270289944
