UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	17
1	4	1
1	13	1
1	49	1
2	0	15
2	1	1
2	13	1
2	34	1
2	41	1
3	0	11
3	1	1
3	3	1
3	4	1
3	9	1
3	10	2
3	30	1
3	38	1
4	0	2
4	1	1
4	2	1
4	6	1
4	7	1
4	9	1
4	20	1
4	25	1
4	38	1
4	39	1
4	44	1
4	54	1
4	55	1
4	76	2
4	98	1
4	101	1
4	119	1
5	0	1
5	1	1
5	6	1
5	12	1
5	16	1
5	27	1
5	28	1
5	39	1
5	44	1
5	47	1
5	55	1
5	58	1
5	66	2
5	76	1
5	85	1
5	87	1
5	123	1
5	193	1
6	0	1
6	2	1
6	6	2
6	9	1
6	22	1
6	28	1
6	31	1
6	50	1
6	58	2
6	61	1
6	63	1
6	76	1
6	95	1
6	122	1
6	128	1
6	136	1
6	141	1
6	193	1
7	0	1
7	1	1
7	3	1
7	17	1
7	19	1
7	20	1
7	33	2
7	44	1
7	47	1
7	50	1
7	55	1
7	82	1
7	93	1
7	95	1
7	125	1
7	150	1
7	162	1
7	163	1
8	0	1
8	6	1
8	13	1
8	20	1
8	22	1
8	31	1
8	41	1
8	52	1
8	55	1
8	60	1
8	71	1
8	73	1
8	79	1
8	87	1
8	100	1
8	114	1
8	147	1
8	168	1
8	184	1
9	12	1
9	20	1
9	76	1
9	87	2
9	93	1
9	96	1
9	112	1
9	114	1
9	117	1
9	133	2
9	144	1
9	147	1
9	152	1
9	166	2
9	176	1
9	201	1
10	31	1
10	39	1
10	46	1
10	58	1
10	68	1
10	77	1
10	120	1
10	125	1
10	128	1
10	131	1
10	133	1
10	142	1
10	147	1
10	157	1
10	162	1
10	168	1
10	171	1
10	189	1
10	214	1
10	216	1
