UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	23959
0	1	1235
0	2	933
0	4	330
0	5	116
0	7	167
0	8	209
0	10	147
0	11	431
0	13	75
0	14	202
0	15	50
0	17	109
0	18	63
0	20	51
0	21	103
0	22	81
0	24	118
0	26	83
0	27	110
0	29	106
0	30	60
0	32	41
0	34	48
0	35	70
0	37	52
0	38	119
0	40	58
0	41	39
0	43	31
0	45	7
0	46	93
0	48	48
0	49	25
0	51	25
0	53	38
0	54	59
0	56	41
0	57	49
0	59	32
0	61	9
0	62	13
0	64	2
0	65	11
0	67	18
0	68	3
0	70	94
0	72	33
0	73	17
0	75	17
0	78	31
0	80	6
0	81	9
0	83	4
0	86	25
0	87	5
0	89	4
0	91	2
0	97	1
0	99	15
0	100	6
0	108	2
0	111	1
0	116	3
0	127	1
1	0	1449305
1	1	113618
1	2	55923
1	4	39302
1	5	16265
1	7	17329
1	8	29734
1	10	14275
1	11	23493
1	13	11363
1	14	22973
1	15	9569
1	17	17310
1	18	8159
1	20	8196
1	21	15232
1	22	6881
1	24	12024
1	26	5332
1	27	10502
1	29	9473
1	30	4789
1	32	9072
1	34	4083
1	35	8303
1	37	7198
1	38	3520
1	40	6671
1	41	3128
1	43	5606
1	45	2874
1	46	5320
1	48	4183
1	49	1835
1	51	3823
1	53	2264
1	54	4186
1	56	4019
1	57	2323
1	59	3229
1	61	1205
1	62	2313
1	64	1429
1	65	2441
1	67	2158
1	68	1329
1	70	1731
1	72	770
1	73	1455
1	75	1412
1	76	823
1	78	1515
1	80	981
1	81	1592
1	83	661
1	84	986
1	86	1165
1	87	621
1	89	1297
1	91	442
1	92	706
1	94	870
1	95	395
1	97	781
1	99	471
1	100	506
1	102	252
1	103	552
1	105	461
1	106	281
1	108	352
1	110	142
1	111	423
1	113	357
1	114	116
1	116	250
1	118	128
1	119	246
1	121	201
1	122	126
1	124	193
1	125	99
1	127	187
1	129	82
1	130	138
1	132	151
1	133	37
1	135	95
1	137	60
1	138	65
1	140	51
1	141	12
1	143	71
1	144	22
1	146	84
1	148	21
1	149	97
1	151	43
1	152	13
1	154	54
1	156	18
1	157	116
1	159	140
1	160	7
1	162	17
1	164	2
1	165	5
1	168	10
1	170	4
1	171	1
1	175	1
1	176	6
1	178	9
1	179	1
1	184	1
1	186	1
1	187	6
1	189	1
1	192	1
1	195	1
1	203	3
1	205	3
1	206	2
2	0	469046
2	1	95622
2	2	56398
2	4	37583
2	5	19293
2	7	16681
2	8	31002
2	10	13576
2	11	25244
2	13	11565
2	14	23511
2	15	11318
2	17	23103
2	18	11516
2	20	10776
2	21	17661
2	22	8414
2	24	16691
2	26	7448
2	27	15348
2	29	14372
2	30	7367
2	32	13669
2	34	5837
2	35	10928
2	37	9974
2	38	5754
2	40	10045
2	41	4721
2	43	8968
2	45	4625
2	46	8101
2	48	7221
2	49	4325
2	51	6962
2	53	2974
2	54	6401
2	56	5902
2	57	2702
2	59	5527
2	61	2653
2	62	5498
2	64	2311
2	65	4386
2	67	4360
