UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.0216593	0.0006934814285714286	0.028769857142857142	0.0013802300262580286	0.04527669753085715	0.0	0.07001490357142855	0.0	0.0017337035714285714	0.0	0.13098687279539992	0.0	0.0034505750656450714
0.0445022	0.07732319071428571	0.05158731428571429	0.09907019180234473	0.08387838434250001	0.011979186607142858	0.10171124053571427	0.013782931196428571	0.1739685368392857	0.009303657870615323	0.15407110709945693	0.031188040817159333	0.1873480426124703
0.099471	0.08772532142857144	0.13822745714285714	0.12421728153715285	0.16288820672144283	0.03747518875	0.22951385410714273	0.030703876964285712	0.17342221249999998	0.07096037404119808	0.2704098054022878	0.07234476797909675	0.19632977406930047
0.189274	0.18169211	0.08796300857142858	0.21892465484849605	0.13106880973147497	0.033540038	0.14464284242857137	0.1003120745	0.28146668142857134	0.060352043898068884	0.22386358617502286	0.13895250947447055	0.2987943751564695
0.274781	0.25416095285714285	0.20767202357142858	0.2989342317362609	0.21127291175623045	0.09269187892857143	0.37038694	0.17668183583928573	0.35944871308928567	0.15274294445925882	0.30731103295890655	0.17721377523587575	0.3605132253240019
0.334876	0.33113729785714285	0.2070104142857143	0.361522507835809	0.2669997110423714	0.12454520160714287	0.3117639403571428	0.236086998875	0.4334951246428571	0.1814834547750481	0.35695441088085705	0.2661629947676549	0.43570481082721224
0.414485	0.4642856785714286	0.31845237142857147	0.3063941842235814	0.3537349271015657	0.23069614178571426	0.44503969285714284	0.2909587460714286	0.6138088698214286	0.28796031691519186	0.4199310810648248	0.22708106734076527	0.3975577165395777
0.48773749999999993	0.5097087142857143	0.36441807857142855	0.404710244792	0.40650121744059853	0.27294167857142854	0.4533151551785714	0.4053484392857143	0.6140516874999999	0.33657837168681365	0.4611027210789665	0.3377454397962643	0.4576492882824356
0.6342114999999999	0.6269070714285715	0.5046295785714286	0.4080093602195714	0.37514084089731287	0.38177082107142857	0.6150133107142854	0.556475425	0.7036061696428572	0.3041823539007314	0.4395312503268214	0.3483303138216643	0.46494672088062133
0.841412	0.8258900666666666	0.6243828666666666	0.18529536220173334	0.3740826266116	0.5201159516666668	0.7259338016666667	0.6938836116666666	0.9442799799999999	0.3007767666825067	0.4396250025603367	0.10690058699356336	0.25076873539239
