UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	27
1	1	1
1	10	1
1	16	1
1	30	1
1	54	1
2	0	14
2	1	2
2	2	2
2	3	1
2	13	3
2	16	1
2	17	1
2	31	1
2	33	1
2	36	1
2	46	1
2	74	1
2	79	1
2	81	1
3	0	9
3	2	1
3	3	1
3	6	2
3	7	1
3	9	1
3	10	1
3	12	1
3	20	2
3	27	1
3	28	1
3	30	1
3	38	1
3	44	1
3	49	1
3	60	1
3	61	1
3	79	1
3	95	1
3	127	1
3	141	1
4	0	5
4	1	2
4	2	1
4	3	1
4	6	2
4	9	2
4	16	2
4	22	2
4	23	1
4	25	1
4	38	1
4	44	1
4	47	1
4	55	1
4	57	1
4	68	1
4	69	1
4	73	1
4	79	1
4	112	1
4	123	1
4	169	1
5	0	1
5	1	3
5	3	2
5	6	1
5	7	1
5	10	1
5	13	2
5	14	1
5	16	2
5	20	2
5	25	1
5	28	1
5	46	1
5	50	2
5	54	1
5	74	1
5	76	1
5	77	1
5	90	1
5	106	1
5	109	1
5	123	1
5	133	1
5	171	1
6	0	3
6	1	2
6	2	1
6	4	1
6	9	1
6	13	1
6	16	1
6	17	2
6	20	1
6	23	1
6	25	1
6	30	1
6	31	3
6	39	1
6	52	1
6	55	1
6	57	1
6	58	1
6	65	1
6	76	2
6	85	1
6	93	1
6	96	1
6	120	1
7	3	1
7	6	1
7	14	2
7	16	2
7	20	2
7	22	1
7	28	1
7	30	1
7	36	1
7	42	1
7	46	2
7	47	2
7	49	1
7	54	1
7	57	1
7	60	1
7	71	1
7	74	1
7	81	1
7	87	1
7	96	1
7	98	1
7	111	1
7	127	1
7	147	1
7	162	1
8	0	1
8	3	2
8	7	1
8	9	1
8	10	1
8	13	3
8	19	1
8	30	1
8	31	1
8	33	2
8	36	1
8	47	1
8	58	1
8	63	3
8	68	1
8	71	1
8	84	1
8	85	1
8	101	1
8	120	1
8	123	1
8	146	1
8	171	1
8	177	1
8	193	1
9	0	1
9	3	1
9	17	1
9	28	1
9	31	1
9	33	1
9	41	2
9	50	1
9	55	1
9	57	1
9	61	1
9	65	1
9	66	1
9	68	1
9	74	1
9	77	1
9	79	1
9	81	1
9	90	1
9	130	1
9	136	1
9	144	2
9	147	1
9	150	1
9	152	1
9	174	1
9	176	1
9	190	1
9	206	1
10	16	1
10	36	1
10	65	1
10	71	1
10	79	1
10	81	1
10	82	2
10	87	1
10	90	1
10	93	1
10	95	2
10	109	1
10	114	1
10	115	1
10	120	1
10	125	2
10	133	1
10	136	1
10	150	2
10	155	2
10	160	1
10	171	2
10	176	1
10	187	1
10	193	1
10	206	1
