UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	29893
0	1	1720
0	2	770
0	4	515
0	5	167
0	7	200
0	8	379
0	10	192
0	11	403
0	13	134
0	14	358
0	15	87
0	17	177
0	18	71
0	20	109
0	21	202
0	22	91
0	24	105
0	26	106
0	27	138
0	29	96
0	30	42
0	32	38
0	34	58
0	35	102
0	37	53
0	38	78
0	40	57
0	41	11
0	43	49
0	45	35
0	46	98
0	48	40
0	49	13
0	51	38
0	53	23
0	54	71
0	56	32
0	57	11
0	59	24
0	61	3
0	62	12
0	64	4
0	65	10
0	67	36
0	68	13
0	70	12
0	72	4
0	73	8
0	75	10
0	76	16
0	78	20
0	80	2
0	81	60
0	83	7
0	84	4
0	86	35
0	87	3
0	89	6
0	91	2
0	92	1
0	94	3
0	95	2
0	97	7
0	99	7
0	100	2
0	102	2
0	103	1
0	108	2
0	110	1
0	111	2
0	113	4
0	114	1
0	116	2
0	118	1
0	132	1
0	157	3
0	170	1
0	176	1
1	0	539253
1	1	57044
1	2	30211
1	4	21024
1	5	9557
1	7	9605
1	8	16869
1	10	6989
1	11	12984
1	13	6116
1	14	12290
1	15	5555
1	17	10211
1	18	5091
1	20	4921
1	21	8502
1	22	4155
1	24	7677
1	26	3464
1	27	6720
1	29	5625
1	30	3237
1	32	5429
1	34	2363
1	35	4430
1	37	4063
1	38	2094
1	40	4101
1	41	2264
1	43	3640
1	45	1917
1	46	3642
1	48	2978
1	49	1601
1	51	2759
1	53	1215
1	54	2442
1	56	2257
1	57	1311
1	59	2037
1	61	897
1	62	1955
1	64	981
1	65	1782
1	67	1657
1	68	831
1	70	1233
1	72	548
1	73	1130
1	75	943
1	76	516
1	78	1112
1	80	550
1	81	965
1	83	376
1	84	856
1	86	814
1	87	415
1	89	853
1	91	400
1	92	554
1	94	612
1	95	345
1	97	518
1	99	237
1	100	316
1	102	165
1	103	334
1	105	361
1	106	153
1	108	330
1	110	104
1	111	303
1	113	243
1	114	93
1	116	204
1	118	109
1	119	188
1	121	191
1	122	102
1	124	118
1	125	83
1	127	222
1	129	39
1	130	80
1	132	135
1	133	82
1	135	219
1	137	42
1	138	53
1	140	71
1	141	17
1	143	85
1	144	23
1	146	88
1	148	21
1	149	50
1	151	102
1	152	92
1	154	77
1	156	21
1	157	53
1	159	15
1	160	14
1	162	7
1	164	1
1	165	4
1	167	1
1	168	33
1	170	6
1	173	2
1	175	1
1	176	1
1	178	4
1	181	1
1	183	3
1	184	2
1	186	1
1	187	4
1	189	2
1	192	1
1	197	1
1	203	1
1	205	1
2	0	115456
2	1	35247
2	2	24076
2	4	17362
2	5	7921
2	7	7221
2	8	13172
2	10	7030
2	11	11963
2	13	5404
2	14	10515
2	15	5242
2	17	11312
2	18	4887
2	20	4651
2	21	9820
2	22	4358
2	24	8763
2	26	3923
2	27	8147
2	29	7666
2	30	3395
2	32	6950
2	34	3308
2	35	6290
2	37	5660
2	38	2791
2	40	5036
2	41	2588
2	43	4978
2	45	2292
2	46	4743
2	48	4123
2	49	2179
2	51	4464
2	53	1862
2	54	3819
2	56	3499
