UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	27
1	1	2
1	10	1
1	16	1
1	54	1
2	0	12
2	1	1
2	2	2
2	6	1
2	7	1
2	13	2
2	16	2
2	19	2
2	20	1
2	22	1
2	27	1
2	28	1
2	31	1
2	33	2
2	46	1
2	63	1
3	0	7
3	2	1
3	7	1
3	10	2
3	13	2
3	14	2
3	16	1
3	19	1
3	22	1
3	25	1
3	28	1
3	31	3
3	44	1
3	49	1
3	55	1
3	57	1
3	58	1
3	61	1
3	74	1
3	81	1
4	0	4
4	1	2
4	3	1
4	6	1
4	10	1
4	13	1
4	16	2
4	17	1
4	22	2
4	28	1
4	31	1
4	38	1
4	47	1
4	49	1
4	50	1
4	54	1
4	55	1
4	58	1
4	68	1
4	69	1
4	106	1
4	109	1
4	112	1
4	123	2
4	171	1
5	0	2
5	1	1
5	3	1
5	4	1
5	6	2
5	7	3
5	10	1
5	16	1
5	20	1
5	31	1
5	33	1
5	36	2
5	46	1
5	50	1
5	58	1
5	73	1
5	76	3
5	79	2
5	85	1
5	90	1
5	111	1
5	122	1
5	133	1
6	1	1
6	6	1
6	10	1
6	13	1
6	14	1
6	16	2
6	17	2
6	22	1
6	23	1
6	28	1
6	31	1
6	39	1
6	47	1
6	49	1
6	50	1
6	54	1
6	65	2
6	71	1
6	84	1
6	85	1
6	87	1
6	95	1
6	104	1
6	106	1
6	120	1
6	147	1
6	149	1
6	155	1
6	187	1
7	0	1
7	1	1
7	3	1
7	6	2
7	12	2
7	13	2
7	23	1
7	36	1
7	38	1
7	47	1
7	52	1
7	63	1
7	71	1
7	81	1
7	84	1
7	85	1
7	87	1
7	90	1
7	96	1
7	103	2
7	104	1
7	125	1
7	131	1
7	139	1
7	147	1
7	162	1
7	190	1
7	193	1
8	3	1
8	4	1
8	10	1
8	13	1
8	31	1
8	33	2
8	41	1
8	46	1
8	47	1
8	52	1
8	57	1
8	60	3
8	61	1
8	63	2
8	68	1
8	73	1
8	76	1
8	85	2
8	101	1
8	103	1
8	119	1
8	125	1
8	144	1
8	146	1
8	152	1
8	163	1
9	0	1
9	3	1
9	17	1
9	19	1
9	33	2
9	41	1
9	42	1
9	44	1
9	50	1
9	55	1
9	58	1
9	74	1
9	77	1
9	79	3
9	98	1
9	109	1
9	114	1
9	130	1
9	136	1
9	138	1
9	141	1
9	152	1
9	157	1
9	160	1
9	174	1
9	176	1
9	190	1
9	192	1
9	206	1
10	17	1
10	36	2
10	66	1
10	71	2
10	79	1
10	81	1
10	87	1
10	90	2
10	93	1
10	95	2
10	101	1
10	114	1
10	115	2
10	125	2
10	128	1
10	130	1
10	139	1
10	141	1
10	155	2
10	168	1
10	171	1
10	176	1
10	187	1
10	198	1
10	206	1
