UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.0100971	0.016807267510923186	0.027675981192389006	0.02574157514607489	0.04181158174610519	0.02577326528883016	0.029248751422551088	0.015208081519485554	0.01816231732618041	0.03967892467075034	0.04364398371733897	0.024155322051684136	0.027646928287018323
0.0183332	0.03365232862655136	0.0490860377352429	0.051674987316022485	0.07342397704402681	0.048888159810594814	0.04936279419936607	0.033479318013850165	0.03385413425998605	0.07306569477216189	0.07378496279861423	0.05131634384631056	0.051993511401911253
0.0744074	0.09619114113639886	0.10935302608170074	0.1388961532058099	0.15604206922948066	0.108884344752801	0.10986727676451323	0.09566777168815123	0.09669039796505702	0.15543409737718694	0.15657413523471592	0.13835616624274008	0.13947856844748605
0.13769	0.15544019313384866	0.1555804230819813	0.20988897720103805	0.21201841687676526	0.15473368547318564	0.15645593783460487	0.15449649567398716	0.15641858732505504	0.2110205193015704	0.2126576309173858	0.20899929052234	0.21063276984868556
0.21156399999999995	0.21974275902484214	0.20044020440098892	0.2714570082336325	0.2542508563724993	0.19965309723528835	0.20126016033987104	0.2187568894141249	0.22056712502800996	0.25340999217285115	0.25490965853221814	0.27075021903119945	0.2721573159494871
0.299528	0.3004998830299575	0.2474216066394576	0.33096927069134263	0.2922946155244097	0.24652343021627202	0.24835238652920674	0.29971892759708835	0.3014089224491146	0.29174506477110723	0.29300299834702	0.3303076454088256	0.33175919263828024
0.393464	0.37444776035829075	0.29998225352319274	0.369567442407465	0.3258396968066831	0.29912405676590065	0.30085848242047875	0.37330796844710407	0.3757992750385263	0.32502515777077906	0.3267599650262782	0.3686760459485417	0.37018292614154125
0.459027	0.4378404893816205	0.34263157684507867	0.3854886716563927	0.34737627210754635	0.3414827217393173	0.3439718609689761	0.4368894468680531	0.43891942467324213	0.34676401076665975	0.3481502084614875	0.3848753360513523	0.38610517029062424
0.544203	0.49678444368741514	0.3985125011544538	0.3925631656098558	0.3693772755673197	0.39734894085791767	0.3996830762240491	0.4955727042100168	0.4980058693653946	0.3685767343365412	0.37010607718257094	0.39193295908633846	0.39332271352388076
0.648834	0.5938642916418992	0.46564541088400785	0.38098731753510545	0.37769193157061776	0.46394053589186496	0.466766652067666	0.5927341623002538	0.5948079891128302	0.37695628627576394	0.3785665021781806	0.38022942232498286	0.38165673831144403
0.774538	0.7441018531898099	0.5965006155748608	0.294358081498144	0.35764514266686076	0.5949907229799932	0.5981408495353535	0.7429077482332093	0.7452253019272967	0.35687106962756265	0.3583747085974974	0.2934185435432049	0.29570419956438243
