UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	5081
0	1	272
0	2	243
0	4	91
0	5	36
0	7	45
0	8	59
0	10	40
0	11	129
0	13	23
0	14	53
0	15	11
0	17	20
0	18	15
0	20	5
0	21	69
0	22	15
0	24	15
0	26	31
0	27	49
0	29	13
0	30	8
0	32	8
0	34	7
0	35	5
0	37	15
0	38	2
0	40	5
0	41	5
0	43	6
0	45	1
0	46	14
0	48	10
0	49	5
0	51	13
0	53	3
0	54	8
0	56	3
0	59	9
0	62	2
0	65	3
0	67	4
0	68	1
0	70	2
0	72	3
0	73	2
0	75	1
0	78	11
0	80	1
0	81	8
0	83	1
0	86	12
0	89	2
0	99	5
0	100	2
0	116	1
0	132	1
0	176	1
1	0	628099
1	1	59359
1	2	31857
1	4	21062
1	5	9116
1	7	9416
1	8	16753
1	10	7772
1	11	13388
1	13	5506
1	14	12118
1	15	5403
1	17	9702
1	18	4891
1	20	4573
1	21	7985
1	22	4320
1	24	7065
1	26	3076
1	27	6226
1	29	5775
1	30	2880
1	32	5422
1	34	2259
1	35	4983
1	37	4429
1	38	2343
1	40	4401
1	41	1958
1	43	3457
1	45	1890
1	46	3180
1	48	2983
1	49	1646
1	51	2545
1	53	1279
1	54	2468
1	56	2290
1	57	1171
1	59	1845
1	61	814
1	62	1674
1	64	750
1	65	1316
1	67	1484
1	68	731
1	70	1117
1	72	412
1	73	818
1	75	1056
1	76	465
1	78	1141
1	80	355
1	81	878
1	83	420
1	84	678
1	86	621
1	87	353
1	89	737
1	91	313
1	92	563
1	94	485
1	95	311
1	97	403
1	99	335
1	100	385
1	102	182
1	103	368
1	105	334
1	106	111
1	108	248
1	110	114
1	111	249
1	113	172
1	114	71
1	116	145
1	118	62
1	119	133
1	121	186
1	122	79
1	124	108
1	125	45
1	127	133
1	129	29
1	130	55
1	132	85
1	133	59
1	135	143
1	137	43
1	138	60
1	140	54
1	141	14
1	143	115
1	144	27
1	146	103
1	148	25
1	149	78
1	151	74
1	152	18
1	154	62
1	156	13
1	157	23
1	159	59
1	160	4
1	162	4
1	165	3
1	167	2
