UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	17
1	1	2
1	14	1
2	0	12
2	6	1
2	7	1
2	20	2
2	28	1
2	76	1
2	136	1
3	0	11
3	3	1
3	16	1
3	22	1
3	31	1
3	33	1
3	34	2
3	133	1
4	0	3
4	2	1
4	7	1
4	13	1
4	16	2
4	20	1
4	23	2
4	27	1
4	33	1
4	41	1
4	47	1
4	57	1
4	92	1
4	128	1
4	152	1
4	169	1
5	2	1
5	6	2
5	9	1
5	10	1
5	17	2
5	23	1
5	25	1
5	31	1
5	38	2
5	41	1
5	42	1
5	49	1
5	92	1
5	93	1
5	100	1
5	149	1
6	0	3
6	1	1
6	2	1
6	6	2
6	16	1
6	36	1
6	41	1
6	44	1
6	55	2
6	58	1
6	66	2
6	122	1
6	149	1
6	187	1
7	3	2
7	7	1
7	20	1
7	22	1
7	33	2
7	54	1
7	55	1
7	58	2
7	60	1
7	66	1
7	71	1
7	76	1
7	95	1
7	106	1
7	152	1
7	179	1
7	201	1
8	13	2
8	22	1
8	41	1
8	46	2
8	50	1
8	58	1
8	65	1
8	87	2
8	103	1
8	106	1
8	128	1
8	136	1
8	141	1
8	160	1
8	163	1
8	174	1
9	13	1
9	31	1
9	38	1
9	58	1
9	69	1
9	74	2
9	84	1
9	87	1
9	95	1
9	103	1
9	106	1
9	112	1
9	130	1
9	136	1
9	157	1
9	163	1
9	179	1
9	216	1
10	22	1
10	31	2
10	39	1
10	58	1
10	96	1
10	103	1
10	120	1
10	123	1
10	128	1
10	152	1
10	155	1
10	157	1
10	163	1
10	165	1
10	176	1
10	187	1
10	193	1
10	195	1
10	216	1
