UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	11882
0	1	310
0	2	173
0	3	386
0	4	104
0	6	169
0	7	102
0	9	68
0	10	130
0	12	96
0	13	175
0	14	62
0	16	164
0	17	45
0	19	49
0	20	98
0	22	87
0	23	53
0	25	140
0	27	41
0	28	83
0	30	31
0	31	59
0	33	112
0	34	20
0	36	68
0	38	41
0	39	122
0	41	52
0	42	12
0	44	148
0	46	24
0	47	20
0	49	30
0	50	40
0	52	35
0	54	21
0	55	40
0	57	9
0	58	72
0	60	34
0	61	6
0	63	18
0	65	9
0	66	28
0	68	9
0	69	2
0	71	15
0	73	28
0	74	20
0	76	22
0	77	5
0	79	14
0	81	5
0	82	1
0	84	35
0	85	5
0	87	7
0	88	3
0	90	29
0	92	3
0	93	13
0	95	5
0	96	6
0	98	9
0	100	2
0	101	5
0	103	3
0	104	4
0	106	7
0	108	3
0	109	4
0	111	12
0	112	5
0	120	2
0	122	2
0	123	2
0	127	19
0	128	1
0	130	2
0	133	3
0	142	4
0	149	1
0	152	1
0	168	2
0	174	1
1	0	401098
1	1	17889
1	2	10374
1	3	15949
1	4	6475
1	6	11614
1	7	5794
1	9	5651
1	10	10162
1	12	4849
1	13	8694
1	14	4315
1	16	7859
1	17	3563
1	19	3560
1	20	6712
1	22	6702
1	23	2805
1	25	5426
1	27	2700
1	28	5279
1	30	2682
1	31	4690
1	33	4497
1	34	2003
1	36	3703
1	38	1940
1	39	3865
1	41	3639
1	42	1515
1	44	3184
1	46	1430
1	47	2623
1	49	2535
1	50	1265
1	52	2346
1	54	1380
1	55	2096
1	57	1068
1	58	1830
1	60	1551
1	61	1007
1	63	1645
1	65	694
1	66	1446
1	68	1209
1	69	604
1	71	1183
1	73	496
1	74	1176
1	76	1007
1	77	399
1	79	859
1	81	381
1	82	804
1	84	382
1	85	787
1	87	593
1	88	336
1	90	749
1	92	350
1	93	559
1	95	473
1	96	201
1	98	406
1	100	229
1	101	421
1	103	295
1	104	182
1	106	305
1	108	135
1	109	179
1	111	173
1	112	210
1	114	196
1	115	114
1	117	165
1	119	92
1	120	100
1	122	160
1	123	94
1	125	198
1	127	34
1	128	91
1	130	82
1	131	44
1	133	63
1	135	36
1	136	49
1	138	33
1	139	79
1	141	82
1	142	9
1	144	33
1	146	45
1	147	52
1	149	28
1	150	19
1	152	32
1	154	8
1	155	19
1	157	28
1	158	5
1	160	15
1	162	2
1	163	4
1	165	1
1	166	1
1	168	5
1	171	40
1	174	17
1	176	6
1	177	3
1	179	3
1	181	1
1	182	4
1	187	1
1	190	3
1	192	2
1	203	2
2	0	165053
2	1	16928
2	2	10634
2	3	16602
2	4	7450
2	6	14735
2	7	6501
2	9	6460
2	10	12247
2	12	5925
2	13	10978
2	14	4683
2	16	9594
2	17	4725
2	19	4253
2	20	8505
2	22	8027
2	23	3886
2	25	7421
2	27	3479
2	28	7001
2	30	3341
2	31	6296
2	33	5849
2	34	3196
2	36	5253
2	38	2404
2	39	4976
2	41	4507
2	42	2392
2	44	4287
2	46	2368
2	47	3923
2	49	3722
2	50	1803
2	52	3537
2	54	1615
2	55	3262
2	57	1408
2	58	2808
2	60	2597
2	61	1221
2	63	2343
2	65	1221
2	66	2287
2	68	2081
2	69	1072
2	71	1970
2	73	975
2	74	1684
2	76	1755
2	77	881
2	79	1771
2	81	943
2	82	1600
2	84	725
2	85	1158
2	87	1112
2	88	574
2	90	1040
2	92	484
2	93	887
2	95	914
2	96	513
2	98	725
2	100	342
2	101	679
2	103	611
2	104	256
2	106	571
2	108	238
2	109	469
2	111	238
