UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	29536
0	1	884
0	2	443
0	3	756
0	4	309
0	6	582
0	7	261
0	9	218
0	10	471
0	12	217
0	13	430
0	14	213
0	16	298
0	17	143
0	19	137
0	20	265
0	22	311
0	23	105
0	25	229
0	27	87
0	28	175
0	30	100
0	31	149
0	33	212
0	34	77
0	36	151
0	38	88
0	39	169
0	41	141
0	42	63
0	44	116
0	46	43
0	47	126
0	49	164
0	50	20
0	52	59
0	54	52
0	55	65
0	57	32
0	58	79
0	60	52
0	61	17
0	63	54
0	65	16
0	66	25
0	68	25
0	69	24
0	71	58
0	73	13
0	74	19
0	76	27
0	77	7
0	79	19
0	81	1
0	82	35
0	84	11
0	85	19
0	87	21
0	88	4
0	90	15
0	92	7
0	93	19
0	95	17
0	96	34
0	98	14
0	100	5
0	101	8
0	103	7
0	104	8
0	106	14
0	108	3
0	109	31
0	111	7
0	112	15
0	114	9
0	115	1
0	117	7
0	119	2
0	120	8
0	122	26
0	123	11
0	125	10
0	128	2
0	130	1
0	131	4
0	133	7
0	135	12
0	136	3
0	138	1
0	139	1
0	141	1
0	144	1
0	146	1
0	155	8
0	160	1
0	163	1
0	166	2
1	0	322854
1	1	17959
1	2	10993
1	3	17357
1	4	7050
1	6	12938
1	7	5954
1	9	5707
1	10	11044
1	12	5188
1	13	10118
1	14	4656
1	16	9081
1	17	4144
1	19	4100
1	20	7309
1	22	6684
1	23	3097
1	25	6193
1	27	2918
1	28	5701
1	30	2840
1	31	5207
1	33	4796
1	34	2361
1	36	4122
1	38	1856
1	39	4179
1	41	3948
1	42	1794
1	44	3469
1	46	1695
1	47	3062
1	49	2785
1	50	1388
1	52	2527
1	54	1250
1	55	2482
1	57	1264
1	58	2276
1	60	1932
1	61	863
1	63	1775
1	65	915
1	66	1664
1	68	1506
1	69	745
1	71	1383
1	73	694
1	74	1118
1	76	1414
1	77	764
1	79	1132
1	81	610
1	82	1177
1	84	485
1	85	852
1	87	880
1	88	384
1	90	754
1	92	350
1	93	577
1	95	531
1	96	272
1	98	666
1	100	242
1	101	528
1	103	366
1	104	175
1	106	401
1	108	154
1	109	364
1	111	237
1	112	297
1	114	251
1	115	167
1	117	241
1	119	137
1	120	222
1	122	186
1	123	89
1	125	154
1	127	58
1	128	124
1	130	126
1	131	81
1	133	94
1	135	50
1	136	94
1	138	31
1	139	91
1	141	69
1	142	25
1	144	55
1	146	46
1	147	103
1	149	40
1	150	21
1	152	37
1	154	23
1	155	48
1	157	34
1	158	10
1	160	40
1	162	17
1	163	27
1	165	4
1	166	6
1	168	2
1	169	12
1	171	16
1	173	4
1	174	8
1	176	7
1	177	4
1	179	2
1	182	6
1	184	2
1	187	3
1	189	1
1	190	1
1	193	4
1	195	9
1	196	1
1	206	1
1	208	2
1	214	1
2	0	53568
2	1	9382
2	2	6383
2	3	9872
2	4	4613
2	6	8183
2	7	3993
2	9	3868
2	10	7435
2	12	3367
2	13	6935
2	14	3268
2	16	6183
2	17	3202
2	19	2774
2	20	5719
2	22	5287
2	23	2450
2	25	4955
2	27	2197
2	28	4721
2	30	2198
2	31	4383
2	33	4297
2	34	2101
2	36	3816
2	38	1764
2	39	3619
2	41	3620
2	42	1678
2	44	3153
2	46	1755
2	47	2871
2	49	2801
2	50	1434
2	52	2897
2	54	1211
2	55	2463
2	57	1283
2	58	2159
2	60	2190
2	61	998
2	63	1929
2	65	872
2	66	1856
2	68	1690
2	69	844
