UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	13
1	57	1
1	59	1
1	146	1
2	0	4
2	1	1
2	2	2
2	4	1
2	8	2
2	20	1
2	43	2
2	73	1
2	80	1
3	0	1
3	4	2
3	8	1
3	10	2
3	17	1
3	18	1
3	22	1
3	26	1
3	27	1
3	32	1
3	48	1
3	53	1
3	59	1
3	94	1
4	0	1
4	1	1
4	4	1
4	8	1
4	10	1
4	14	1
4	29	1
4	45	1
4	46	1
4	49	1
4	65	1
4	68	1
4	80	1
4	86	1
4	121	1
5	0	1
5	4	1
5	24	1
5	37	1
5	43	1
5	56	1
5	59	1
5	62	2
5	67	1
5	70	1
5	75	1
5	86	1
5	111	1
5	121	1
6	17	1
6	38	1
6	40	3
6	46	1
6	54	1
6	56	1
6	65	1
6	86	1
6	91	1
6	105	1
6	130	2
6	152	1
6	176	1
7	13	1
7	20	1
7	24	1
7	35	1
7	40	1
7	46	1
7	65	1
7	68	1
7	84	1
7	92	1
7	94	2
7	97	1
7	121	1
7	130	1
8	1	1
8	11	1
8	26	1
8	37	1
8	40	1
8	46	1
8	64	1
8	67	1
8	76	1
8	84	1
8	89	1
8	119	1
8	168	2
8	179	1
8	202	1
9	32	1
9	64	1
9	97	1
9	100	1
9	116	1
9	124	1
9	127	1
9	132	1
9	140	2
9	143	1
9	151	1
9	167	1
9	175	1
9	195	1
10	103	1
10	108	1
10	110	1
10	116	1
10	127	1
10	132	1
10	144	1
10	162	1
10	173	1
10	181	1
10	189	1
10	195	1
10	198	1
10	202	1
10	205	1
10	206	1
