UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	13316
0	1	390
0	2	198
0	3	451
0	4	94
0	6	154
0	7	105
0	9	79
0	10	124
0	12	87
0	13	225
0	14	61
0	16	185
0	17	46
0	19	54
0	20	92
0	22	105
0	23	45
0	25	149
0	27	60
0	28	91
0	30	30
0	31	55
0	33	109
0	34	14
0	36	72
0	38	37
0	39	77
0	41	63
0	42	23
0	44	205
0	46	21
0	47	27
0	49	53
0	50	26
0	52	39
0	54	24
0	55	51
0	57	11
0	58	103
0	60	49
0	61	5
0	63	16
0	65	11
0	66	13
0	68	5
0	69	2
0	71	12
0	73	16
0	74	10
0	76	19
0	79	10
0	81	6
0	82	3
0	84	30
0	85	6
0	87	10
0	88	5
0	90	29
0	92	3
0	93	15
0	95	6
0	96	8
0	98	11
0	100	2
0	101	8
0	103	6
0	104	5
0	106	7
0	108	1
0	109	6
0	111	13
0	112	4
0	120	2
0	122	2
0	123	1
0	125	2
0	127	21
0	130	3
0	131	1
0	133	2
0	155	8
1	0	326488
1	1	12857
1	2	6984
1	3	11282
1	4	4478
1	6	8433
1	7	3958
1	9	3983
1	10	7582
1	12	3381
1	13	5973
1	14	2642
1	16	5636
1	17	2335
1	19	2370
1	20	4223
1	22	4284
1	23	2214
1	25	4049
1	27	1799
1	28	3594
1	30	1701
1	31	3203
1	33	3138
1	34	1261
1	36	2492
1	38	1288
1	39	2586
1	41	2136
1	42	1025
1	44	2088
1	46	1010
1	47	1634
1	49	1735
1	50	914
1	52	1769
1	54	744
1	55	1595
1	57	652
1	58	1292
1	60	998
1	61	559
1	63	1067
1	65	547
1	66	1024
1	68	823
1	69	316
1	71	732
1	73	381
1	74	753
1	76	628
1	77	278
1	79	557
1	81	301
1	82	577
1	84	271
1	85	450
1	87	429
1	88	189
1	90	462
1	92	181
1	93	266
1	95	307
1	96	138
1	98	332
1	100	127
1	101	221
1	103	234
1	104	118
1	106	138
1	108	71
1	109	175
1	111	104
1	112	145
1	114	134
1	115	34
1	117	133
1	119	30
1	120	64
1	122	80
1	123	55
1	125	86
1	127	11
1	128	42
1	130	81
1	131	39
1	133	52
1	135	19
1	136	43
1	138	13
1	139	51
1	141	34
1	142	29
1	144	21
1	146	20
1	147	16
1	149	13
1	150	6
1	152	48
1	154	6
1	155	11
1	157	10
1	158	3
1	160	10
1	162	4
1	163	19
1	165	1
1	166	3
1	168	3
1	171	21
1	174	15
1	176	2
1	177	1
1	179	3
1	182	1
1	187	1
1	192	1
1	193	1
1	195	1
1	203	1
1	206	1
2	0	184903
2	1	14840
2	2	9736
2	3	15201
2	4	6256
