UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	55884
0	1	3017
0	2	1632
0	4	901
0	5	277
0	7	391
0	8	581
0	10	355
0	11	765
0	13	231
0	14	661
0	15	121
0	17	305
0	18	91
0	20	155
0	21	325
0	22	146
0	24	162
0	26	209
0	27	295
0	29	158
0	30	72
0	32	79
0	34	117
0	35	197
0	37	112
0	38	88
0	40	83
0	41	31
0	43	91
0	45	50
0	46	212
0	48	92
0	49	26
0	51	71
0	53	38
0	54	123
0	56	58
0	57	43
0	59	50
0	61	14
0	62	19
0	64	6
0	65	26
0	67	32
0	68	9
0	70	72
0	72	22
0	73	21
0	75	12
0	76	30
0	78	47
0	80	4
0	81	76
0	83	12
0	84	5
0	86	65
0	87	3
0	89	9
0	91	2
0	92	1
0	94	4
0	95	2
0	97	19
0	99	16
0	100	7
0	108	3
0	110	1
0	111	1
0	113	2
0	114	1
0	116	4
0	118	1
0	121	1
0	132	3
0	170	3
0	176	3
1	0	710192
1	1	67015
1	2	32769
1	4	23554
1	5	10188
1	7	10173
1	8	17765
1	10	7883
1	11	14492
1	13	6271
1	14	14045
1	15	5911
1	17	10715
1	18	5690
1	20	5409
1	21	8670
1	22	4234
1	24	7498
1	26	3259
1	27	6716
1	29	5720
1	30	3195
1	32	5831
1	34	2839
1	35	4589
1	37	4052
1	38	2262
1	40	4365
1	41	2181
1	43	4348
1	45	1911
1	46	3600
1	48	3061
1	49	1525
1	51	2710
1	53	1231
1	54	2660
1	56	2231
1	57	1564
1	59	2131
1	61	919
1	62	2125
1	64	864
1	65	1543
1	67	1717
1	68	776
1	70	1273
1	72	512
1	73	999
1	75	874
1	76	561
1	78	1001
1	80	530
1	81	842
1	83	322
1	84	785
1	86	775
1	87	381
1	89	716
1	91	383
1	92	450
1	94	551
1	95	307
1	97	582
1	99	262
1	100	319
1	102	201
1	103	376
1	105	361
1	106	117
1	108	271
1	110	141
1	111	278
1	113	218
1	114	76
1	116	225
1	118	91
1	119	227
1	121	122
1	122	114
1	124	80
1	125	46
1	127	268
1	129	27
1	130	69
1	132	117
1	133	61
1	135	73
1	137	60
1	138	73
1	140	54
1	141	10
1	143	104
1	144	15
1	146	56
1	148	30
1	149	60
1	151	37
1	152	3
1	154	95
1	156	30
1	157	60
1	159	13
1	160	1
1	162	6
1	165	6
1	167	1
1	168	6
1	170	2
1	173	3
1	175	1
1	176	2
1	178	4
1	183	3
1	184	2
1	186	1
1	187	3
1	192	1
1	197	1
1	203	3
1	205	3
2	0	162961
2	1	45702
2	2	30075
2	4	20504
2	5	10084
2	7	8657
2	8	16656
2	10	8232
2	11	14038
2	13	6414
2	14	12203
2	15	6389
2	17	13463
2	18	6160
2	20	5712
2	21	10928
2	22	4821
2	24	10095
2	26	4527
2	27	8911
2	29	8789
2	30	3782
2	32	7668
2	34	3645
2	35	7095
2	37	6201
2	38	3005
2	40	5980
2	41	3037
2	43	5298
2	45	2706
2	46	5684
2	48	4478
2	49	2414
2	51	4740
2	53	2075
2	54	4045
2	56	3775
2	57	1693
2	59	3877
2	61	2067
2	62	3115
2	64	1580
2	65	3580
2	67	3104
2	68	1416
2	70	2779
2	72	1168
2	73	2444
2	75	2028
2	76	982
2	78	1696
2	80	1014
2	81	1703
2	83	861
2	84	1756
2	86	1848
2	87	919
2	89	1642
2	91	730
2	92	1274
2	94	1342
2	95	672
2	97	929
2	99	600
2	100	736
2	102	435
2	103	945
2	105	685
2	106	348
2	108	835
2	110	251
2	111	674
2	113	543
2	114	172
2	116	594
2	118	191
2	119	342
2	121	412
2	122	128
2	124	364
2	125	188
2	127	321
2	129	146
2	130	313
2	132	318
2	133	171
2	135	359
2	137	77
2	138	116
2	140	89
2	141	67
2	143	162
2	144	72
2	146	254
2	148	46
2	149	120
2	151	165
2	152	144
2	154	99
2	156	17
2	157	58
2	159	66
2	160	21
2	162	68
2	164	18
2	165	91
2	167	21
2	168	74
