UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	4135
0	1	115
0	2	48
0	3	100
0	4	30
0	6	69
0	7	36
0	9	25
0	10	49
0	12	23
0	13	69
0	14	13
0	16	86
0	17	20
0	19	17
0	20	35
0	22	36
0	23	14
0	25	36
0	27	24
0	28	54
0	30	9
0	31	21
0	33	22
0	34	8
0	36	21
0	38	12
0	39	21
0	41	19
0	42	6
0	44	17
0	46	8
0	47	17
0	49	40
0	50	2
0	52	10
0	54	5
0	55	9
0	57	2
0	58	28
0	60	16
0	61	1
0	63	5
0	66	11
0	68	2
0	71	5
0	73	3
0	74	9
0	76	2
0	79	4
0	81	4
0	82	1
0	84	1
0	85	2
0	87	1
0	88	1
0	90	7
0	92	1
0	93	3
0	95	5
0	96	1
0	98	3
0	100	1
0	101	2
0	103	2
0	104	4
0	106	3
0	108	1
0	120	5
0	122	2
0	127	3
0	131	1
0	149	1
0	155	8
0	157	1
1	0	282229
1	1	11206
1	2	6110
1	3	10253
1	4	3796
1	6	7324
1	7	3468
1	9	3262
1	10	6270
1	12	2822
1	13	5380
1	14	2592
1	16	4775
1	17	2293
1	19	2320
1	20	4277
1	22	3900
1	23	1797
1	25	3498
1	27	1685
1	28	3151
1	30	1602
1	31	2899
1	33	2576
1	34	1279
1	36	2455
1	38	1294
1	39	2424
1	41	2094
1	42	1020
1	44	2041
1	46	922
1	47	1722
1	49	1666
1	50	912
1	52	1366
1	54	915
1	55	1348
1	57	669
1	58	1183
1	60	983
1	61	635
1	63	947
1	65	419
1	66	855
1	68	828
1	69	356
1	71	718
1	73	288
1	74	580
1	76	540
1	77	285
1	79	462
1	81	242
1	82	493
1	84	237
1	85	406
1	87	408
1	88	175
1	90	432
1	92	176
1	93	312
1	95	283
1	96	103
1	98	264
1	100	154
1	101	202
1	103	150
1	104	114
1	106	156
1	108	83
1	109	130
1	111	103
1	112	110
1	114	129
1	115	54
1	117	73
1	119	46
1	120	93
1	122	136
1	123	50
1	125	67
1	127	42
1	128	43
1	130	67
1	131	24
1	133	32
1	135	26
1	136	21
1	138	12
1	139	29
1	141	55
1	142	16
1	144	20
1	146	9
1	147	23
1	149	15
1	150	10
1	152	17
1	154	15
1	155	5
1	157	9
1	158	2
1	160	6
1	163	2
1	165	2
1	166	4
1	168	2
1	171	8
1	173	5
1	174	7
1	176	4
1	177	2
1	179	2
1	182	2
1	187	1
1	192	1
1	203	1
2	0	166172
2	1	15541
2	2	9627
2	3	15555
2	4	6773
2	6	12743
2	7	5877
2	9	5599
2	10	11388
2	12	5717
2	13	9670
2	14	4626
2	16	8962
2	17	3991
2	19	4151
2	20	7868
2	22	7333
2	23	3671
2	25	6521
2	27	3185
2	28	5663
2	30	3192
2	31	5609
2	33	5180
2	34	2703
2	36	4739
2	38	2181
2	39	4172
2	41	4107
2	42	2088
2	44	3616
2	46	1942
2	47	3193
2	49	3084
2	50	1694
2	52	2912
2	54	1431
2	55	2714
2	57	1107
2	58	2259
2	60	2102
2	61	1150
2	63	1969
2	65	1058
2	66	1967
2	68	2064
2	69	893
2	71	1571
2	73	703
2	74	1357
2	76	1474
2	77	675
2	79	1344
2	81	726
2	82	1223
2	84	614
2	85	1102
2	87	958
2	88	542
2	90	963
2	92	334
2	93	762
2	95	642
2	96	289
2	98	595
2	100	279
2	101	608
2	103	435
2	104	241
2	106	449
2	108	190
2	109	393
2	111	322
2	112	417
2	114	408
2	115	164
2	117	358
2	119	138
2	120	318
2	122	310
2	123	111
2	125	221
2	127	115
2	128	202
2	130	172
2	131	98
2	133	129
2	135	108
2	136	147
2	138	95
2	139	116
2	141	145
2	142	44
2	144	144
2	146	76
2	147	98
2	149	78
2	150	22
2	152	69
2	154	19
2	155	35
2	157	32
2	158	22
2	160	37
2	162	22
2	163	25
2	165	11
2	166	28
2	168	25
2	169	54
2	171	66
2	173	12
2	174	32
2	176	14
2	177	7
2	179	8
2	181	1
2	182	33
2	184	18
2	185	2
2	187	6
2	189	1
2	190	14
2	193	6
2	195	11
2	196	4
2	198	1
2	201	10
2	206	1
2	208	1
3	0	43446
3	1	7937
3	2	5861
3	3	7347
3	4	3496
3	6	6429
3	7	3303
3	9	2961
3	10	5568
3	12	2769
3	13	5171
3	14	2244
3	16	4345
3	17	2238
3	19	2134
3	20	4184
3	22	3784
3	23	1670
3	25	3749
3	27	1743
3	28	3610
3	30	1620
3	31	3513
3	33	3213
3	34	1521
3	36	2968
3	38	1568
3	39	2799
3	41	2676
3	42	1159
3	44	2143
3	46	1174
3	47	2153
3	49	2297
3	50	881
3	52	2074
3	54	890
3	55	1814
3	57	910
3	58	1516
3	60	1663
3	61	805
3	63	1385
3	65	736
3	66	1254
3	68	1230
3	69	634
3	71	1146
3	73	574
3	74	975
3	76	887
