UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	20375
0	1	1171
0	2	596
0	4	403
0	5	191
0	7	179
0	8	285
0	10	132
0	11	232
0	13	96
0	14	213
0	15	92
0	17	169
0	18	69
0	20	69
0	21	122
0	22	77
0	24	245
0	26	64
0	27	113
0	29	106
0	30	70
0	32	93
0	34	28
0	35	70
0	37	50
0	38	39
0	40	42
0	41	33
0	43	95
0	45	16
0	46	54
0	48	56
0	49	11
0	51	47
0	53	32
0	54	26
0	56	40
0	57	13
0	59	26
0	61	4
0	62	50
0	64	16
0	65	22
0	67	22
0	68	14
0	70	6
0	73	9
0	75	6
0	76	8
0	78	7
0	80	3
0	81	5
0	83	1
0	84	2
0	86	6
0	87	7
0	89	2
0	91	2
0	92	4
0	94	1
0	97	3
0	99	2
0	100	6
0	102	4
0	103	3
0	108	2
0	110	5
0	111	8
0	113	7
0	114	2
0	116	2
0	118	1
0	124	1
0	125	2
0	137	1
0	140	2
0	178	1
1	0	160378
1	1	25575
1	2	15182
1	4	10106
1	5	4646
1	7	3994
1	8	7541
1	10	3500
1	11	6634
1	13	2449
1	14	5610
1	15	2564
1	17	5100
1	18	2503
1	20	2326
1	21	3986
1	22	2040
1	24	4040
1	26	1657
1	27	3376
1	29	2975
1	30	1697
1	32	2698
1	34	1212
1	35	2700
1	37	2288
1	38	1439
1	40	2140
1	41	1008
1	43	1990
1	45	953
1	46	1875
1	48	1365
1	49	790
1	51	1331
1	53	646
1	54	1280
1	56	1228
1	57	558
1	59	1128
1	61	670
1	62	1114
1	64	393
1	65	1056
1	67	818
1	68	363
1	70	596
1	72	292
1	73	633
1	75	525
1	76	217
1	78	407
1	80	188
1	81	455
1	83	244
1	84	415
1	86	485
1	87	270
1	89	460
1	91	233
1	92	348
1	94	287
1	95	164
1	97	248
1	99	168
1	100	181
1	102	156
1	103	231
1	105	239
1	106	77
1	108	196
1	110	74
1	111	150
1	113	110
1	114	64
1	116	121
1	118	46
1	119	80
1	121	86
1	122	26
1	124	133
1	125	48
1	127	120
1	129	47
1	130	78
1	132	118
1	133	77
1	135	157
1	137	39
1	138	53
1	140	31
1	141	16
1	143	82
1	144	24
1	146	79
1	148	17
1	149	84
1	151	61
1	152	39
1	154	34
1	156	10
1	157	40
1	159	44
1	160	7
1	162	4
1	165	1
1	167	3
1	168	7
1	171	2
1	173	30
1	175	3
1	181	1
1	183	8
1	187	1
1	206	1
2	0	48421
2	1	15676
2	2	12333
2	4	8656
2	5	3805
2	7	3379
2	8	5900
2	10	3425
2	11	6250
2	13	2843
2	14	5719
2	15	2509
2	17	4883
2	18	2680
2	20	2441
2	21	5288
2	22	2214
2	24	4377
2	26	2040
2	27	4256
2	29	3991
2	30	1777
2	32	3613
2	34	1621
2	35	3331
2	37	2919
2	38	1443
2	40	2469
2	41	1719
2	43	2863
2	45	1097
2	46	2377
2	48	3008
2	49	1308
2	51	2318
2	53	1131
2	54	2070
2	56	1949
2	57	819
2	59	2001
2	61	967
2	62	2131
2	64	754
2	65	1725
2	67	1371
2	68	690
2	70	1168
2	72	554
2	73	1114
2	75	1136
2	76	610
2	78	1201
2	80	435
2	81	1081
2	83	409
2	84	889
2	86	687
2	87	343
2	89	507
2	91	324
2	92	641
2	94	678
2	95	367
2	97	653
2	99	308
2	100	513
2	102	196
2	103	524
2	105	451
2	106	155
2	108	388
2	110	235
2	111	343
2	113	272
2	114	163
2	116	267
2	118	118
2	119	268
2	121	304
2	122	107
2	124	217
2	125	97
2	127	204
2	129	99
2	130	190
2	132	114
2	133	48
2	135	109
2	137	41
2	138	79
2	140	110
2	141	64
2	143	81
2	144	14
2	146	108
2	148	20
2	149	72
2	151	41
2	152	31
2	154	29
2	156	14
2	157	23
2	159	20
2	160	17
2	162	24
2	164	8
2	165	8
2	167	2
2	168	30
2	170	15
2	171	5
2	173	4
2	175	12
2	176	6
2	178	25
2	181	2
2	186	2
2	189	2
2	190	6
2	194	1
2	195	1
2	197	2
3	0	14518
3	1	6971
3	2	4988
3	4	3869
3	5	2228
3	7	1988
3	8	3390
3	10	1561
3	11	3237
3	13	1972
3	14	3136
3	15	1420
3	17	2658
3	18	1395
3	20	1164
3	21	2476
3	22	1478
3	24	2724
3	26	1146
3	27	2631
3	29	2336
3	30	1239
3	32	2333
3	34	1271
3	35	2347
3	37	2276
3	38	986
3	40	2216
3	41	899
3	43	1560
3	45	885
3	46	1767
3	48	1704
3	49	931
3	51	1837
3	53	796
3	54	1358
3	56	1321
3	57	668
3	59	1422
3	61	681
3	62	1307
3	64	614
3	65	1219
3	67	1030
3	68	415
3	70	973
3	72	434
3	73	865
3	75	1048
3	76	425
3	78	881
3	80	359
3	81	842
3	83	357
3	84	530
3	86	796
3	87	354
3	89	570
3	91	365
3	92	579
3	94	433
3	95	356
3	97	400
3	99	184
3	100	468
3	102	166
3	103	312
3	105	447
3	106	202
3	108	287
3	110	194
3	111	305
3	113	214
3	114	165
3	116	239
3	118	73
3	119	183
3	121	206
3	122	282
3	124	260
3	125	178
3	127	217
3	129	48
3	130	176
3	132	187
3	133	81
3	135	140
3	137	90
3	138	81
3	140	80
3	141	33
3	143	93
3	144	31
3	146	78
3	148	30
3	149	42
3	151	60
3	152	17
3	154	45
3	156	27
3	157	34
3	159	42
3	160	27
3	162	21
3	164	5
3	165	12
3	167	8
3	168	17
3	170	28
3	171	3
3	173	14
3	175	5
3	176	11
3	178	1
3	179	3
3	181	11
3	183	2
3	184	18
3	186	2
3	187	5
3	189	3
3	190	8
4	0	10418
4	1	6779
4	2	6402
4	4	5014
4	5	2363
4	7	2195
4	8	3975
4	10	2029
4	11	3550
4	13	2142
4	14	3828
4	15	1785
4	17	3873
4	18	1827
4	20	1790
4	21	3947
4	22	1955
4	24	3563
4	26	1878
4	27	3771
4	29	3570
4	30	1944
4	32	3471
4	34	1773
4	35	3250
4	37	3102
4	38	1603
4	40	3020
4	41	1473
4	43	3103
4	45	1428
4	46	2550
4	48	2407
4	49	1274
4	51	2314
4	53	1207
4	54	2627
4	56	2221
4	57	1034
4	59	2303
4	61	990
4	62	2200
4	64	1256
4	65	2346
4	67	2070
4	68	1063
4	70	1708
4	72	907
4	73	1958
4	75	1722
4	76	943
4	78	1754
4	80	699
4	81	1821
4	83	677
4	84	1560
4	86	1417
4	87	726
4	89	1489
4	91	640
4	92	1390
4	94	1282
4	95	593
4	97	1053
4	99	661
4	100	1105
