UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	10
2	0	2
2	1	1
2	2	1
2	7	2
2	10	1
2	57	1
2	63	1
3	0	3
3	1	1
3	7	1
3	10	2
3	31	2
3	144	1
4	0	2
4	9	1
4	41	1
4	50	1
4	69	1
4	76	1
4	112	1
4	142	1
5	0	2
5	3	2
5	6	1
5	14	1
5	20	1
5	41	1
5	55	1
5	63	1
6	0	1
6	14	1
6	49	1
6	68	1
6	81	1
6	90	1
6	92	1
6	98	1
6	133	1
7	3	1
7	19	1
7	22	1
7	31	1
7	47	1
7	68	1
7	69	1
7	82	1
7	95	1
7	101	1
8	7	1
8	13	1
8	30	1
8	36	1
8	54	1
8	76	1
8	95	1
8	117	1
8	136	1
9	6	1
9	22	1
9	27	1
9	47	1
9	71	1
9	90	1
9	103	1
9	136	1
9	141	1
9	190	1
10	28	1
10	39	1
10	55	1
10	76	2
10	127	1
10	146	2
10	155	1
10	163	1
