UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	113498
0	1	6376
0	2	3009
0	4	1758
0	5	552
0	7	644
0	8	1290
0	10	674
0	11	1252
0	13	539
0	14	1409
0	15	287
0	17	615
0	18	225
0	20	317
0	21	614
0	22	310
0	24	387
0	26	357
0	27	572
0	29	275
0	30	133
0	32	152
0	34	239
0	35	395
0	37	211
0	38	203
0	40	181
0	41	67
0	43	171
0	45	97
0	46	408
0	48	175
0	49	49
0	51	134
0	53	72
0	54	283
0	56	118
0	57	86
0	59	92
0	61	33
0	62	50
0	64	19
0	65	48
0	67	184
0	68	63
0	70	148
0	72	45
0	73	43
0	75	34
0	76	39
0	78	84
0	80	7
0	81	195
0	83	23
0	84	12
0	86	133
0	87	7
0	89	16
0	91	4
0	92	3
0	94	9
0	95	4
0	97	37
0	99	32
0	100	12
0	102	10
0	103	5
0	108	4
0	110	2
0	111	4
0	113	8
0	114	2
0	116	7
0	118	2
0	121	2
0	132	5
0	157	6
0	170	5
0	176	5
1	0	1540931
1	1	126496
1	2	61301
1	4	43358
1	5	19117
1	7	17940
1	8	32037
1	10	15077
1	11	25625
1	13	11007
1	14	25510
1	15	10564
1	17	18807
1	18	9495
1	20	8829
1	21	16330
1	22	8229
1	24	11962
1	26	5618
1	27	10514
1	29	10385
1	30	5280
1	32	9319
1	34	4115
1	35	8101
1	37	6917
1	38	3483
1	40	7893
1	41	3587
1	43	6070
1	45	3242
1	46	6106
1	48	5433
1	49	2548
1	51	4482
1	53	2545
1	54	4461
1	56	4193
1	57	2257
1	59	3269
1	61	1437
1	62	2890
1	64	1475
1	65	2721
1	67	2541
1	68	1033
1	70	2083
1	72	810
1	73	1630
1	75	1654
1	76	916
1	78	2137
1	80	994
1	81	1694
1	83	722
1	84	1251
1	86	1202
1	87	623
1	89	1422
1	91	361
1	92	725
1	94	815
1	95	482
1	97	805
1	99	695
1	100	470
1	102	283
1	103	583
1	105	436
1	106	243
1	108	390
1	110	186
1	111	435
1	113	309
1	114	132
1	116	240
1	118	103
1	119	341
1	121	270
1	122	200
1	124	154
1	125	97
1	127	204
1	129	43
