UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	14
1	55	1
1	73	1
2	0	7
2	1	1
2	2	1
2	4	1
2	13	1
2	31	1
2	34	1
2	61	1
2	79	1
3	0	3
3	2	2
3	3	3
3	4	1
3	12	1
3	13	1
3	38	1
3	41	1
3	46	1
3	52	1
3	152	1
4	0	3
4	1	1
4	2	1
4	7	1
4	14	1
4	19	1
4	22	1
4	27	1
4	36	1
4	42	1
4	92	1
4	101	1
4	119	1
5	0	1
5	1	1
5	22	1
5	27	1
5	49	2
5	52	2
5	60	1
5	88	1
5	93	1
5	101	1
5	112	1
5	117	1
5	144	1
6	0	1
6	1	1
6	10	1
6	16	1
6	22	1
6	27	1
6	41	1
6	42	1
6	46	1
6	61	1
6	63	1
6	71	1
6	95	1
6	101	1
6	131	1
6	168	1
7	0	1
7	7	1
7	10	1
7	17	1
7	30	1
7	42	1
7	44	1
7	71	2
7	95	1
7	98	1
7	138	1
7	152	1
7	165	1
7	208	1
8	13	1
8	14	1
8	22	1
8	31	1
8	39	1
8	47	1
8	58	1
8	63	1
8	65	2
8	66	2
8	73	1
8	112	1
8	117	1
8	160	1
9	9	1
9	20	1
9	60	1
9	66	1
9	73	1
9	74	1
9	76	1
9	77	1
9	81	1
9	112	1
9	120	1
9	166	1
9	168	1
9	174	1
9	214	1
10	19	1
10	47	1
10	88	1
10	101	1
10	108	2
10	144	1
10	157	1
10	162	2
10	184	1
10	195	1
10	200	1
10	209	2
10	214	1
