UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	31317
0	1	1600
0	2	629
0	4	693
0	5	119
0	7	167
0	8	377
0	10	164
0	11	405
0	13	117
0	14	294
0	15	135
0	17	187
0	18	107
0	20	145
0	21	234
0	22	102
0	24	187
0	26	183
0	27	85
0	29	121
0	30	58
0	32	79
0	34	59
0	35	112
0	37	76
0	38	85
0	40	57
0	41	32
0	43	85
0	45	59
0	46	90
0	48	32
0	49	35
0	51	43
0	53	24
0	54	45
0	56	50
0	57	22
0	59	13
0	61	4
0	62	21
0	64	20
0	65	36
0	67	28
0	68	8
0	70	6
0	72	4
0	73	13
0	75	10
0	76	17
0	78	19
0	80	5
0	81	10
0	83	6
0	84	6
0	86	27
0	87	1
0	89	7
0	91	1
0	92	1
0	94	8
0	95	5
0	97	9
0	99	1
0	100	3
0	103	9
0	105	2
0	106	2
0	108	3
0	110	1
0	111	3
0	113	8
0	114	1
0	116	2
0	119	4
0	124	2
0	157	10
1	0	352282
1	1	38885
1	2	20735
1	4	13082
1	5	6335
1	7	6051
1	8	10392
1	10	4922
1	11	9573
1	13	3626
1	14	7619
1	15	3441
1	17	6589
1	18	3357
1	20	2869
1	21	5467
1	22	2532
1	24	4996
1	26	2441
1	27	4255
1	29	3815
1	30	1980
1	32	3712
1	34	1516
1	35	3315
1	37	2853
1	38	1279
1	40	2828
1	41	1298
1	43	2112
1	45	1051
1	46	2011
1	48	1814
1	49	878
1	51	1472
1	53	769
1	54	1732
1	56	1625
1	57	905
1	59	1344
1	61	630
1	62	1140
1	64	585
1	65	1014
1	67	1011
1	68	543
1	70	713
1	72	390
1	73	591
1	75	734
1	76	480
1	78	615
1	80	261
1	81	627
1	83	291
1	84	515
1	86	401
1	87	244
1	89	381
1	91	147
1	92	222
1	94	297
1	95	175
1	97	326
1	99	237
1	100	316
1	102	100
1	103	236
1	105	239
1	106	130
1	108	212
1	110	108
1	111	205
1	113	126
1	114	49
1	116	94
1	118	32
1	119	58
1	121	118
1	122	23
1	124	75
1	125	48
1	127	122
1	129	25
1	130	58
1	132	73
1	133	34
1	135	31
1	137	32
1	138	47
1	140	62
1	141	14
1	143	58
1	144	32
1	146	58
1	148	10
1	149	53
1	151	47
1	152	7
1	154	30
1	156	7
1	157	40
1	159	69
1	160	7
1	162	12
1	165	1
1	168	4
1	170	1
1	175	2
1	176	2
1	184	1
1	186	1
1	187	2
1	192	1
2	0	56878
2	1	17892
2	2	12553
2	4	9666
2	5	4633
2	7	3930
2	8	6861
2	10	3546
2	11	6861
2	13	3202
2	14	5992
2	15	2800
2	17	5677
2	18	2697
2	20	2815
2	21	5967
2	22	2376
2	24	4985
2	26	2187
2	27	4585
2	29	4241
2	30	1938
2	32	3853
2	34	1902
2	35	3693
2	37	3009
2	38	1398
2	40	2769
2	41	1766
2	43	2929
2	45	1311
2	46	2773
2	48	2815
2	49	1393
2	51	2619
2	53	1249
2	54	2291
2	56	2142
2	57	969
2	59	2378
2	61	1077
2	62	2353
2	64	814
2	65	1490
2	67	1442
2	68	827
2	70	1289
2	72	568
2	73	1105
2	75	1123
2	76	767
2	78	1333
2	80	527
2	81	1216
2	83	512
2	84	1032
2	86	686
2	87	413
2	89	700
2	91	406
2	92	771
2	94	746
2	95	413
2	97	557
2	99	330
2	100	514
2	102	176
2	103	560
2	105	523
2	106	206
2	108	471
2	110	290
2	111	405
2	113	416
2	114	109
2	116	224
2	118	149
2	119	371
2	121	310
2	122	128
2	124	226
2	125	75
2	127	210
2	129	85
2	130	168
2	132	101
2	133	63
2	135	123
2	137	33
2	138	79
2	140	88
2	141	55
2	143	83
2	144	20
2	146	106
2	148	32
2	149	78
2	151	38
2	152	27
2	154	10
2	156	58
2	157	19
2	159	19
2	160	11
2	162	10
2	164	5
2	165	7
2	167	2
2	168	50
2	170	11
2	171	12
2	173	4
2	175	10
2	176	11
2	178	31
2	179	2
2	181	3
2	184	2
2	186	1
2	187	2
2	189	24
2	190	6
2	194	1
2	195	1
2	197	1
2	200	4
2	206	1
3	0	12804
3	1	8397
3	2	7245
3	4	5532
3	5	2395
3	7	2389
3	8	4791
3	10	2417
3	11	4699
3	13	2327
3	14	4272
3	15	2253
3	17	4034
3	18	2106
3	20	2219
3	21	3874
3	22	1769
3	24	3720
3	26	1994
3	27	3625
3	29	3642
3	30	1976
3	32	3542
3	34	1701
3	35	3353
3	37	3273
3	38	1550
3	40	3031
3	41	1316
3	43	2648
3	45	1455
3	46	2820
3	48	2795
3	49	1331
3	51	2666
3	53	1173
3	54	2397
3	56	2527
3	57	1263
3	59	2330
3	61	1072
3	62	2218
3	64	1141
3	65	1923
3	67	1999
3	68	889
3	70	1663
3	72	880
3	73	1722
3	75	1995
3	76	774
3	78	1613
3	80	801
3	81	1530
3	83	565
3	84	1353
3	86	1123
3	87	803
3	89	1283
3	91	608
3	92	1374
3	94	1043
3	95	511
3	97	871
3	99	553
3	100	995
3	102	568
3	103	908
3	105	832
3	106	322
3	108	798
3	110	389
3	111	717
3	113	539
3	114	307
3	116	586
3	118	352
3	119	511
3	121	390
3	122	192
3	124	458
3	125	209
3	127	583
3	129	222
3	130	409
3	132	337
3	133	132
3	135	288
3	137	135
3	138	396
3	140	305
3	141	102
3	143	243
3	144	110
3	146	119
3	148	94
3	149	268
3	151	195
3	152	87
3	154	160
3	156	79
3	157	199
3	159	135
3	160	36
3	162	101
3	164	67
3	165	124
3	167	59
3	168	131
3	170	54
3	171	47
3	173	51
3	175	9
3	176	22
3	178	42
3	179	19
3	181	70
3	183	24
3	184	29
3	186	3
3	187	11
3	189	36
3	190	8
3	192	11
3	194	13
3	195	7
3	197	2
3	198	2
3	200	13
3	206	1
4	0	10644
4	1	8955
4	2	9545
4	4	6732
4	5	3634
4	7	2777
4	8	6210
4	10	3182
4	11	6397
4	13	2830
4	14	6193
4	15	2990
4	17	5436
4	18	2356
4	20	2544
4	21	6574
4	22	2738
4	24	5283
4	26	3118
4	27	5560
4	29	5312
4	30	2491
4	32	5362
4	34	2574
4	35	5055
4	37	5307
4	38	2712
4	40	4875
4	41	2330
4	43	5221
4	45	2301
4	46	4460
4	48	4664
4	49	2056
4	51	4471
4	53	2382
4	54	4193
4	56	3990
4	57	1979
4	59	3745
4	61	2113
4	62	3884
4	64	1908
4	65	4073
4	67	3503
4	68	1686
4	70	3324
4	72	1660
4	73	2955
4	75	3077
4	76	1483
4	78	2941
4	80	1610
4	81	3188
4	83	1421
4	84	3129
4	86	3060
4	87	1366
4	89	2800
4	91	1204
4	92	2257
4	94	2053
4	95	1161
4	97	2202
4	99	973
4	100	2040
4	102	858
4	103	2007
4	105	1778
4	106	878
4	108	1562
4	110	760
4	111	1519
4	113	1554
4	114	728
4	116	1701
4	118	812
4	119	1308
4	121	1353
4	122	523
4	124	1043
4	125	679
4	127	1120
4	129	479
4	130	1156
4	132	958
4	133	602
4	135	1099
4	137	332
4	138	678
4	140	934
4	141	455
4	143	611
4	144	296
4	146	595
4	148	307
4	149	445
4	151	539
4	152	210
4	154	379
4	156	296
4	157	513
4	159	537
4	160	320
4	162	265
4	164	107
4	165	434
4	167	115
4	168	270
4	170	222
4	171	82
4	173	160
4	175	61
4	176	117
4	178	79
4	179	40
4	181	145
4	183	28
4	184	52
4	186	22
4	187	52
4	189	84
4	190	1
4	192	23
4	194	26
4	195	73
4	197	35
4	198	20
4	200	8
4	203	10
4	206	3
5	0	6069
5	1	5106
5	2	5849
5	4	4546
5	5	2059
5	7	2163
5	8	4569
5	10	1815
5	11	4308
5	13	1971
5	14	4236
5	15	2006
5	17	4440
5	18	2370
5	20	1965
5	21	4514
5	22	2186
5	24	3971
5	26	2146
5	27	4389
5	29	4332
5	30	2358
5	32	4143
5	34	2594
5	35	4576
5	37	4555
5	38	2424
5	40	4281
5	41	1996
5	43	4216
5	45	2125
5	46	4371
5	48	4573
5	49	1908
5	51	3993
5	53	1764
5	54	4200
5	56	3937
5	57	1936
5	59	3484
5	61	1901
5	62	3502
5	64	1745
5	65	3843
5	67	3859
5	68	1606
5	70	3173
5	72	1636
5	73	3243
5	75	3149
5	76	1390
5	78	3093
5	80	1482
5	81	3348
5	83	1444
5	84	3510
5	86	3141
5	87	1525
5	89	3205
5	91	1247
5	92	2821
5	94	2767
5	95	1239
5	97	2554
5	99	1416
5	100	2364
5	102	1042
5	103	2199
5	105	2199
5	106	1162
5	108	2183
5	110	1326
5	111	1735
5	113	1805
5	114	745
5	116	1585
5	118	898
5	119	1692
5	121	1756
5	122	743
5	124	1284
5	125	694
5	127	1235
5	129	704
5	130	1656
5	132	1319
5	133	505
5	135	1283
5	137	676
5	138	1002
5	140	1267
5	141	483
5	143	936
5	144	327
5	146	979
5	148	286
5	149	742
5	151	582
5	152	294
5	154	496
5	156	209
5	157	790
5	159	445
5	160	260
5	162	453
5	164	202
5	165	438
5	167	189
5	168	374
5	170	426
5	171	171
5	173	223
5	175	90
5	176	204
5	178	189
5	179	112
5	181	234
5	183	75
5	184	146
5	186	65
5	187	137
5	189	116
5	190	29
5	192	27
5	194	101
5	195	68
5	197	50
5	198	55
5	200	52
5	202	18
5	203	26
5	205	10
5	206	3
6	0	1622
6	1	1743
6	2	2584
6	4	1724
6	5	935
6	7	938
6	8	2073
6	10	832
6	11	1896
6	13	1006
6	14	1725
6	15	1037
6	17	2324
6	18	1045
6	20	1144
6	21	2133
6	22	888
6	24	2644
6	26	1105
6	27	2281
6	29	2768
6	30	1207
6	32	2617
6	34	1255
6	35	2203
6	37	2457
6	38	1310
6	40	2602
6	41	1256
6	43	2953
6	45	1512
6	46	2702
6	48	2986
6	49	1425
6	51	2903
6	53	1359
6	54	2948
6	56	2835
6	57	1112
6	59	2481
6	61	1329
6	62	2877
6	64	1303
6	65	2903
6	67	2607
6	68	1052
6	70	2487
6	72	1268
6	73	2889
6	75	2457
6	76	1299
6	78	2453
6	80	1446
6	81	2716
6	83	1141
6	84	2245
6	86	2295
6	87	972
6	89	2116
6	91	931
6	92	2693
6	94	2434
6	95	1026
6	97	1946
6	99	1183
6	100	2517
6	102	1174
6	103	1975
6	105	2334
6	106	873
6	108	1786
6	110	929
6	111	2090
6	113	1789
6	114	739
6	116	1586
6	118	718
6	119	1896
6	121	1751
6	122	698
6	124	1291
6	125	663
6	127	1680
6	129	521
6	130	1025
6	132	1249
6	133	569
6	135	1136
6	137	528
6	138	1414
6	140	886
6	141	437
6	143	953
6	144	594
6	146	935
6	148	294
6	149	797
6	151	720
6	152	320
6	154	630
6	156	245
6	157	536
6	159	678
6	160	264
6	162	467
6	164	175
6	165	447
6	167	193
6	168	444
6	170	486
6	171	221
6	173	545
6	175	139
6	176	375
6	178	227
6	179	92
6	181	286
6	183	74
6	184	136
6	186	77
6	187	155
6	189	202
6	190	68
6	192	115
6	194	79
6	195	206
6	197	105
6	198	44
6	200	83
6	202	57
6	203	50
6	205	12
6	206	6
7	0	736
