UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	9
1	1	4
1	4	1
1	17	1
1	57	1
2	0	5
2	1	1
2	2	1
2	4	1
2	7	1
2	8	1
2	10	1
2	14	1
2	17	1
2	40	1
2	89	1
3	0	2
3	1	1
3	2	2
3	4	2
3	8	1
3	13	2
3	15	1
3	20	1
3	24	1
3	48	1
3	81	1
4	4	1
4	10	1
4	17	2
4	46	1
4	51	2
4	65	1
4	67	1
4	80	1
4	81	1
4	89	1
4	100	1
4	157	1
4	162	1
5	0	1
5	2	1
5	4	1
5	8	1
5	14	1
5	21	1
5	24	1
5	51	1
5	56	1
5	75	1
5	78	1
5	87	1
5	100	1
5	102	1
5	133	1
6	24	1
6	26	1
6	32	1
6	34	1
6	37	1
6	38	1
6	41	1
6	43	1
6	48	1
6	56	1
6	78	1
6	81	1
6	87	1
6	135	1
6	138	1
7	2	1
7	4	1
7	30	1
7	32	1
7	40	1
7	48	1
7	49	1
7	53	1
7	65	1
7	86	1
7	92	1
7	94	1
7	113	1
7	146	1
7	159	1
8	59	1
8	61	2
8	72	1
8	81	1
8	86	1
8	92	1
8	100	1
8	102	1
8	110	1
8	118	1
8	125	1
8	146	1
8	181	1
8	187	1
9	0	1
9	70	1
9	73	1
9	75	1
9	80	1
9	83	1
9	92	1
9	97	1
9	106	1
9	133	1
9	140	2
9	144	1
9	151	1
9	157	1
10	56	1
10	95	1
10	97	1
10	99	1
10	116	1
10	137	1
10	143	1
10	148	1
10	157	1
10	178	1
10	181	1
10	186	1
10	192	1
10	200	1
10	202	1
10	206	1
