UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	5851
0	1	307
0	2	205
0	4	50
0	5	19
0	7	8
0	8	49
0	10	33
0	11	46
0	13	11
0	14	22
0	15	14
0	17	19
0	18	10
0	20	15
0	21	40
0	22	16
0	24	17
0	26	12
0	27	27
0	29	11
0	30	7
0	32	6
0	34	7
0	35	7
0	37	21
0	38	15
0	40	10
0	41	16
0	43	5
0	45	5
0	46	8
0	48	5
0	49	3
0	51	7
0	53	1
0	54	18
0	56	14
0	57	32
0	59	7
0	61	4
0	62	5
0	64	3
0	65	1
0	67	6
0	68	4
0	70	47
0	72	18
0	73	10
0	75	15
0	80	1
0	81	1
0	95	1
0	100	1
0	127	1
0	146	1
1	0	269500
1	1	24808
1	2	13140
1	4	9073
1	5	4118
1	7	4058
1	8	6316
1	10	3058
1	11	5395
1	13	2447
1	14	5230
1	15	2130
1	17	4367
1	18	2454
1	20	1865
1	21	3790
1	22	1939
1	24	3062
1	26	1578
1	27	2738
1	29	2691
1	30	1545
1	32	2094
1	34	1126
1	35	2461
1	37	1911
1	38	1022
1	40	2055
1	41	788
1	43	1356
1	45	728
1	46	1525
1	48	1396
1	49	666
1	51	1218
1	53	663
1	54	1036
1	56	801
1	57	464
1	59	787
1	61	379
1	62	688
1	64	355
1	65	601
1	67	544
1	68	244
1	70	623
1	72	213
1	73	401
1	75	318
1	76	185
1	78	446
1	80	264
1	81	374
1	83	157
1	84	275
1	86	324
1	87	148
1	89	360
1	91	95
1	92	245
1	94	205
1	95	125
1	97	254
1	99	102
1	100	85
1	102	64
1	103	136
1	105	188
1	106	39
1	108	84
1	110	69
1	111	151
1	113	38
1	114	55
1	116	131
1	118	28
1	119	40
1	121	89
1	122	42
1	124	38
1	125	24
1	127	20
1	129	18
1	130	34
1	132	22
1	133	12
1	135	97
1	137	24
1	138	38
1	140	36
1	141	7
1	143	8
1	144	4
1	146	103
1	148	1
1	149	11
1	151	14
1	152	8
1	154	21
1	156	7
1	157	10
1	162	1
1	165	1
1	167	1
1	168	5
1	170	5
1	173	3
1	175	1
1	176	1
1	178	1
1	183	3
1	184	1
2	0	65033
2	1	17337
2	2	11636
2	4	8528
2	5	3789
2	7	3739
2	8	6439
2	10	3571
2	11	5566
2	13	2700
2	14	5236
2	15	2432
2	17	5113
2	18	2093
2	20	2126
2	21	4602
2	22	2047
2	24	4037
2	26	1701
2	27	3576
2	29	3511
2	30	1667
2	32	2797
2	34	1400
2	35	2795
2	37	2563
2	38	1435
2	40	2897
2	41	1369
2	43	2348
2	45	1001
2	46	2270
2	48	1899
2	49	1014
2	51	1963
2	53	1071
2	54	1701
2	56	1600
2	57	718
2	59	1485
2	61	838
2	62	1249
2	64	715
2	65	1368
2	67	1035
2	68	487
2	70	1172
2	72	499
2	73	889
2	75	773
2	76	380
2	78	709
2	80	328
2	81	714
2	83	315
2	84	786
2	86	634
2	87	356
2	89	520
2	91	290
2	92	620
2	94	607
2	95	291
2	97	370
2	99	270
2	100	355
2	102	215
2	103	341
2	105	271
2	106	110
2	108	235
2	110	72
2	111	215
2	113	200
2	114	96
2	116	219
2	118	82
2	119	140
2	121	211
2	122	101
2	124	155
2	125	48
2	127	82
2	129	34
2	130	101
2	132	115
2	133	80
2	135	108
2	137	42
2	138	47
2	140	47
2	141	22
2	143	55
2	144	22
2	146	80
2	148	20
2	149	61
2	151	73
2	152	44
2	154	14
2	156	7
2	157	16
2	159	11
2	160	16
2	162	10
2	164	6
2	165	5
2	167	7
2	168	15
2	170	19
2	171	18
2	173	46
2	175	15
2	176	16
2	178	14
2	181	2
2	183	8
2	184	13
2	186	3
2	187	2
2	189	2
2	197	1
2	206	1
3	0	19512
3	1	9063
3	2	6988
3	4	5298
3	5	2439
3	7	2361
3	8	4352
3	10	2330
3	11	4282
3	13	2082
3	14	3651
3	15	2199
3	17	3598
3	18	1777
3	20	1655
3	21	3852
3	22	1516
3	24	3438
3	26	1868
3	27	3603
3	29	2971
3	30	1472
3	32	2729
3	34	1390
3	35	2581
3	37	2419
3	38	1145
3	40	2235
3	41	1228
3	43	2389
3	45	1163
3	46	2062
3	48	2061
3	49	977
3	51	2016
3	53	915
3	54	1645
3	56	1554
3	57	866
3	59	1853
3	61	786
3	62	1632
3	64	798
3	65	1410
3	67	1166
3	68	546
3	70	1157
3	72	507
3	73	1322
3	75	1075
3	76	501
3	78	1146
3	80	526
3	81	1019
3	83	784
3	84	909
3	86	761
3	87	306
3	89	676
3	91	428
3	92	654
3	94	595
3	95	389
3	97	496
3	99	263
3	100	540
3	102	214
3	103	448
3	105	530
3	106	216
3	108	399
3	110	177
3	111	442
3	113	492
3	114	209
3	116	424
3	118	142
3	119	296
3	121	190
3	122	174
3	124	199
3	125	177
3	127	172
3	129	60
3	130	157
3	132	144
3	133	75
3	135	204
3	137	59
3	138	112
3	140	132
3	141	60
3	143	98
3	144	28
3	146	155
3	148	31
3	149	48
3	151	49
3	152	25
3	154	72
3	156	38
3	157	89
3	159	75
3	160	26
3	162	39
3	164	25
3	165	19
3	167	13
3	168	113
3	170	56
3	171	7
3	173	49
3	175	3
3	176	21
3	178	24
3	179	32
3	181	16
3	183	5
3	184	9
3	187	4
3	189	29
3	192	1
3	200	3
3	202	1
4	0	9240
4	1	6497
4	2	6613
4	4	4829
4	5	1985
4	7	2324
4	8	4034
4	10	2010
4	11	3799
4	13	1993
4	14	4092
4	15	1823
4	17	3539
4	18	1994
4	20	1773
4	21	3871
4	22	1570
4	24	3504
4	26	1997
4	27	3553
4	29	3445
4	30	1693
4	32	3095
4	34	1398
4	35	3003
4	37	3360
4	38	1557
4	40	2872
4	41	1317
4	43	3087
4	45	1390
4	46	2744
4	48	2669
4	49	1280
4	51	2384
4	53	1289
4	54	2514
4	56	2495
4	57	1148
4	59	2328
4	61	1227
4	62	2458
4	64	1136
4	65	2307
4	67	2080
4	68	1012
4	70	1929
4	72	895
4	73	1908
4	75	1915
4	76	846
4	78	1705
4	80	830
4	81	1717
4	83	784
4	84	1601
4	86	1595
4	87	846
4	89	1672
4	91	719
4	92	1372
4	94	1292
4	95	531
4	97	1041
4	99	511
4	100	1168
4	102	586
4	103	1046
4	105	729
4	106	379
4	108	915
4	110	449
4	111	824
4	113	666
4	114	314
4	116	757
4	118	427
4	119	562
4	121	689
4	122	240
4	124	578
4	125	229
4	127	608
4	129	273
4	130	524
4	132	510
4	133	246
4	135	456
4	137	231
4	138	436
4	140	400
4	141	144
4	143	310
4	144	167
4	146	275
4	148	125
4	149	204
4	151	252
4	152	121
4	154	270
4	156	156
4	157	239
4	159	149
4	160	48
4	162	98
4	164	48
4	165	164
4	167	88
4	168	70
4	170	69
4	171	56
4	173	35
4	175	55
4	176	117
4	178	48
4	179	24
4	181	76
4	183	11
4	184	44
4	186	14
4	187	20
4	189	21
4	190	8
4	192	6
4	194	10
4	195	17
4	197	11
4	198	3
4	200	6
4	203	2
5	0	4054
5	1	3995
5	2	5121
5	4	3405
5	5	1698
5	7	1233
5	8	3151
5	10	1256
5	11	3254
5	13	1579
5	14	3056
5	15	1518
5	17	2887
5	18	1478
5	20	1507
5	21	3328
5	22	1385
5	24	2996
5	26	1396
5	27	3288
5	29	3248
5	30	1554
5	32	3559
5	34	1607
5	35	3376
5	37	3647
5	38	1557
5	40	3354
5	41	1632
5	43	3031
5	45	1440
5	46	3151
5	48	3808
5	49	1559
5	51	3173
5	53	1442
5	54	3287
5	56	2963
5	57	1349
5	59	3178
5	61	1625
5	62	2992
5	64	1357
5	65	3033
5	67	2969
5	68	1528
5	70	2956
5	72	1393
5	73	2723
5	75	2715
5	76	1055
5	78	2550
5	80	1169
5	81	3119
5	83	1151
5	84	2700
5	86	2447
5	87	1136
5	89	2686
5	91	1102
5	92	2520
5	94	2247
5	95	979
5	97	2257
5	99	1013
5	100	1848
5	102	1065
5	103	1874
5	105	1789
5	106	1057
5	108	1368
5	110	752
5	111	1330
5	113	1436
5	114	684
5	116	1274
5	118	737
5	119	1343
5	121	1423
5	122	593
5	124	1335
5	125	660
5	127	1269
5	129	596
5	130	1078
5	132	1059
5	133	486
5	135	1041
5	137	458
5	138	789
5	140	997
5	141	366
5	143	913
5	144	455
5	146	908
5	148	302
5	149	621
5	151	598
5	152	344
5	154	468
5	156	266
5	157	844
5	159	397
5	160	212
5	162	468
5	164	189
5	165	453
5	167	150
5	168	217
5	170	509
5	171	193
5	173	247
5	175	95
5	176	101
5	178	297
5	179	55
5	181	175
5	183	91
5	184	93
5	186	28
5	187	74
5	189	61
5	190	27
5	192	67
5	194	37
5	195	64
5	197	35
5	198	35
5	200	25
5	202	12
5	203	51
5	205	1
5	206	1
6	0	917
6	1	934
6	2	1677
6	4	1133
6	5	612
6	7	515
6	8	1004
6	10	595
6	11	1487
6	13	671
6	14	1202
6	15	544
6	17	1485
6	18	651
6	20	753
6	21	1342
6	22	653
6	24	1754
6	26	814
6	27	1527
6	29	1727
6	30	816
6	32	1548
6	34	777
6	35	1969
6	37	1838
6	38	881
6	40	1951
6	41	893
6	43	2180
6	45	981
6	46	1782
6	48	1955
6	49	933
6	51	1935
6	53	953
6	54	1889
6	56	1874
6	57	739
6	59	1939
6	61	968
6	62	2210
6	64	880
6	65	2037
6	67	1879
6	68	872
6	70	1797
6	72	914
6	73	1954
6	75	1889
6	76	1237
6	78	1937
6	80	766
6	81	1867
6	83	872
6	84	1711
6	86	1677
6	87	775
6	89	1723
6	91	725
6	92	1763
6	94	1982
6	95	755
6	97	1534
6	99	991
