UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	1869
0	1	133
0	2	62
0	4	18
0	5	11
0	7	7
0	8	16
0	10	5
0	11	20
0	13	5
0	14	10
0	15	7
0	17	11
0	18	4
0	20	1
0	21	16
0	22	2
0	24	7
0	26	3
0	27	8
0	29	9
0	30	4
0	32	6
0	34	5
0	35	3
0	37	1
0	38	2
0	40	7
0	41	2
0	43	5
0	46	8
0	48	1
0	49	2
0	51	2
0	53	1
0	54	1
0	56	3
0	57	2
0	59	3
0	67	1
0	73	1
0	78	2
0	86	2
0	87	1
0	99	1
0	100	1
0	108	1
1	0	405679
1	1	25238
1	2	12579
1	4	9250
1	5	3222
1	7	3983
1	8	5930
1	10	3006
1	11	4726
1	13	2260
1	14	5110
1	15	1887
1	17	3484
1	18	1929
1	20	1801
1	21	2728
1	22	1438
1	24	2518
1	26	1154
1	27	2092
1	29	2164
1	30	904
1	32	1919
1	34	923
1	35	1619
1	37	1633
1	38	826
1	40	1428
1	41	624
1	43	1154
1	45	489
1	46	1268
1	48	866
1	49	465
1	51	806
1	53	533
1	54	779
1	56	760
1	57	455
1	59	604
1	61	160
1	62	400
1	64	281
1	65	454
1	67	436
1	68	178
1	70	299
1	72	144
1	73	206
1	75	207
1	76	184
1	78	238
1	80	199
1	81	205
1	83	85
1	84	165
1	86	266
1	87	99
1	89	182
1	91	69
1	92	122
1	94	109
1	95	35
1	97	129
1	99	38
1	100	68
1	102	35
1	103	87
1	105	79
1	106	89
1	108	72
1	110	25
1	111	45
1	113	30
1	114	21
1	116	34
1	118	7
1	119	75
1	121	25
1	122	46
1	124	33
1	125	22
1	127	22
1	129	8
1	130	49
1	132	20
1	133	4
1	135	10
1	137	18
1	138	32
1	140	9
1	141	1
1	143	8
1	144	1
1	146	315
1	148	5
1	149	14
1	151	3
1	154	23
1	156	4
1	157	1
1	164	2
1	165	1
1	170	1
1	176	2
1	178	1
1	187	1
1	189	1
1	203	1
1	205	1
1	206	1
2	0	184181
2	1	20509
2	2	10612
2	4	7250
2	5	2999
2	7	3753
2	8	5464
2	10	2301
2	11	4551
2	13	2101
2	14	4071
2	15	1802
2	17	3354
2	18	1506
2	20	1177
2	21	2776
2	22	1484
2	24	2609
2	26	1115
2	27	2440
2	29	2034
2	30	1129
2	32	1989
2	34	781
2	35	1632
2	37	1426
2	38	767
2	40	1311
2	41	659
2	43	1180
2	45	560
2	46	1089
2	48	1037
2	49	401
2	51	746
2	53	420
2	54	905
2	56	772
2	57	338
2	59	551
2	61	266
2	62	470
2	64	296
2	65	544
2	67	643
2	68	215
2	70	489
2	72	121
2	73	321
2	75	244
2	76	124
2	78	222
2	80	147
2	81	237
2	83	168
2	84	297
2	86	182
2	87	217
2	89	217
2	91	76
2	92	156
2	94	281
2	95	79
2	97	138
2	99	109
2	100	132
2	102	49
2	103	120
2	105	118
2	106	27
2	108	61
2	110	16
2	111	49
2	113	34
2	114	13
2	116	36
2	118	18
2	119	32
2	121	40
2	122	12
2	124	28
2	125	13
2	127	25
2	129	23
2	130	19
2	132	31
2	133	6
2	135	50
2	137	5
2	138	16
2	140	14
2	141	2
2	143	7
2	144	3
2	146	3
2	149	6
2	151	19
2	152	1
2	154	1
2	156	6
2	157	7
2	159	27
2	160	1
2	162	2
2	165	4
2	168	10
2	170	2
2	178	3
2	197	1
3	0	129039
3	1	28451
3	2	18268
3	4	11870
3	5	5963
3	7	5246
3	8	9653
3	10	4621
3	11	8572
3	13	3465
3	14	7206
3	15	3505
3	17	7667
3	18	3091
3	20	3095
3	21	6169
3	22	2915
3	24	6130
3	26	2676
3	27	5203
3	29	4571
3	30	1901
3	32	4089
3	34	1928
3	35	4281
3	37	3376
3	38	1805
3	40	3605
3	41	1640
3	43	3002
