UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	55
1	12	1
1	16	1
1	23	1
1	25	1
1	33	1
1	44	1
2	0	39
2	1	3
2	2	1
2	3	3
2	7	3
2	10	1
2	12	1
2	13	1
2	20	1
2	22	1
2	23	1
2	38	1
2	39	2
2	41	1
2	54	1
2	127	1
3	0	26
3	1	4
3	2	4
3	3	1
3	4	3
3	6	2
3	10	3
3	13	1
3	16	1
3	19	1
3	22	1
3	28	1
3	31	1
3	33	1
3	36	1
3	41	2
3	44	1
3	46	1
3	66	1
3	68	1
3	69	1
3	76	1
3	98	1
3	112	1
4	0	15
4	2	3
4	3	2
4	4	1
4	6	1
4	7	1
4	10	1
4	12	1
4	13	2
4	14	1
4	16	1
4	17	1
4	20	1
4	23	1
4	25	2
4	27	1
4	33	1
4	36	2
4	38	2
4	39	1
4	41	1
4	44	1
4	47	1
4	50	1
4	54	1
4	58	1
4	61	1
4	71	1
4	73	1
4	85	2
4	88	1
4	90	1
4	95	1
4	112	2
4	141	1
4	147	2
4	211	1
5	0	3
5	1	4
5	2	1
5	3	1
5	4	3
5	6	2
5	10	4
5	12	4
5	13	2
5	16	1
5	17	1
5	19	2
5	22	1
5	23	1
5	25	4
5	27	1
5	30	1
5	31	1
5	33	2
5	34	1
5	41	1
5	42	2
5	46	1
5	47	1
5	49	2
5	50	1
5	55	1
5	57	1
5	65	1
5	74	1
5	76	1
5	77	1
5	82	1
5	87	1
5	92	1
5	117	2
5	125	1
5	136	1
6	1	2
6	2	2
6	4	2
6	6	2
6	9	1
6	10	2
6	12	1
6	13	3
6	17	1
6	20	1
6	22	3
6	23	2
6	25	3
6	27	1
6	33	2
6	34	1
6	36	2
6	39	1
6	41	2
6	44	4
6	47	3
6	49	2
6	57	2
6	66	1
6	68	1
6	74	1
6	76	1
6	82	1
6	87	1
6	90	1
6	106	1
6	108	1
6	109	1
6	115	1
6	117	1
6	130	1
6	139	1
6	141	1
6	181	1
7	0	2
7	1	2
7	2	2
7	3	1
7	4	4
7	6	2
7	7	1
7	9	1
7	10	2
7	16	2
7	17	1
7	19	1
7	20	1
7	22	1
7	23	1
7	25	2
7	27	1
7	28	1
7	33	2
7	34	1
7	38	1
7	42	1
7	46	1
7	47	1
7	52	1
7	66	1
7	68	1
7	71	1
7	74	1
7	84	1
7	85	1
7	90	1
7	93	1
7	95	1
7	103	1
7	104	1
7	106	2
7	111	1
7	114	1
7	115	1
7	117	1
7	119	1
7	128	1
7	138	1
7	141	1
7	149	1
7	152	1
7	158	1
7	168	1
8	1	1
8	2	2
8	6	2
8	7	2
8	14	1
8	17	1
8	22	3
8	33	2
8	36	1
8	41	2
8	42	1
8	44	2
8	47	3
8	49	1
8	54	1
8	55	2
8	57	1
8	58	2
8	60	1
8	63	2
8	65	1
8	66	1
8	69	1
8	71	1
8	74	1
8	79	1
8	87	1
8	88	1
8	90	1
8	92	1
8	93	1
8	96	1
8	104	1
8	111	1
8	115	2
8	117	2
8	120	1
8	128	1
8	133	1
8	139	1
8	141	1
8	152	1
8	160	2
8	162	1
8	171	1
9	0	1
9	6	1
9	10	1
9	19	1
9	25	1
9	31	1
9	36	1
9	38	1
9	42	2
9	46	2
9	49	1
9	50	1
9	52	2
9	54	4
9	55	1
9	58	1
9	60	2
9	65	1
9	68	2
9	69	2
9	71	1
9	73	1
9	76	1
9	79	1
9	81	1
9	82	1
9	98	1
9	100	2
9	101	3
9	103	1
9	106	1
9	109	1
9	117	1
9	122	1
9	123	1
9	131	1
9	139	1
9	147	1
9	149	1
9	150	1
9	152	1
9	166	1
9	169	1
9	174	2
9	177	1
9	179	2
9	209	1
10	22	1
10	28	1
10	31	1
10	42	1
10	47	2
10	50	1
10	52	2
10	55	1
10	57	2
10	58	1
10	60	2
10	66	1
10	68	1
10	73	1
10	76	1
10	79	1
10	85	2
10	87	2
10	88	1
10	92	1
10	93	1
10	106	2
10	111	2
10	122	1
10	125	2
10	135	1
10	136	1
10	139	1
10	147	2
10	149	1
10	157	2
10	160	1
10	166	2
10	168	1
10	171	1
10	176	2
10	177	2
10	179	2
10	182	1
10	184	1
10	187	1
10	195	1
10	200	1
10	201	1
10	206	1
10	216	1
