UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	66673
0	1	2052
0	2	990
0	3	1788
0	4	571
0	6	1239
0	7	554
0	9	554
0	10	998
0	12	431
0	13	761
0	14	405
0	16	661
0	17	306
0	19	314
0	20	699
0	22	663
0	23	284
0	25	610
0	27	240
0	28	522
0	30	199
0	31	550
0	33	530
0	34	286
0	36	360
0	38	179
0	39	412
0	41	343
0	42	131
0	44	263
0	46	146
0	47	192
0	49	187
0	50	98
0	52	186
0	54	123
0	55	172
0	57	74
0	58	126
0	60	142
0	61	50
0	63	152
0	65	45
0	66	127
0	68	86
0	69	42
0	71	118
0	73	14
0	74	90
0	76	65
0	77	36
0	79	92
0	81	34
0	82	60
0	84	17
0	85	69
0	87	38
0	88	25
0	90	52
0	92	33
0	93	30
0	95	36
0	96	50
0	98	50
0	100	20
0	101	15
0	103	16
0	104	11
0	106	15
0	108	8
0	109	6
0	111	14
0	112	15
0	114	12
0	115	13
0	117	20
0	119	8
0	120	18
0	122	5
0	123	5
0	125	7
0	127	2
0	128	5
0	130	6
0	133	12
0	135	3
0	136	10
0	138	1
0	139	3
0	141	8
0	142	7
0	144	2
0	146	2
0	147	2
0	149	1
0	150	1
0	152	6
0	154	1
0	157	1
0	163	1
0	168	3
0	171	1
0	174	1
0	176	1
0	177	1
1	0	199415
1	1	12569
1	2	8082
1	3	12270
1	4	5099
1	6	9307
1	7	4292
1	9	4302
1	10	8115
1	12	3790
1	13	7149
1	14	3234
1	16	6289
1	17	3115
1	19	2913
1	20	5261
1	22	4932
1	23	2269
1	25	4211
1	27	2126
1	28	4387
1	30	2056
1	31	4011
1	33	3506
1	34	1777
1	36	3079
1	38	1343
1	39	2928
1	41	2951
1	42	1260
1	44	2535
1	46	1177
1	47	2283
1	49	2164
1	50	1002
1	52	1993
1	54	962
1	55	1803
1	57	931
1	58	1658
1	60	1439
1	61	725
1	63	1334
1	65	610
1	66	1195
1	68	1141
1	69	619
1	71	1127
1	73	553
1	74	932
1	76	1089
1	77	479
1	79	837
1	81	415
1	82	901
1	84	368
1	85	717
1	87	700
1	88	321
1	90	714
1	92	235
1	93	470
1	95	491
1	96	243
1	98	447
1	100	187
1	101	344
1	103	271
1	104	174
1	106	326
1	108	106
1	109	280
1	111	227
1	112	227
1	114	186
1	115	124
1	117	173
1	119	79
1	120	181
1	122	139
1	123	60
1	125	134
1	127	60
1	128	100
1	130	94
1	131	73
1	133	100
1	135	61
1	136	93
1	138	37
1	139	91
1	141	47
1	142	36
1	144	62
1	146	42
1	147	119
1	149	39
1	150	23
1	152	35
1	154	9
1	155	50
1	157	28
1	158	24
1	160	22
1	162	11
1	163	60
1	165	8
1	166	6
1	168	16
1	169	49
1	171	69
1	173	8
1	174	6
1	176	10
1	177	6
1	179	4
1	181	2
1	182	7
1	184	2
1	187	4
1	189	6
1	190	2
1	192	10
1	193	16
1	195	4
1	200	1
1	203	1
1	208	1
1	211	1
1	214	1
2	0	58364
2	1	8637
2	2	5986
2	3	9143
2	4	3894
2	6	7286
2	7	3722
2	9	3368
2	10	6239
2	12	3190
2	13	5599
2	14	2540
2	16	5512
2	17	2565
2	19	2483
2	20	4556
2	22	4508
2	23	2267
2	25	4286
2	27	2267
2	28	4113
2	30	1910
2	31	4221
2	33	3613
2	34	1585
2	36	3306
2	38	1563
2	39	3030
2	41	2922
2	42	1278
2	44	2498
2	46	1358
2	47	2252
2	49	2187
2	50	1234
2	52	2206
2	54	963
2	55	2042
2	57	824
2	58	1781
2	60	1804
2	61	905
2	63	1633
2	65	759
2	66	1596
2	68	1389
2	69	653
2	71	1466
2	73	620
2	74	1011
2	76	914
2	77	492
2	79	935
2	81	496
2	82	915
2	84	435
2	85	748
2	87	816
2	88	357
2	90	709
2	92	376
2	93	656
2	95	582
2	96	359
2	98	590
2	100	321
2	101	562
2	103	524
2	104	246
2	106	401
2	108	224
2	109	365
2	111	173
2	112	367
2	114	312
2	115	152
2	117	255
2	119	196
2	120	290
2	122	238
2	123	117
2	125	264
2	127	134
2	128	213
2	130	152
2	131	67
2	133	210
2	135	79
2	136	175
2	138	123
2	139	133
2	141	182
2	142	71
2	144	136
2	146	45
2	147	139
2	149	103
2	150	56
2	152	88
2	154	51
2	155	79
2	157	31
2	158	29
2	160	64
2	162	23
2	163	56
2	165	23
2	166	53
2	168	14
2	169	12
2	171	18
2	173	16
2	174	19
2	176	16
2	177	9
2	179	9
2	181	9
2	182	33
2	184	23
2	185	16
2	187	25
2	189	4
2	190	11
2	192	4
2	193	6
2	195	5
2	196	1
2	198	1
2	206	3
2	208	151
2	209	2
3	0	18849
3	1	5186
3	2	3921
3	3	5799
3	4	2781
3	6	4942
3	7	2357
3	9	2437
3	10	4514
3	12	2041
3	13	4203
3	14	2122
3	16	4189
3	17	1936
3	19	1760
3	20	3543
3	22	3480
3	23	1777
3	25	3310
3	27	1537
3	28	3278
3	30	1528
3	31	3115
3	33	2878
3	34	1525
3	36	2804
3	38	1329
3	39	2661
3	41	2730
3	42	1345
3	44	2524
3	46	1212
3	47	2560
3	49	2102
3	50	1070
3	52	1968
3	54	1019
3	55	1940
3	57	941
3	58	1871
3	60	1788
3	61	779
3	63	1627
3	65	848
3	66	1535
3	68	1543
3	69	698
3	71	1471
3	73	726
3	74	1273
3	76	1278
3	77	625
3	79	1175
3	81	517
3	82	1087
3	84	549
3	85	1124
3	87	1002
3	88	430
3	90	963
3	92	415
3	93	682
3	95	750
3	96	348
3	98	658
3	100	291
3	101	634
3	103	679
3	104	296
3	106	529
3	108	234
3	109	427
3	111	227
3	112	403
3	114	472
3	115	224
3	117	458
3	119	172
3	120	328
3	122	327
3	123	141
3	125	337
3	127	180
3	128	303
3	130	289
3	131	124
3	133	288
3	135	150
3	136	221
3	138	87
3	139	249
3	141	336
3	142	112
3	144	151
3	146	79
3	147	171
3	149	165
3	150	96
3	152	125
3	154	57
3	155	135
3	157	80
3	158	36
3	160	72
3	162	38
3	163	67
3	165	53
3	166	46
3	168	58
3	169	14
3	171	63
3	173	20
3	174	46
3	176	61
3	177	23
3	179	42
3	181	21
3	182	66
3	184	27
3	185	8
3	187	18
3	189	8
3	190	30
3	192	5
3	193	9
3	195	19
3	196	6
3	198	7
3	200	7
3	201	4
3	203	2
3	206	1
3	208	1
3	209	3
3	211	4
3	214	1
4	0	11893
4	1	3996
4	2	3027
4	3	5151
4	4	2307
4	6	4566
4	7	2707
4	9	2240
4	10	4383
4	12	2103
4	13	4464
4	14	2338
4	16	4272
4	17	2050
4	19	2108
4	20	4092
4	22	4091
4	23	1997
4	25	3914
4	27	2104
4	28	3827
4	30	1751
4	31	3707
4	33	3534
4	34	1780
4	36	3759
4	38	1671
4	39	3140
4	41	3188
4	42	1643
4	44	3032
4	46	1561
4	47	2754
4	49	2790
4	50	1359
4	52	2786
4	54	1331
4	55	2678
4	57	1154
4	58	2527
4	60	2357
4	61	1122
4	63	2120
4	65	1091
4	66	1827
4	68	2453
4	69	1067
4	71	1845
4	73	886
4	74	1907
4	76	1646
4	77	838
4	79	1689
4	81	864
4	82	1556
4	84	776
4	85	1390
4	87	1735
4	88	812
4	90	1582
4	92	797
4	93	1424
4	95	1217
4	96	547
4	98	1098
4	100	568
4	101	1123
4	103	963
4	104	560
4	106	939
4	108	514
4	109	979
4	111	447
4	112	1105
4	114	835
4	115	368
4	117	763
4	119	391
4	120	767
4	122	641
4	123	304
4	125	567
4	127	276
4	128	572
4	130	658
4	131	243
4	133	568
4	135	193
4	136	426
4	138	183
4	139	405
4	141	441
4	142	191
4	144	345
4	146	111
4	147	347
4	149	413
4	150	121
4	152	331
4	154	236
4	155	272
4	157	225
4	158	128
4	160	249
4	162	103
4	163	289
4	165	154
4	166	222
4	168	233
4	169	64
4	171	259
4	173	70
4	174	213
4	176	242
4	177	37
4	179	93
4	181	51
4	182	71
4	184	65
4	185	31
4	187	31
4	189	31
4	190	50
4	192	15
4	193	46
4	195	65
4	196	33
4	198	83
4	200	30
4	201	59
4	203	10
4	204	6
4	206	18
4	208	3
4	209	13
4	211	4
4	212	4
4	214	5
4	216	2
5	0	6832
5	1	3459
5	2	2354
5	3	4076
5	4	2058
5	6	4078
5	7	1961
5	9	1769
5	10	3728
5	12	2099
5	13	3889
5	14	1806
5	16	3682
5	17	1788
5	19	1571
5	20	3536
5	22	3381
5	23	1543
5	25	3254
5	27	1759
5	28	3076
5	30	1607
5	31	3341
5	33	3064
5	34	1647
5	36	3204
5	38	1466
5	39	2859
5	41	2934
5	42	1455
5	44	2927
5	46	1484
5	47	2786
5	49	2667
5	50	1300
5	52	2600
5	54	1405
5	55	2476
5	57	1095
5	58	2477
5	60	2338
5	61	1090
5	63	2267
5	65	1012
5	66	2311
5	68	2048
5	69	1141
5	71	2251
5	73	876
5	74	1935
5	76	1700
5	77	783
5	79	1782
5	81	871
5	82	1849
5	84	858
5	85	1557
5	87	1730
5	88	788
5	90	1588
5	92	703
5	93	1607
5	95	1408
5	96	583
5	98	1515
5	100	621
5	101	1241
5	103	1201
5	104	583
5	106	1177
5	108	616
5	109	1071
5	111	539
5	112	1028
5	114	1151
5	115	385
5	117	876
5	119	420
5	120	858
5	122	775
5	123	386
5	125	796
5	127	297
5	128	659
5	130	621
5	131	366
5	133	695
5	135	373
5	136	593
5	138	205
5	139	505
5	141	437
5	142	192
5	144	551
5	146	215
5	147	412
5	149	371
5	150	234
5	152	359
5	154	218
5	155	321
5	157	314
5	158	153
5	160	356
5	162	150
5	163	299
5	165	127
5	166	240
5	168	268
5	169	154
5	171	245
5	173	113
5	174	184
5	176	182
5	177	122
5	179	115
5	181	84
5	182	169
5	184	173
5	185	75
5	187	121
5	189	50
5	190	116
5	192	57
5	193	71
5	195	79
5	196	34
5	198	89
5	200	16
5	201	63
5	203	45
5	204	14
5	206	68
5	208	33
5	209	20
5	211	18
5	212	9
5	214	8
5	216	15
6	0	3697
6	1	1821
6	2	1534
6	3	2928
6	4	1277
6	6	2851
6	7	1235
6	9	1235
6	10	2351
6	12	1328
6	13	2518
6	14	1273
6	16	2657
6	17	1348
6	19	1390
6	20	2671
6	22	2982
6	23	1575
6	25	2297
6	27	1280
6	28	2314
6	30	1515
6	31	2666
6	33	2727
6	34	1379
6	36	2305
6	38	1289
6	39	2591
6	41	2707
6	42	1266
6	44	2204
6	46	1190
6	47	2316
6	49	2560
6	50	1171
6	52	2228
6	54	1370
6	55	2164
6	57	1130
6	58	2340
6	60	2085
6	61	1207
6	63	2039
6	65	904
6	66	2023
6	68	2106
6	69	967
6	71	2358
6	73	811
6	74	1903
6	76	2017
6	77	877
6	79	1685
6	81	857
6	82	1712
6	84	796
6	85	1582
6	87	1587
6	88	907
6	90	1504
6	92	795
6	93	1570
6	95	1354
6	96	581
6	98	1423
6	100	637
6	101	1291
6	103	1181
6	104	560
6	106	1312
6	108	556
6	109	1244
6	111	629
6	112	1012
6	114	968
6	115	468
6	117	1011
6	119	630
6	120	1158
6	122	1039
6	123	410
6	125	983
6	127	400
6	128	908
6	130	728
6	131	426
6	133	846
6	135	353
6	136	738
6	138	305
6	139	632
6	141	702
6	142	407
6	144	642
6	146	422
6	147	582
6	149	601
6	150	266
6	152	486
6	154	206
6	155	515
6	157	537
6	158	296
6	160	681
6	162	198
6	163	421
6	165	197
6	166	290
6	168	313
6	169	114
6	171	335
6	173	163
6	174	272
6	176	235
6	177	123
6	179	231
6	181	144
6	182	160
6	184	252
6	185	105
6	187	141
6	189	51
6	190	96
6	192	60
6	193	114
6	195	74
6	196	55
6	198	97
6	200	77
6	201	70
6	203	75
6	204	26
6	206	49
6	208	33
6	209	37
6	211	48
6	212	10
6	214	10
6	216	16
7	0	1398
7	1	705
7	2	591
7	3	1237
7	4	627
7	6	1158
7	7	529
7	9	580
7	10	1267
7	12	642
7	13	1194
7	14	693
7	16	1395
7	17	694
7	19	879
7	20	1313
7	22	1588
7	23	769
7	25	1715
7	27	773
7	28	1553
7	30	809
7	31	1639
7	33	1301
7	34	848
7	36	1648
7	38	737
7	39	1444
7	41	1581
7	42	781
7	44	1417
7	46	703
7	47	1391
7	49	1497
7	50	765
7	52	1454
7	54	791
7	55	1396
7	57	719
7	58	1420
7	60	1492
7	61	818
7	63	1346
7	65	620
7	66	1302
7	68	1361
7	69	714
7	71	1445
7	73	720
7	74	1091
7	76	1226
7	77	620
7	79	1130
7	81	505
7	82	1174
7	84	503
7	85	1138
7	87	1141
7	88	536
7	90	1145
7	92	528
7	93	1274
7	95	1082
7	96	521
7	98	1108
7	100	492
7	101	1023
7	103	1003
7	104	670
7	106	982
7	108	448
7	109	925
7	111	420
7	112	690
7	114	756
7	115	333
7	117	719
7	119	373
7	120	864
7	122	710
7	123	325
7	125	640
7	127	307
7	128	611
7	130	649
7	131	283
7	133	671
7	135	250
7	136	580
7	138	243
7	139	420
7	141	509
7	142	239
7	144	544
7	146	182
7	147	467
7	149	423
7	150	251
7	152	446
7	154	192
7	155	337
7	157	394
7	158	220
7	160	357
7	162	122
7	163	413
7	165	157
7	166	382
7	168	282
7	169	146
7	171	192
7	173	100
7	174	257
7	176	250
7	177	111
7	179	198
7	181	118
7	182	225
7	184	194
7	185	113
7	187	190
7	189	91
7	190	136
7	192	75
7	193	210
7	195	132
7	196	121
7	198	91
7	200	38
7	201	64
7	203	36
7	204	20
7	206	56
7	208	55
7	209	26
7	211	26
7	212	14
7	214	20
7	216	11
8	0	1325
8	1	779
8	2	635
8	3	1402
8	4	670
8	6	1373
8	7	828
8	9	897
8	10	1438
8	12	717
8	13	1702
8	14	838
8	16	1457
8	17	750
8	19	811
8	20	1651
8	22	1789
8	23	934
8	25	1955
8	27	918
8	28	1906
8	30	798
8	31	1616
8	33	1653
8	34	855
8	36	2066
8	38	921
8	39	1865
8	41	1719
8	42	895
8	44	1844
8	46	1017
8	47	1841
8	49	1896
8	50	1100
8	52	1982
8	54	1006
8	55	1768
8	57	971
8	58	1983
8	60	1914
8	61	923
8	63	1950
8	65	907
8	66	1715
8	68	1926
8	69	970
8	71	1838
8	73	871
8	74	1810
8	76	1769
8	77	896
8	79	1625
8	81	915
8	82	1650
8	84	902
8	85	1624
8	87	1590
8	88	819
8	90	1683
8	92	828
8	93	1602
8	95	1553
8	96	812
8	98	1493
8	100	853
8	101	1504
8	103	1506
8	104	761
8	106	1468
8	108	641
8	109	1426
8	111	766
8	112	1395
8	114	1235
8	115	639
8	117	1159
8	119	685
8	120	1059
8	122	1013
8	123	517
8	125	1030
8	127	568
8	128	1187
8	130	1113
8	131	573
8	133	1147
8	135	464
8	136	1081
8	138	562
8	139	919
8	141	972
8	142	451
8	144	934
8	146	381
8	147	927
8	149	887
8	150	403
8	152	732
8	154	345
8	155	784
8	157	896
8	158	392
8	160	624
8	162	361
8	163	656
8	165	300
8	166	599
8	168	572
8	169	226
8	171	540
8	173	293
8	174	458
8	176	471
8	177	222
8	179	421
8	181	162
8	182	338
8	184	391
8	185	133
8	187	337
8	189	125
8	190	337
8	192	153
8	193	301
8	195	282
8	196	82
8	198	144
8	200	90
8	201	186
8	203	198
8	204	90
8	206	311
8	208	107
8	209	170
8	211	79
8	212	36
8	214	69
8	216	94
9	0	254
9	1	110
9	2	203
9	3	581
9	4	174
9	6	344
9	7	238
9	9	262
9	10	462
9	12	198
9	13	426
9	14	180
9	16	667
9	17	283
9	19	287
9	20	586
9	22	626
9	23	310
9	25	764
9	27	404
9	28	792
9	30	351
9	31	876
9	33	778
