UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	29965
0	1	818
0	2	351
0	3	704
0	4	251
0	6	459
0	7	277
0	9	210
0	10	372
0	12	192
0	13	275
0	14	134
0	16	330
0	17	138
0	19	137
0	20	260
0	22	221
0	23	103
0	25	298
0	27	97
0	28	231
0	30	87
0	31	170
0	33	171
0	34	110
0	36	114
0	38	49
0	39	109
0	41	109
0	42	52
0	44	102
0	46	52
0	47	61
0	49	75
0	50	43
0	52	72
0	54	47
0	55	81
0	57	31
0	58	42
0	60	60
0	61	22
0	63	43
0	65	17
0	66	56
0	68	44
0	69	15
0	71	30
0	73	24
0	74	60
0	76	14
0	77	14
0	79	39
0	81	19
0	82	21
0	84	12
0	85	24
0	87	14
0	88	7
0	90	30
0	92	14
0	93	10
0	95	9
0	96	7
0	98	2
0	100	4
0	101	3
0	103	4
0	104	5
0	106	8
0	108	6
0	109	4
0	111	4
0	112	4
0	115	3
0	117	4
0	119	5
0	120	5
0	122	4
0	123	4
0	125	4
0	127	18
0	128	4
0	130	3
0	133	3
0	135	1
0	136	3
0	141	7
0	142	1
0	144	1
0	146	1
0	152	3
1	0	146962
1	1	7175
1	2	4095
1	3	6668
1	4	2373
1	6	4757
1	7	2030
1	9	2253
1	10	3864
1	12	1778
1	13	3331
1	14	1580
1	16	3106
1	17	1462
1	19	1411
1	20	2777
1	22	2599
1	23	1255
1	25	2371
1	27	1115
1	28	2074
1	30	1043
1	31	2102
1	33	1878
1	34	732
1	36	1454
1	38	635
1	39	1550
1	41	1506
1	42	603
1	44	1209
1	46	595
1	47	1193
1	49	1254
1	50	519
1	52	1030
1	54	484
1	55	969
1	57	415
1	58	811
1	60	639
1	61	418
1	63	515
1	65	274
1	66	600
1	68	571
1	69	278
1	71	586
1	73	231
1	74	481
1	76	421
1	77	189
1	79	347
1	81	186
1	82	406
1	84	193
1	85	355
1	87	262
1	88	146
1	90	252
1	92	105
1	93	244
1	95	260
1	96	98
1	98	192
1	100	100
1	101	128
1	103	130
1	104	56
1	106	101
1	108	52
1	109	133
1	111	62
1	112	93
1	114	110
1	115	41
1	117	93
1	119	25
1	120	70
1	122	41
1	123	17
1	125	46
1	127	41
1	128	56
1	130	42
1	131	13
1	133	40
1	135	10
1	136	24
1	138	19
1	139	21
1	141	40
1	142	16
1	144	29
1	146	6
1	147	30
1	149	4
1	150	7
1	152	14
1	154	6
1	155	4
1	157	8
1	158	8
1	160	6
1	162	16
1	163	50
1	165	3
1	166	15
1	168	13
1	169	4
1	171	16
1	173	2
1	174	4
1	176	2
1	179	1
1	181	3
1	184	2
1	187	3
1	189	1
1	192	2
1	193	2
1	198	1
1	211	1
2	0	33063
2	1	4521
2	2	3675
2	3	4587
2	4	2149
2	6	3968
2	7	1919
2	9	1804
2	10	3719
2	12	1652
2	13	3368
2	14	1489
2	16	2936
2	17	1312
2	19	1393
2	20	2791
2	22	2563
2	23	1209
2	25	2447
2	27	1284
2	28	2070
2	30	1018
2	31	2081
2	33	1756
2	34	908
2	36	1754
2	38	873
2	39	1609
2	41	1546
2	42	657
2	44	1396
2	46	763
2	47	1327
2	49	1138
2	50	612
2	52	1229
2	54	530
2	55	1019
2	57	523
2	58	1033
2	60	873
2	61	479
2	63	958
2	65	383
2	66	798
2	68	758
2	69	374
2	71	636
2	73	310
2	74	574
2	76	561
2	77	302
2	79	492
2	81	231
2	82	425
2	84	201
2	85	385
2	87	414
2	88	200
2	90	452
2	92	224
2	93	312
2	95	303
2	96	115
2	98	237
2	100	109
2	101	258
2	103	291
2	104	147
2	106	189
2	108	100
2	109	165
2	111	228
2	112	223
2	114	159
2	115	62
2	117	133
2	119	78
2	120	140
2	122	111
2	123	39
2	125	105
2	127	82
2	128	133
2	130	101
2	131	43
2	133	68
2	135	75
2	136	70
2	138	60
2	139	80
2	141	109
2	142	31
2	144	77
2	146	31
2	147	34
2	149	53
2	150	11
2	152	42
2	154	12
2	155	33
2	157	51
2	158	28
2	160	42
2	162	18
2	163	24
2	165	19
2	166	35
2	168	16
2	169	7
2	171	22
2	173	12
2	174	10
2	176	17
2	177	6
2	179	8
2	181	33
2	182	8
2	184	10
2	185	10
2	187	4
2	190	5
2	192	2
2	193	5
2	195	2
2	198	18
2	200	1
2	201	1
2	203	1
2	206	1
2	209	2
2	211	3
2	212	2
2	214	2
3	0	5991
3	1	1674
3	2	1207
3	3	2132
3	4	939
3	6	1647
3	7	755
3	9	799
3	10	1670
3	12	729
3	13	1507
3	14	699
3	16	1341
3	17	647
3	19	770
3	20	1286
3	22	1387
3	23	565
3	25	1227
3	27	687
3	28	1209
3	30	597
3	31	1149
3	33	1093
3	34	508
3	36	1129
3	38	516
3	39	1010
3	41	1001
3	42	452
3	44	892
3	46	446
3	47	912
3	49	871
3	50	373
3	52	765
3	54	417
3	55	679
3	57	324
3	58	663
3	60	574
3	61	344
3	63	538
3	65	411
3	66	617
3	68	625
3	69	231
3	71	458
3	73	198
3	74	353
3	76	449
3	77	240
3	79	312
3	81	174
3	82	449
3	84	190
3	85	337
3	87	322
3	88	116
3	90	336
3	92	140
3	93	340
3	95	285
3	96	113
3	98	336
3	100	144
3	101	258
3	103	193
3	104	70
3	106	209
3	108	114
3	109	197
3	111	47
3	112	156
3	114	168
3	115	77
3	117	161
3	119	70
3	120	161
3	122	180
3	123	111
3	125	99
3	127	47
3	128	100
3	130	90
3	131	39
3	133	113
3	135	47
3	136	93
3	138	48
3	139	103
3	141	65
3	142	43
3	144	53
3	146	42
3	147	49
3	149	38
3	150	23
3	152	52
3	154	25
3	155	99
3	157	49
3	158	33
3	160	30
3	162	9
3	163	33
3	165	10
3	166	28
3	168	8
3	169	8
3	171	24
3	173	16
3	174	13
3	176	12
3	177	10
3	179	16
3	181	5
3	182	11
3	184	5
3	185	5
3	187	4
3	189	2
3	192	3
3	193	3
3	195	11
3	196	21
3	198	5
3	201	3
3	203	1
3	204	2
3	206	3
3	211	2
4	0	7269
4	1	2318
4	2	1781
4	3	3007
4	4	1505
4	6	2582
4	7	1660
4	9	1290
4	10	2398
4	12	1128
4	13	2521
4	14	1299
4	16	2349
4	17	1128
4	19	1095
4	20	2165
4	22	2403
4	23	1055
4	25	2440
4	27	1112
4	28	1932
4	30	946
4	31	1946
4	33	2030
4	34	937
4	36	2107
4	38	931
4	39	1721
4	41	1827
4	42	874
4	44	1691
4	46	764
4	47	1553
4	49	1460
4	50	722
4	52	1466
4	54	676
4	55	1359
4	57	763
4	58	1399
4	60	1280
4	61	560
4	63	1030
4	65	556
4	66	1078
4	68	1204
4	69	523
4	71	948
4	73	431
4	74	1083
4	76	1016
4	77	447
4	79	915
4	81	419
4	82	885
4	84	442
4	85	772
4	87	896
4	88	481
4	90	714
4	92	451
4	93	660
4	95	711
4	96	363
4	98	566
4	100	264
4	101	617
4	103	538
4	104	315
4	106	444
4	108	312
4	109	522
4	111	177
4	112	457
4	114	384
4	115	208
4	117	422
4	119	234
4	120	427
4	122	339
4	123	120
4	125	291
4	127	210
4	128	329
4	130	225
4	131	83
4	133	280
4	135	122
4	136	244
4	138	74
4	139	186
4	141	279
4	142	101
4	144	236
4	146	49
4	147	156
4	149	243
4	150	54
4	152	119
4	154	62
4	155	112
4	157	104
4	158	50
4	160	121
4	162	79
4	163	134
4	165	97
4	166	92
4	168	131
4	169	37
4	171	136
4	173	30
4	174	48
4	176	70
4	177	13
4	179	19
4	181	10
4	182	28
4	184	17
4	185	13
4	187	24
4	189	9
4	190	17
4	192	16
4	193	27
4	195	8
4	196	6
4	198	5
4	200	16
4	201	28
4	203	9
4	204	2
4	206	12
4	208	1
4	209	5
4	211	2
4	214	2
4	216	1
5	0	5587
5	1	2315
5	2	1720
5	3	2666
5	4	1424
5	6	3015
5	7	1331
5	9	1213
5	10	2767
5	12	1462
5	13	2719
5	14	1362
5	16	2668
5	17	1304
5	19	1249
5	20	2405
5	22	2245
5	23	1191
5	25	2562
5	27	1059
5	28	2267
5	30	992
5	31	2425
5	33	2135
5	34	1028
5	36	2331
5	38	967
5	39	1887
5	41	1858
5	42	906
5	44	1928
5	46	1008
5	47	1985
5	49	1888
5	50	936
5	52	1783
5	54	961
5	55	1872
5	57	790
5	58	1478
5	60	1667
5	61	727
5	63	1490
5	65	693
5	66	1338
5	68	1507
5	69	707
5	71	1528
5	73	710
5	74	1293
5	76	1175
5	77	572
5	79	1226
5	81	571
5	82	1163
5	84	611
5	85	1038
5	87	1130
5	88	555
5	90	1164
5	92	505
5	93	1101
5	95	885
5	96	422
5	98	920
5	100	392
5	101	797
5	103	728
5	104	393
5	106	690
5	108	427
5	109	717
5	111	350
5	112	638
5	114	640
5	115	259
5	117	602
5	119	277
5	120	449
5	122	415
5	123	189
5	125	393
5	127	177
5	128	383
5	130	429
5	131	258
5	133	438
5	135	248
5	136	441
5	138	175
5	139	310
5	141	307
5	142	156
5	144	231
5	146	113
5	147	238
5	149	228
5	150	163
5	152	263
5	154	107
5	155	203
5	157	308
5	158	120
5	160	303
5	162	128
5	163	206
5	165	66
5	166	179
5	168	157
5	169	45
5	171	146
5	173	53
5	174	123
5	176	176
5	177	103
5	179	107
5	181	62
5	182	100
5	184	91
5	185	35
5	187	80
5	189	46
5	190	44
5	192	27
5	193	39
5	195	52
5	196	18
5	198	34
5	200	16
5	201	41
5	203	26
5	204	9
5	206	63
5	208	10
5	209	23
5	211	9
5	212	1
5	214	2
5	216	12
6	0	2419
6	1	1251
6	2	975
6	3	1784
6	4	678
6	6	1740
6	7	885
6	9	870
6	10	1813
6	12	855
6	13	1813
6	14	822
6	16	1713
6	17	866
6	19	754
6	20	1674
6	22	1736
6	23	823
6	25	1476
6	27	824
6	28	1549
6	30	900
6	31	1797
6	33	1701
6	34	941
6	36	1426
6	38	765
6	39	1597
6	41	1629
6	42	753
6	44	1444
6	46	750
6	47	1490
6	49	1497
6	50	688
6	52	1351
6	54	821
6	55	1402
6	57	739
6	58	1286
6	60	1288
6	61	773
6	63	1222
6	65	562
6	66	1267
6	68	1110
6	69	583
6	71	1448
6	73	586
6	74	1138
6	76	1172
6	77	507
6	79	1104
6	81	506
6	82	995
6	84	520
6	85	1096
6	87	973
6	88	547
6	90	921
6	92	456
6	93	900
6	95	913
6	96	353
6	98	822
6	100	385
6	101	821
6	103	742
6	104	384
6	106	845
6	108	332
6	109	631
6	111	359
6	112	646
6	114	645
6	115	295
6	117	678
6	119	320
6	120	716
6	122	535
6	123	238
6	125	529
6	127	221
6	128	589
6	130	570
6	131	253
6	133	504
6	135	256
6	136	489
6	138	242
6	139	430
6	141	364
6	142	240
6	144	377
6	146	274
6	147	407
6	149	346
6	150	167
6	152	296
6	154	147
6	155	285
6	157	341
6	158	149
6	160	349
6	162	159
6	163	220
6	165	143
6	166	212
6	168	259
6	169	72
6	171	194
6	173	110
6	174	172
6	176	170
6	177	80
6	179	137
6	181	57
6	182	138
6	184	136
6	185	51
6	187	97
6	189	32
6	190	90
6	192	39
6	193	62
6	195	42
6	196	17
6	198	64
6	200	37
6	201	45
6	203	45
6	204	24
6	206	23
6	208	22
6	209	39
6	211	34
6	212	5
6	214	8
6	216	7
7	0	799
7	1	414
7	2	344
7	3	608
7	4	327
7	6	636
7	7	303
7	9	333
7	10	803
7	12	368
7	13	773
7	14	266
7	16	812
7	17	388
7	19	455
7	20	786
7	22	757
7	23	429
7	25	781
7	27	433
7	28	824
7	30	495
7	31	791
7	33	839
7	34	472
7	36	843
7	38	501
7	39	981
7	41	950
7	42	523
7	44	900
7	46	431
7	47	1058
7	49	863
7	50	453
7	52	958
7	54	424
7	55	802
7	57	401
7	58	832
7	60	877
7	61	367
7	63	932
7	65	467
7	66	962
7	68	911
7	69	427
7	71	931
7	73	579
7	74	910
7	76	856
7	77	462
7	79	888
7	81	407
7	82	749
7	84	440
7	85	733
7	87	826
7	88	374
7	90	704
7	92	400
7	93	763
7	95	824
7	96	422
