UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.0225696	0.02436702588235294	0.011165577058823529	0.03565600541522043	0.020733310120901297	0.004629629970588235	0.018666033367647057	0.007134027926470588	0.04707070376470589	0.008697177921037323	0.03503350778525125	0.013870461391732014	0.07273214101218209
0.0897839	0.08223301960000001	0.0646296322	0.11858328722031608	0.09641461768350082	0.040185190015000004	0.09475462738000001	0.051905341485000006	0.11593930866999999	0.06741727175172782	0.1295369145906545	0.07902767512169488	0.15217520351348954
0.147178	0.14677324156862745	0.13879811549019608	0.21037446221605782	0.20052230123599252	0.09956653874509803	0.18005856792156863	0.11259754649019607	0.1881543231715686	0.16426187351668076	0.24465834991500382	0.16483920938659274	0.25570724494249464
0.200847	0.20728152779999998	0.20555556379999998	0.2695400037976896	0.23518347724418237	0.15187038663500002	0.27896530253499996	0.16585188984500002	0.2531480373999999	0.18341190303021265	0.27733424183633504	0.22780037122780233	0.31293733514527006
0.279754	0.28574154784313727	0.2617102735294118	0.31543329064776965	0.29686038024288264	0.21270655925490198	0.3312545389411763	0.23180804998529408	0.3333428635882352	0.24811746761521283	0.3384627438347102	0.2712270962787842	0.3567720243341277
0.34346649999999995	0.3563107274	0.2699073938	0.35266097797752893	0.28548950318903904	0.21339354379000003	0.31753010388499997	0.297796137455	0.415121386365	0.24947014278574267	0.33204640636865973	0.3089912679535435	0.39647701661382306
0.422828	0.3927279831372549	0.309005091372549	0.3677140812358005	0.2980967179688661	0.2373411528088235	0.363294256127451	0.3342233334901961	0.44647105644117646	0.25485163880172607	0.337351177744341	0.33157519039474137	0.4017088030204209
0.496981	0.4409708896	0.28842594120000004	0.39921769343160896	0.31488940939660126	0.2309421306	0.35910649842	0.37688839563000004	0.5030678806	0.26910403344606193	0.3563701054572367	0.360218625383126	0.4240357783373735
0.603618	0.5877593929411765	0.4162128103921569	0.365343650036593	0.32560137672149464	0.3536242862892157	0.48270021490196074	0.520764315509804	0.6515872235294118	0.28266472660995523	0.36643374203565166	0.32800680112575503	0.39770427883307324
0.777988	0.7284409019607844	0.5722585549019609	0.3024004232364706	0.3248288018503573	0.48987154019607837	0.6523171768137254	0.6585665019607843	0.7852631642156863	0.2910400315949631	0.36795496622403995	0.25944108150849216	0.348313244883654
