UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	67219
0	1	1951
0	2	1008
0	3	1577
0	4	608
0	6	1224
0	7	618
0	9	544
0	10	885
0	12	461
0	13	791
0	14	420
0	16	689
0	17	318
0	19	309
0	20	819
0	22	570
0	23	274
0	25	581
0	27	217
0	28	452
0	30	205
0	31	503
0	33	448
0	34	235
0	36	329
0	38	183
0	39	338
0	41	320
0	42	154
0	44	234
0	46	120
0	47	179
0	49	215
0	50	83
0	52	169
0	54	96
0	55	182
0	57	73
0	58	154
0	60	150
0	61	48
0	63	133
0	65	43
0	66	104
0	68	95
0	69	43
0	71	130
0	73	19
0	74	81
0	76	81
0	77	43
0	79	72
0	81	38
0	82	56
0	84	30
0	85	73
0	87	32
0	88	21
0	90	57
0	92	25
0	93	33
0	95	23
0	96	14
0	98	26
0	100	12
0	101	18
0	103	10
0	104	12
0	106	17
0	108	8
0	109	16
0	111	12
0	112	10
0	114	17
0	115	8
0	117	17
0	119	9
0	120	14
0	122	30
0	123	10
0	125	16
0	127	1
0	128	5
0	130	4
0	131	3
0	133	8
0	135	14
0	136	12
0	138	1
0	139	4
0	141	12
0	142	3
0	144	2
0	146	2
0	147	2
0	149	1
0	152	3
0	154	1
0	157	1
0	163	1
0	166	2
0	168	3
1	0	332296
1	1	16633
1	2	10405
1	3	16422
1	4	6397
1	6	12396
1	7	5618
1	9	5641
1	10	10056
1	12	4781
1	13	9171
1	14	4086
1	16	8196
1	17	3902
1	19	3641
1	20	7295
1	22	6429
1	23	3023
1	25	5762
1	27	2645
1	28	5199
1	30	2807
1	31	4815
1	33	4665
1	34	2206
1	36	4140
1	38	1800
1	39	3935
1	41	3656
1	42	1699
1	44	3274
1	46	1596
1	47	2978
1	49	2613
1	50	1237
1	52	2338
1	54	1151
1	55	2248
1	57	1091
1	58	1869
1	60	1810
1	61	938
1	63	1643
1	65	791
1	66	1414
1	68	1250
1	69	653
1	71	1255
1	73	593
1	74	1071
1	76	1209
1	77	616
1	79	1074
1	81	498
1	82	953
1	84	452
1	85	870
1	87	717
1	88	318
1	90	665
1	92	337
1	93	617
1	95	536
1	96	236
1	98	523
1	100	206
1	101	392
1	103	356
1	104	141
1	106	352
1	108	111
1	109	259
1	111	183
1	112	216
1	114	255
1	115	135
1	117	228
1	119	105
1	120	196
1	122	166
1	123	84
1	125	127
1	127	54
1	128	131
1	130	126
1	131	53
1	133	94
1	135	24
1	136	57
1	138	38
1	139	44
1	141	76
1	142	37
1	144	36
1	146	34
1	147	52
1	149	33
1	150	15
1	152	38
1	154	21
1	155	15
1	157	50
1	158	14
1	160	27
1	162	9
1	163	61
1	165	4
1	166	8
1	168	5
1	169	2
1	171	21
1	174	3
1	176	19
1	177	3
1	179	3
1	181	2
1	182	6
1	184	2
1	187	5
1	189	1
1	192	2
1	193	4
1	195	6
1	206	1
1	208	1
1	211	1
2	0	129130
2	1	16387
2	2	10179
2	3	16347
2	4	7469
2	6	12523
2	7	6653
2	9	6103
2	10	11444
2	12	5448
2	13	10558
2	14	5126
2	16	9763
2	17	4793
2	19	4439
2	20	8966
2	22	8412
2	23	3825
2	25	7363
2	27	3704
2	28	7236
2	30	3309
2	31	6648
2	33	5878
2	34	2962
2	36	5521
2	38	2615
2	39	5307
2	41	4653
2	42	2243
2	44	4235
2	46	2441
2	47	3924
2	49	3504
2	50	1812
2	52	3702
2	54	1658
2	55	3262
2	57	1592
2	58	3151
2	60	2584
2	61	1470
2	63	2555
2	65	1277
2	66	2559
2	68	2370
2	69	1155
2	71	1932
2	73	1006
2	74	1628
2	76	1761
2	77	852
2	79	1508
2	81	703
2	82	1628
2	84	772
2	85	1372
2	87	1145
2	88	599
2	90	1062
2	92	527
2	93	909
2	95	814
2	96	371
2	98	817
2	100	337
2	101	657
2	103	596
2	104	354
2	106	563
2	108	312
2	109	588
2	111	455
2	112	630
2	114	560
2	115	263
2	117	410
2	119	197
2	120	464
2	122	451
2	123	170
2	125	338
2	127	190
2	128	338
2	130	302
2	131	123
2	133	225
2	135	200
2	136	271
2	138	144
2	139	238
2	141	257
2	142	80
2	144	173
2	146	90
2	147	175
2	149	135
2	150	87
2	152	81
2	154	40
2	155	96
2	157	80
2	158	45
2	160	88
2	162	31
2	163	55
2	165	26
2	166	46
2	168	49
2	169	97
2	171	130
2	173	23
2	174	27
2	176	13
2	177	10
2	179	18
2	181	7
2	182	73
2	184	33
2	185	4
2	187	9
2	189	3
2	190	14
2	192	2
2	193	20
2	195	3
2	196	2
2	198	3
2	200	1
2	201	4
2	203	2
2	204	1
2	206	4
2	208	1
2	211	2
2	214	1
2	216	2
3	0	19166
3	1	5093
3	2	3699
3	3	5878
3	4	2916
3	6	5371
3	7	2284
3	9	2136
3	10	4167
3	12	2027
3	13	4207
3	14	2071
3	16	3941
3	17	2169
3	19	1893
3	20	3808
3	22	3608
3	23	1878
3	25	3385
3	27	1796
3	28	3509
3	30	1745
3	31	3306
3	33	3122
3	34	1588
3	36	2997
3	38	1319
3	39	2604
3	41	2565
3	42	1307
3	44	2335
3	46	1137
3	47	2493
3	49	2359
3	50	1111
3	52	2111
3	54	1092
3	55	2097
3	57	985
3	58	1961
3	60	1760
3	61	880
3	63	1613
3	65	716
3	66	1599
3	68	1365
3	69	748
3	71	1507
3	73	681
3	74	1281
3	76	1157
3	77	567
3	79	1056
3	81	573
3	82	958
3	84	583
3	85	1050
3	87	947
3	88	438
3	90	932
3	92	406
3	93	741
3	95	743
3	96	426
3	98	649
3	100	351
3	101	610
3	103	598
3	104	320
3	106	546
3	108	237
3	109	477
3	111	249
3	112	432
3	114	461
3	115	205
3	117	441
3	119	213
3	120	436
3	122	320
3	123	178
3	125	406
3	127	171
3	128	269
3	130	279
3	131	112
3	133	261
3	135	98
3	136	246
3	138	111
3	139	249
3	141	219
3	142	104
3	144	184
3	146	96
3	147	133
3	149	166
3	150	72
3	152	117
3	154	57
3	155	104
3	157	92
3	158	40
3	160	70
3	162	34
3	163	67
3	165	34
3	166	64
3	168	50
3	169	22
3	171	43
3	173	22
3	174	46
3	176	27
3	177	18
3	179	36
3	181	19
3	182	19
3	184	13
3	185	7
3	187	45
3	189	12
3	190	17
3	192	14
3	193	16
3	195	11
3	196	4
3	198	6
3	200	9
3	201	1
3	203	3
3	204	1
3	206	6
3	208	2
