UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	28
1	1	2
1	7	1
2	0	8
2	1	3
2	2	1
2	4	1
2	5	2
2	8	2
2	11	1
2	14	1
2	15	1
2	18	2
2	20	1
2	24	1
2	32	1
2	46	1
2	48	1
2	49	1
2	64	1
2	86	1
3	0	4
3	1	2
3	2	1
3	4	1
3	8	1
3	13	1
3	14	2
3	21	1
3	22	2
3	24	1
3	27	2
3	29	1
3	32	1
3	34	1
3	41	1
3	45	1
3	46	1
3	59	1
3	65	1
3	84	1
3	92	1
3	103	1
3	110	1
3	154	1
4	0	1
4	2	1
4	8	1
4	13	2
4	18	1
4	26	1
4	29	1
4	30	1
4	35	1
4	37	1
4	38	1
4	40	1
4	43	1
4	48	1
4	56	1
4	62	1
4	67	1
4	73	1
4	75	1
4	81	1
4	86	1
4	89	1
4	91	1
4	108	2
4	121	2
4	125	1
4	165	1
5	1	1
5	2	1
5	8	1
5	11	3
5	20	2
5	22	1
5	24	1
5	26	1
5	27	1
5	30	1
5	32	1
5	34	1
5	40	1
5	45	1
5	59	1
5	80	1
5	81	1
5	84	1
5	86	1
5	99	1
5	102	2
5	105	1
5	118	2
5	135	1
5	162	1
6	11	1
6	21	1
6	35	1
6	38	1
6	40	1
6	43	1
6	45	1
6	51	1
6	53	1
6	54	1
6	57	1
6	67	1
6	68	1
6	80	1
6	84	2
6	86	1
6	91	1
6	95	1
6	100	1
6	102	1
6	103	3
6	111	1
6	118	1
6	119	1
6	133	1
6	135	1
6	144	1
6	149	1
7	0	1
7	4	1
7	24	3
7	27	1
7	30	1
7	40	1
7	46	2
7	57	1
7	59	1
7	61	1
7	65	2
7	67	1
7	70	2
7	75	3
7	78	1
7	80	1
7	100	1
7	135	2
7	151	1
7	176	1
7	179	1
7	203	1
8	17	1
8	22	1
8	24	2
8	27	1
8	32	1
8	43	1
8	49	1
8	51	2
8	54	1
8	56	1
8	57	1
8	59	1
8	62	1
8	65	2
8	81	1
8	84	1
8	86	1
8	92	1
8	97	2
8	103	2
8	119	1
8	144	1
8	152	1
8	162	1
8	171	1
8	173	1
9	2	1
9	20	1
9	21	1
9	37	1
9	40	1
9	46	1
9	48	1
9	61	1
9	65	1
9	72	2
9	73	1
9	75	1
9	78	1
9	84	1
9	89	1
9	95	1
9	99	1
9	100	1
9	119	2
9	122	1
9	130	1
9	154	1
9	162	1
9	167	1
9	170	1
9	173	1
9	186	1
9	187	1
10	5	1
10	40	1
10	54	1
10	97	2
10	108	1
10	110	1
10	118	1
10	132	2
10	135	1
10	138	1
10	146	1
10	149	1
10	152	1
10	154	1
10	160	1
10	162	1
10	164	1
10	168	1
10	170	1
10	173	1
10	176	1
10	178	1
10	186	1
10	189	1
10	192	1
10	194	1
10	195	1
10	206	2
