UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	17
1	4	1
1	6	1
1	7	1
1	13	1
1	20	1
1	25	1
2	0	14
2	1	2
2	3	1
2	4	1
2	6	1
2	10	1
2	44	1
2	68	1
3	0	5
3	3	1
3	6	1
3	7	1
3	9	3
3	10	1
3	14	1
3	16	1
3	28	1
3	33	1
3	34	1
3	36	1
3	41	1
3	42	1
3	58	1
3	66	1
3	90	1
4	0	4
4	6	1
4	13	1
4	16	1
4	17	1
4	19	2
4	30	1
4	54	1
4	55	1
4	57	1
4	58	1
4	66	1
4	76	1
4	85	1
4	112	1
4	119	1
4	123	1
4	125	1
5	0	1
5	6	1
5	10	1
5	12	1
5	33	1
5	39	1
5	42	1
5	46	1
5	47	1
5	52	2
5	66	1
5	71	1
5	73	1
5	77	1
5	85	1
5	93	1
5	111	1
5	141	1
5	146	1
5	182	1
5	193	1
6	2	1
6	7	1
6	10	2
6	23	1
6	25	1
6	31	1
6	33	1
6	39	1
6	44	1
6	50	2
6	52	1
6	73	1
6	79	1
6	87	1
6	90	1
6	93	1
6	98	1
6	109	1
6	112	1
6	128	1
6	211	1
7	0	1
7	3	3
7	6	2
7	13	1
7	22	1
7	23	1
7	25	1
7	28	2
7	33	1
7	47	1
7	60	1
7	66	1
7	71	1
7	73	1
7	127	1
7	165	1
7	171	1
7	173	1
8	4	1
8	9	1
8	25	1
8	36	1
8	38	1
8	39	1
8	44	1
8	52	2
8	58	1
8	61	1
8	68	1
8	76	2
8	95	1
8	114	1
8	127	1
8	128	1
8	146	1
8	173	1
8	176	1
8	177	1
8	181	1
9	3	1
9	31	1
9	39	1
9	50	1
9	54	1
9	60	1
9	61	1
9	68	1
9	71	1
9	77	1
9	85	1
9	90	1
9	92	1
9	112	1
9	114	2
9	120	1
9	123	1
9	144	1
9	182	1
9	192	1
9	201	1
10	27	1
10	33	1
10	60	1
10	63	1
10	66	1
10	79	1
10	87	1
10	103	1
10	111	1
10	125	1
10	133	1
10	136	1
10	144	1
10	163	1
10	165	1
10	168	1
10	171	1
10	176	1
10	177	1
10	214	2
10	216	2
