UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	22334
0	1	538
0	2	296
0	3	590
0	4	224
0	6	370
0	7	248
0	9	152
0	10	330
0	12	114
0	13	224
0	14	64
0	16	274
0	17	62
0	19	68
0	20	146
0	22	98
0	23	102
0	25	240
0	27	66
0	28	190
0	30	92
0	31	110
0	33	134
0	34	66
0	36	88
0	38	52
0	39	94
0	41	70
0	42	36
0	44	58
0	46	24
0	47	46
0	49	70
0	50	44
0	52	50
0	54	16
0	55	38
0	57	16
0	58	46
0	60	46
0	61	20
0	63	24
0	65	6
0	66	22
0	68	26
0	69	6
0	71	20
0	73	12
0	74	38
0	76	18
0	77	2
0	79	28
0	81	14
0	82	16
0	84	14
0	85	14
0	87	10
0	88	8
0	90	56
0	92	18
0	93	14
0	95	10
0	96	10
0	98	4
0	100	4
0	101	2
0	103	6
0	104	6
0	106	14
0	108	6
0	111	6
0	112	6
0	117	4
0	120	6
0	122	6
0	123	4
0	125	6
0	127	34
0	128	6
0	130	4
0	133	2
0	136	2
0	152	4
1	0	238703
1	1	7969
1	2	4532
1	3	6742
1	4	2690
1	6	5396
1	7	2223
1	9	2696
1	10	4045
1	12	2016
1	13	3375
1	14	1691
1	16	3267
1	17	1582
1	19	1366
1	20	3073
1	22	3146
1	23	1288
1	25	2667
1	27	1153
1	28	2277
1	30	1019
1	31	2393
1	33	1924
1	34	891
1	36	1599
1	38	808
1	39	1517
1	41	1284
1	42	631
1	44	1272
1	46	513
1	47	967
1	49	1225
1	50	622
1	52	1055
1	54	516
1	55	813
1	57	344
1	58	896
1	60	775
1	61	406
1	63	672
1	65	361
1	66	663
1	68	502
1	69	252
1	71	586
1	73	256
1	74	442
1	76	433
1	77	181
1	79	340
1	81	169
1	82	296
1	84	162
1	85	342
1	87	242
1	88	140
1	90	251
1	92	79
1	93	187
1	95	184
1	96	94
1	98	154
1	100	127
1	101	101
1	103	146
1	104	47
1	106	93
1	108	37
1	109	143
1	111	53
1	112	75
1	114	70
1	115	48
1	117	89
1	119	32
1	120	36
1	122	38
1	123	27
1	125	52
1	127	14
1	128	29
1	130	36
1	131	14
1	133	36
1	135	16
1	136	39
1	138	19
1	139	17
1	141	42
1	142	17
1	144	18
1	146	9
1	147	11
1	149	2
1	150	3
1	152	31
1	154	3
1	155	4
1	157	7
1	158	1
1	160	10
1	162	2
1	163	101
1	165	3
1	166	5
1	168	9
1	169	2
1	171	49
1	174	1
1	176	4
1	177	1
1	184	2
1	187	4
1	189	2
1	192	4
1	193	2
1	195	1
1	211	2
2	0	81467
2	1	8268
2	2	5113
2	3	8044
2	4	3643
2	6	6271
2	7	3300
2	9	3113
2	10	5801
2	12	2819
2	13	5261
2	14	2686
2	16	4871
2	17	2138
2	19	2319
2	20	4268
2	22	4003
2	23	1996
2	25	3772
2	27	1814
2	28	3223
2	30	1679
2	31	3098
2	33	2816
2	34	1364
2	36	2470
2	38	1307
2	39	2485
2	41	2410
2	42	1039
2	44	2094
2	46	1168
2	47	1893
2	49	1687
2	50	770
2	52	1607
2	54	730
2	55	1388
2	57	661
2	58	1331
2	60	1245
2	61	593
2	63	1172
2	65	602
2	66	1121
2	68	920
2	69	428
2	71	792
2	73	360
2	74	783
2	76	733
2	77	368
2	79	722
2	81	336
2	82	648
2	84	295
2	85	610
2	87	497
2	88	234
2	90	449
2	92	187
2	93	399
2	95	367
2	96	197
2	98	326
2	100	157
2	101	327
2	103	282
2	104	161
2	106	266
2	108	142
2	109	213
2	111	171
2	112	211
2	114	209
2	115	103
2	117	158
2	119	77
2	120	134
2	122	148
2	123	74
2	125	105
2	127	69
2	128	141
2	130	121
2	131	47
2	133	79
2	135	62
2	136	71
2	138	71
2	139	103
2	141	151
2	142	30
2	144	82
2	146	45
2	147	41
2	149	41
2	150	13
2	152	42
2	154	24
2	155	17
2	157	36
2	158	12
2	160	38
2	162	11
2	163	37
2	165	7
2	166	19
2	168	15
2	169	5
2	171	15
2	173	7
2	174	8
2	176	8
2	177	4
2	179	4
2	181	1
2	182	13
2	184	3
2	187	3
2	189	1
2	190	13
2	193	4
2	195	1
2	196	2
2	206	1
2	211	1
2	216	1
3	0	28209
3	1	5230
3	2	3038
3	3	5316
3	4	2466
3	6	4359
3	7	2307
3	9	2023
3	10	3657
3	12	1845
3	13	3280
3	14	1527
3	16	3060
3	17	1553
3	19	1579
3	20	2709
3	22	2651
3	23	1404
3	25	2692
3	27	1177
3	28	2645
3	30	1133
3	31	2488
3	33	2320
3	34	1095
3	36	2192
3	38	1004
3	39	1891
3	41	1831
3	42	871
3	44	1794
3	46	780
3	47	1464
3	49	1547
3	50	827
3	52	1497
3	54	704
3	55	1217
3	57	564
3	58	1140
3	60	1245
3	61	590
3	63	975
3	65	521
3	66	1043
3	68	904
3	69	407
3	71	990
3	73	412
3	74	715
3	76	694
3	77	341
3	79	610
3	81	317
3	82	611
3	84	266
3	85	479
3	87	539
3	88	218
3	90	429
3	92	202
3	93	425
3	95	386
3	96	243
3	98	409
3	100	220
3	101	409
3	103	354
3	104	158
3	106	298
3	108	157
3	109	207
3	111	118
3	112	200
3	114	222
3	115	89
3	117	210
3	119	110
3	120	257
3	122	161
3	123	86
3	125	208
3	127	71
3	128	119
3	130	115
3	131	48
3	133	130
3	135	44
3	136	82
3	138	67
3	139	85
3	141	105
3	142	47
3	144	103
3	146	25
3	147	135
3	149	64
3	150	60
3	152	57
3	154	24
3	155	58
3	157	37
3	158	21
3	160	46
3	162	14
3	163	42
3	165	27
3	166	33
3	168	11
3	169	11
3	171	4
3	173	11
3	174	13
3	176	8
3	177	6
3	179	8
3	181	8
3	182	5
3	184	7
3	185	2
3	187	26
3	189	2
3	190	11
3	192	1
3	193	4
3	195	4
3	198	1
3	200	1
3	201	3
3	206	2
3	208	150
3	209	1
4	0	9278
4	1	2494
