UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	26
1	1	3
1	2	1
1	4	1
1	13	1
1	18	1
1	37	1
2	0	16
2	2	1
2	7	1
2	8	1
2	11	1
2	14	1
2	17	1
2	18	2
2	20	1
2	24	2
2	27	1
2	43	1
2	46	1
2	48	1
2	64	1
2	70	1
3	0	5
3	1	2
3	2	2
3	4	2
3	7	1
3	8	1
3	10	1
3	11	1
3	13	1
3	14	2
3	15	1
3	21	2
3	22	1
3	24	1
3	27	2
3	29	1
3	48	1
3	53	1
3	59	1
3	62	1
3	64	1
3	65	2
3	67	1
4	0	4
4	4	2
4	13	1
4	18	2
4	22	1
4	26	1
4	32	1
4	37	1
4	38	1
4	40	1
4	41	1
4	43	1
4	46	1
4	48	1
4	64	1
4	78	1
4	84	1
4	86	1
4	89	1
4	103	2
4	110	2
4	111	1
4	121	1
4	122	1
4	125	1
4	165	1
5	0	1
5	1	1
5	2	2
5	5	1
5	7	1
5	11	2
5	13	1
5	18	1
5	20	1
5	21	1
5	26	1
5	27	1
5	29	1
5	34	1
5	35	2
5	38	1
5	43	1
5	61	1
5	62	1
5	67	1
5	75	1
5	80	1
5	99	1
5	102	1
5	105	2
5	106	1
5	118	1
5	144	1
5	149	1
5	184	1
6	2	1
6	4	1
6	11	1
6	20	1
6	21	1
6	30	2
6	32	1
6	35	1
6	37	1
6	38	1
6	40	3
6	45	1
6	51	1
6	53	1
6	54	1
6	57	1
6	59	1
6	65	1
6	68	1
6	70	1
6	86	2
6	100	1
6	102	1
6	103	2
6	119	1
6	135	1
6	141	1
6	149	1
7	2	1
7	4	2
7	22	1
7	24	4
7	30	1
7	35	1
7	37	1
7	43	1
7	45	1
7	46	1
7	51	1
7	54	1
7	59	2
7	61	1
7	70	2
7	73	1
7	75	2
7	84	1
7	86	1
7	92	1
7	97	1
7	99	1
7	103	1
7	149	1
7	151	1
7	162	1
7	203	1
8	2	1
8	22	1
8	27	1
8	32	1
8	41	1
8	43	1
8	48	1
8	49	1
8	56	2
8	59	1
8	61	1
8	65	1
8	70	1
8	72	1
8	73	1
8	80	1
8	92	2
8	95	1
8	97	1
8	108	1
8	111	2
8	119	1
8	127	1
8	132	1
8	148	1
8	152	1
8	154	1
8	157	1
8	173	1
8	178	1
9	21	1
9	37	2
9	40	1
9	46	1
9	54	1
9	57	1
9	62	1
9	72	1
9	75	2
9	89	2
9	99	1
9	100	1
9	110	1
9	118	1
9	124	3
9	130	1
9	132	2
9	138	1
9	143	2
9	146	1
9	154	2
9	162	1
9	170	1
9	176	2
9	203	1
10	97	1
10	106	1
10	108	1
10	129	1
10	135	1
10	138	3
10	149	1
10	159	2
10	160	1
10	162	1
10	164	2
10	168	1
10	170	1
10	171	1
10	176	1
10	178	2
10	181	2
10	184	1
10	192	1
10	194	2
10	195	1
10	202	1
10	203	2
10	206	3
