UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	11
2	0	6
2	1	1
2	4	1
2	20	1
2	50	1
2	66	1
3	0	2
3	2	1
3	3	1
3	10	1
3	12	1
3	14	1
3	17	1
3	25	1
3	39	1
3	52	1
4	0	1
4	1	2
4	6	1
4	13	1
4	23	1
4	25	1
4	55	1
4	85	1
4	87	1
4	112	1
5	0	1
5	3	2
5	13	1
5	14	1
5	22	1
5	44	1
5	47	1
5	122	1
5	125	1
5	166	1
6	28	1
6	31	1
6	57	1
6	68	1
6	76	1
6	77	3
6	95	1
6	101	1
6	112	1
7	3	1
7	16	1
7	20	1
7	22	2
7	41	1
7	71	1
7	73	1
7	90	1
7	141	1
7	160	1
8	4	1
8	28	1
8	41	1
8	52	1
8	63	1
8	66	1
8	68	1
8	79	1
8	87	1
8	109	1
8	155	1
9	23	1
9	27	1
9	41	1
9	44	1
9	46	1
9	60	1
9	71	1
9	79	1
9	82	1
9	127	1
9	152	1
10	52	1
10	63	1
10	87	1
10	103	1
10	108	1
10	128	1
10	130	1
10	141	1
10	142	1
10	163	1
10	169	1
