UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.0100538	0.018227691241565452	0.02519646631786567	0.028126796671598033	0.03906385640726086	0.02370617122866708	0.026648721994446175	0.017023510593714316	0.019284837742759263	0.03670585182289711	0.04061743999780861	0.026403588551041246	0.029932340378780724
0.0134823	0.021360726676227123	0.03352105801052939	0.033421738945541034	0.05128619377433039	0.03333198052957186	0.033710309975918964	0.021173938342807133	0.02150597302054999	0.05099467204603114	0.051599309531072474	0.03320706490776016	0.03368256950325182
0.0549733	0.07296744896411023	0.08967943832179485	0.10793286257861198	0.1313423854521254	0.0891782267964674	0.09028893612333662	0.0724016863672345	0.07345046743238656	0.13065371221168415	0.13200828816387158	0.10738916662474897	0.10871785855242762
0.1293825	0.1496590067169316	0.15204782244781817	0.20477788389622384	0.20774075087049207	0.15113344182307376	0.15291469875694763	0.14879182162571353	0.15060231947007532	0.2067548171308711	0.20861348631341847	0.20374776401861178	0.2056544205863831
0.202654	0.20249745510273173	0.18966391226592375	0.2541011311159969	0.24533525633327227	0.18850186434084462	0.19062524788838114	0.20167763808861555	0.20353114303160943	0.24451136989296685	0.24607181254513477	0.2530922694920222	0.2549207104307741
0.2584225	0.2620484806936756	0.22272613152780638	0.3058214599960087	0.27255888508305165	0.22165760585887245	0.22356532372456178	0.2609733956872131	0.26283552918424524	0.2717944202797108	0.27323182168819815	0.3050587166823911	0.3066678084707859
0.383364	0.36251993883624645	0.28481925025405824	0.366501642839563	0.31553838573938114	0.2838672687313285	0.2860043392789487	0.36122048092424963	0.36380429227967453	0.31481259412740503	0.31645802574553866	0.3656125068264761	0.36736674831257005
0.443984	0.4177826930635774	0.32183786624770094	0.381183675199279	0.3393006950700992	0.32080054819283615	0.323239227802295	0.4166212673732254	0.4190183782844659	0.33858298043378315	0.3399778351367227	0.3805286821150458	0.381835890036273
0.5227665	0.47923686031915447	0.38287421606107597	0.3920211425313713	0.3624296385986131	0.3816520761458762	0.38439152709077357	0.4781225754669583	0.4806081267829897	0.3616101189353366	0.3631202660823686	0.39133222303895704	0.3927548279510487
0.636708	0.5940548244426985	0.4675383012801711	0.38068450250535296	0.37726092689846047	0.4656983942583075	0.4690964930906479	0.5920465723390875	0.5957699560060742	0.3764724601905402	0.37830296192831253	0.37956696030527465	0.3816031969410801
0.787809	0.7587240690568066	0.6122469147932537	0.2840286709765077	0.3581127521653954	0.6102530577088268	0.6149007782507275	0.7571461522392086	0.7605834072887916	0.3568981590826817	0.3594254655986128	0.2826271160644089	0.2852811143819067
