UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	16
1	1	2
1	2	2
2	0	14
2	2	1
2	7	1
2	27	2
2	94	1
3	0	8
3	8	2
3	15	1
3	17	1
3	20	1
3	21	2
3	22	1
3	29	2
3	51	1
4	0	2
4	1	3
4	8	1
4	11	1
4	24	2
4	27	1
4	34	1
4	43	1
4	45	1
4	46	1
4	48	1
4	51	2
4	64	1
4	75	1
4	124	1
5	8	2
5	11	1
5	13	1
5	21	1
5	24	1
5	29	1
5	32	1
5	37	1
5	40	1
5	53	1
5	54	1
5	59	1
5	65	1
5	70	1
5	72	1
5	75	1
5	89	1
5	135	1
6	0	1
6	8	1
6	21	1
6	30	1
6	43	2
6	48	1
6	51	1
6	54	1
6	57	2
6	70	1
6	83	1
6	99	1
6	108	1
6	121	1
6	124	1
6	130	1
6	138	1
7	17	1
7	27	1
7	40	1
7	46	3
7	49	1
7	51	1
7	57	1
7	92	1
7	94	1
7	116	1
7	121	1
7	129	1
7	146	1
7	149	1
7	159	1
7	165	1
7	175	1
7	195	1
8	40	1
8	43	2
8	45	1
8	64	1
8	72	1
8	91	1
8	99	1
8	100	1
8	111	1
8	129	1
8	135	3
8	143	1
8	146	1
8	148	1
8	152	1
8	154	1
9	0	1
9	37	1
9	62	1
9	87	1
9	94	1
9	113	1
9	124	1
9	130	3
9	132	1
9	138	1
9	144	1
9	146	1
9	148	1
9	154	1
9	162	1
9	176	1
9	194	1
10	65	1
10	73	1
10	80	1
10	119	1
10	149	1
10	157	1
10	159	1
10	170	1
10	181	1
10	184	2
10	192	2
10	194	1
10	195	1
10	198	1
10	203	1
10	205	1
10	206	2
