UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	51822
0	1	1488
0	2	703
0	3	1168
0	4	436
0	6	846
0	7	457
0	9	359
0	10	707
0	12	301
0	13	579
0	14	274
0	16	587
0	17	248
0	19	231
0	20	458
0	22	444
0	23	191
0	25	454
0	27	180
0	28	363
0	30	156
0	31	316
0	33	287
0	34	162
0	36	215
0	38	124
0	39	270
0	41	211
0	42	109
0	44	226
0	46	74
0	47	141
0	49	176
0	50	87
0	52	138
0	54	94
0	55	133
0	57	64
0	58	112
0	60	94
0	61	48
0	63	94
0	65	26
0	66	64
0	68	69
0	69	39
0	71	68
0	73	44
0	74	73
0	76	31
0	77	17
0	79	57
0	81	20
0	82	31
0	84	42
0	85	42
0	87	51
0	88	10
0	90	55
0	92	19
0	93	34
0	95	32
0	96	17
0	98	21
0	100	11
0	101	22
0	103	17
0	104	12
0	106	19
0	108	13
0	109	16
0	111	10
0	112	5
0	114	10
0	115	1
0	117	9
0	119	3
0	120	11
0	122	30
0	123	12
0	125	16
0	127	19
0	128	8
0	130	6
0	131	3
0	133	5
0	135	13
0	136	5
0	138	1
0	139	1
0	141	8
0	142	1
0	144	1
0	146	2
0	147	2
0	149	2
0	152	3
0	157	1
0	166	2
0	168	1
0	177	1
1	0	395955
1	1	17316
1	2	10442
1	3	15889
1	4	6037
1	6	11787
1	7	5316
1	9	5316
1	10	9863
1	12	4942
1	13	8473
1	14	4060
1	16	7951
1	17	3729
1	19	3701
1	20	6629
1	22	6318
1	23	2936
1	25	5518
1	27	2850
1	28	5111
1	30	2562
1	31	4810
1	33	4067
1	34	1943
1	36	3796
1	38	1851
1	39	3673
1	41	3566
1	42	1649
1	44	3202
1	46	1389
1	47	2668
1	49	2523
1	50	1137
1	52	2553
1	54	1335
1	55	2221
1	57	1166
1	58	1985
1	60	1709
1	61	883
1	63	1462
1	65	803
1	66	1509
1	68	1288
1	69	620
1	71	1338
1	73	575
1	74	1104
1	76	1078
1	77	497
1	79	869
1	81	436
1	82	754
1	84	371
1	85	728
1	87	679
1	88	325
1	90	816
1	92	304
1	93	444
1	95	460
1	96	212
1	98	429
1	100	249
1	101	405
1	103	250
1	104	120
1	106	231
1	108	111
1	109	215
1	111	151
1	112	195
1	114	230
1	115	112
1	117	194
1	119	67
1	120	107
1	122	119
1	123	58
1	125	98
1	127	33
1	128	72
1	130	79
1	131	40
1	133	59
1	135	36
1	136	41
1	138	22
1	139	50
1	141	68
1	142	20
1	144	32
1	146	21
1	147	58
1	149	27
1	150	17
1	152	14
1	154	9
1	155	17
1	157	38
1	158	6
1	160	24
1	162	7
1	163	55
1	165	1
1	166	16
1	168	11
1	169	3
1	171	33
1	174	6
1	176	10
1	177	38
1	179	3
1	182	2
1	184	2
1	187	4
1	189	3
1	190	1
1	192	4
1	193	3
1	195	2
1	203	2
1	206	2
1	211	1
2	0	131519
2	1	14208
2	2	9912
2	3	15405
2	4	6929
2	6	11977
2	7	5730
2	9	5265
2	10	10741
2	12	5037
2	13	9775
2	14	4568
2	16	8746
2	17	3807
2	19	4035
2	20	7812
2	22	7487
2	23	3395
2	25	6497
2	27	3148
2	28	5770
2	30	2853
2	31	5471
2	33	5279
2	34	2773
2	36	4565
2	38	2442
2	39	4711
2	41	4223
2	42	1990
2	44	3765
2	46	1924
2	47	3317
2	49	3451
2	50	1485
2	52	2909
2	54	1477
2	55	3000
2	57	1602
2	58	2562
2	60	2417
2	61	1178
2	63	2186
2	65	1138
2	66	2071
2	68	2029
2	69	865
2	71	1870
2	73	909
2	74	1621
2	76	1435
2	77	730
2	79	1463
2	81	532
2	82	1487
2	84	640
2	85	963
2	87	992
2	88	414
2	90	911
2	92	479
2	93	833
2	95	834
2	96	337
2	98	636
2	100	315
2	101	604
2	103	543
2	104	305
2	106	666
2	108	234
2	109	493
2	111	264
2	112	444
2	114	494
2	115	183
2	117	353
2	119	190
2	120	345
2	122	320
2	123	165
2	125	296
2	127	108
2	128	242
2	130	254
2	131	140
2	133	140
2	135	129
2	136	181
2	138	93
2	139	153
2	141	182
2	142	59
2	144	136
2	146	62
2	147	70
2	149	74
2	150	49
2	152	98
2	154	44
2	155	55
2	157	195
2	158	34
2	160	103
2	162	47
2	163	41
2	165	15
2	166	44
2	168	59
2	169	18
2	171	27
2	173	23
2	174	41
2	176	26
2	177	8
2	179	15
2	181	4
2	182	12
2	184	4
2	185	7
2	187	9
2	189	1
2	190	65
2	192	10
2	193	9
2	195	9
2	196	4
2	198	4
2	200	1
2	201	1
2	206	1
2	211	4
2	212	2
2	214	2
3	0	29898
3	1	7400
3	2	5220
3	3	8473
3	4	3717
3	6	7427
3	7	3288
3	9	3157
3	10	5978
3	12	3058
3	13	6054
3	14	3039
3	16	5895
3	17	3026
3	19	2607
3	20	5108
3	22	4844
3	23	2267
3	25	4466
3	27	2291
3	28	4301
3	30	2239
3	31	4500
3	33	4020
3	34	2099
3	36	3741
3	38	2011
3	39	3669
3	41	3625
3	42	1698
3	44	3247
3	46	1719
3	47	3224
3	49	2896
3	50	1538
3	52	3041
3	54	1283
3	55	2758
3	57	1425
3	58	2440
3	60	2377
3	61	1238
3	63	2231
3	65	1083
3	66	2010
3	68	1976
3	69	922
3	71	1783
3	73	1005
3	74	1694
3	76	1443
3	77	722
3	79	1447
3	81	672
3	82	1422
3	84	609
3	85	1177
3	87	1369
3	88	559
3	90	1140
3	92	450
3	93	960
3	95	906
3	96	386
3	98	881
3	100	375
3	101	780
3	103	683
3	104	329
3	106	695
3	108	265
3	109	597
3	111	249
3	112	580
3	114	561
3	115	227
3	117	548
3	119	185
3	120	446
3	122	377
3	123	243
3	125	407
3	127	193
3	128	361
3	130	440
3	131	129
3	133	346
3	135	121
3	136	365
3	138	166
3	139	251
3	141	239
3	142	88
3	144	207
3	146	170
3	147	170
3	149	205
3	150	67
3	152	153
3	154	60
3	155	184
3	157	177
3	158	94
3	160	95
3	162	47
3	163	92
3	165	68
3	166	84
3	168	80
3	169	36
3	171	88
3	173	44
3	174	52
3	176	74
3	177	20
3	179	38
3	181	49
3	182	44
3	184	41
3	185	19
3	187	28
3	189	10
3	190	30
3	192	7
3	193	10
3	195	11
