UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.025838550000000002	0.03883497314814815	0.03532236592592592	0.059036194106228575	0.04445935481530009	0.012883646648148147	0.06244857527777777	0.019280393824074076	0.05816482914814812	0.025522670787902303	0.0670154745860757	0.031678033738299874	0.09419435318975639
0.101437	0.10560539264150944	0.09154434056603775	0.1605124732884991	0.12902459646098458	0.05421688133962264	0.12187057142924519	0.07508698295754718	0.13116410282547167	0.09493257420851367	0.17036493218461407	0.12720044103207512	0.20359497492238351
0.170889	0.19683094641509433	0.17138363018867925	0.23172476151424767	0.22451600282492	0.1233337405188679	0.21746153018867925	0.16277019581132074	0.2681329258349056	0.18401583774237965	0.2775788894706742	0.19178741196596696	0.28536169157664193
0.2364015	0.18707292351851854	0.15389224074074073	0.2536272278672597	0.19592646035681133	0.11532055531944443	0.20246259152314813	0.14016313484722223	0.22323121242129626	0.15524333954890734	0.23499054247436924	0.21842740007621633	0.3031102120235677
0.294778	0.2598461613207547	0.1853598916981132	0.30244612750707517	0.2500566412937225	0.1411950009433962	0.21887233081603763	0.22415741745283016	0.3141326549056603	0.20906919810842686	0.2922023001187835	0.2522002663482254	0.34811998275517303
0.375131	0.3970506735849057	0.22143603132075473	0.32401026934220567	0.2786067464131942	0.1777558986462264	0.2708944469811321	0.3306557072641509	0.4647599793867925	0.2314242127384633	0.31282013439518935	0.2856694442842618	0.3589424009795806
0.441562	0.3330635792592592	0.22025039111111108	0.3382234476146846	0.2696465993785471	0.15961512193981484	0.279436775087963	0.2568073006388889	0.38209724413888885	0.2193848536774782	0.31284553175420027	0.2987606913949926	0.37562303077323256
0.516345	0.503114120754717	0.2775157735849057	0.37012449680551845	0.30665960848269586	0.21798571594339622	0.3371309999999999	0.4342255898113207	0.5766394794339622	0.2725308945630091	0.3481523575035064	0.3445488271275901	0.3981467418190901
0.636151	0.5958050754716981	0.448637358490566	0.4021977304672075	0.37749759917940834	0.3919506067924528	0.5101961051886792	0.5464805438679246	0.6469591278301887	0.34439892067524674	0.4089478931142303	0.37527924142037267	0.42597168484975273
0.7905145	0.7349874092592593	0.5577846407407407	0.29951860336249597	0.34943861441583857	0.4931734449074074	0.6281357180555555	0.6888057144444443	0.8014023425925925	0.31852876752029385	0.38191327276637443	0.2586489703152704	0.33701271353861356
