UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	23228
0	1	708
0	2	292
0	3	754
0	4	135
0	6	321
0	7	182
0	9	138
0	10	387
0	12	125
0	13	335
0	14	82
0	16	248
0	17	89
0	19	101
0	20	189
0	22	140
0	23	96
0	25	216
0	27	87
0	28	218
0	30	84
0	31	121
0	33	149
0	34	70
0	36	117
0	38	63
0	39	96
0	41	86
0	42	43
0	44	83
0	46	33
0	47	66
0	49	62
0	50	48
0	52	59
0	54	23
0	55	62
0	57	24
0	58	74
0	60	62
0	61	9
0	63	27
0	65	4
0	66	40
0	68	8
0	69	9
0	71	24
0	73	12
0	74	25
0	76	25
0	79	9
0	81	6
0	82	21
0	84	7
0	85	8
0	87	12
0	88	4
0	90	24
0	92	7
0	93	10
0	95	28
0	96	2
0	98	15
0	100	1
0	101	4
0	103	11
0	104	4
0	106	5
0	108	3
0	109	2
0	111	12
0	112	11
0	120	18
0	122	4
0	125	5
0	127	7
0	128	6
0	130	3
0	133	3
0	135	4
0	136	3
0	138	1
0	149	2
0	152	3
0	157	1
1	0	1347807
1	1	54852
1	2	31437
1	3	50324
1	4	19998
1	6	36931
1	7	17473
1	9	16357
1	10	31429
1	12	14260
1	13	26882
1	14	13125
1	16	24151
1	17	11355
1	19	11113
1	20	21676
1	22	20182
1	23	8792
1	25	17222
1	27	7807
1	28	15220
1	30	7758
1	31	14540
1	33	13576
1	34	6481
1	36	11682
1	38	5532
1	39	11957
1	41	11122
1	42	4723
1	44	9668
1	46	4884
1	47	7904
1	49	7954
1	50	3809
1	52	6630
1	54	3649
1	55	6560
1	57	2932
1	58	5658
1	60	5210
1	61	2713
1	63	4528
1	65	2035
1	66	4461
1	68	3829
1	69	1921
1	71	3917
1	73	1680
1	74	3154
1	76	3340
1	77	1513
1	79	2904
1	81	1273
1	82	2653
1	84	1131
1	85	2400
1	87	2069
1	88	1043
1	90	1960
1	92	924
1	93	1503
1	95	1503
1	96	684
1	98	1257
1	100	621
1	101	992
1	103	969
1	104	499
1	106	1045
1	108	379
1	109	821
1	111	507
1	112	552
1	114	638
1	115	274
1	117	511
1	119	275
1	120	614
1	122	406
1	123	259
1	125	422
1	127	160
1	128	302
1	130	324
1	131	161
1	133	226
1	135	113
1	136	199
1	138	93
1	139	220
1	141	219
1	142	118
1	144	127
1	146	90
1	147	160
1	149	71
1	150	54
1	152	127
1	154	56
1	155	65
1	157	182
1	158	26
1	160	94
1	162	36
1	163	179
1	165	13
1	166	53
1	168	27
1	169	5
1	171	73
1	173	7
1	174	28
1	176	35
1	177	26
1	179	8
1	181	4
1	182	6
1	184	4
1	187	12
1	189	5
1	192	7
1	193	13
1	195	19
1	203	1
1	206	1
1	208	4
1	211	3
2	0	418871
2	1	43792
2	2	27760
2	3	42909
2	4	19079
2	6	36571
2	7	17629
2	9	16529
2	10	31712
2	12	15669
2	13	27165
2	14	12558
2	16	25309
2	17	11683
2	19	11782
2	20	22155
2	22	20899
2	23	10526
2	25	19351
2	27	9221
2	28	17686
2	30	8815
2	31	16996
2	33	15152
2	34	7390
2	36	13892
2	38	7437
2	39	13028
2	41	12995
2	42	6150
2	44	11428
2	46	5415
2	47	9673
2	49	9039
2	50	4889
2	52	8996
2	54	4132
2	55	8219
2	57	3990
2	58	6947
2	60	6682
2	61	3302
2	63	6322
2	65	3127
2	66	5901
2	68	5189
2	69	2573
2	71	4900
2	73	2276
2	74	4607
2	76	4265
2	77	2282
2	79	3983
2	81	2083
2	82	3572
2	84	1826
2	85	3143
2	87	3017
2	88	1212
2	90	2759
2	92	1191
2	93	2429
2	95	2335
2	96	1239
2	98	1912
2	100	838
2	101	1970
2	103	1479
2	104	642
2	106	1407
2	108	686
2	109	1395
2	111	685
2	112	1394
2	114	1179
2	115	643
2	117	1087
2	119	401
2	120	784
2	122	816
2	123	395
2	125	812
2	127	416
2	128	691
2	130	586
2	131	352
2	133	512
2	135	250
2	136	400
2	138	192
2	139	434
2	141	372
2	142	202
2	144	368
2	146	194
2	147	273
2	149	286
2	150	137
2	152	279
2	154	111
2	155	132
2	157	165
2	158	114
2	160	151
2	162	49
2	163	76
2	165	20
2	166	45
2	168	82
2	169	82
2	171	93
2	173	38
2	174	95
2	176	77
2	177	18
2	179	28
2	181	22
2	182	49
2	184	34
2	185	14
2	187	13
2	189	15
2	190	51
2	192	7
2	193	14
2	195	16
2	196	8
2	198	8
2	200	2
2	201	3
2	203	1
2	206	2
2	208	3
2	209	1
2	211	1
3	0	114025
3	1	24765
3	2	17215
3	3	27346
3	4	12933
3	6	22065
3	7	10432
3	9	9978
3	10	20995
3	12	10205
3	13	18902
3	14	9590
3	16	17475
3	17	8800
3	19	7889
3	20	16520
3	22	15826
3	23	7267
3	25	14732
3	27	7286
3	28	13678
3	30	6714
3	31	13174
3	33	12991
3	34	6070
3	36	11649
3	38	5527
3	39	10945
3	41	10633
3	42	4972
3	44	10042
3	46	5002
3	47	9524
3	49	8737
3	50	4176
3	52	8394
3	54	3691
3	55	7602
3	57	3931
3	58	7421
3	60	7140
3	61	3378
3	63	5750
3	65	3159
3	66	5939
3	68	5953
3	69	2660
3	71	5231
3	73	2558
3	74	4345
3	76	4427
3	77	2023
3	79	3886
3	81	1790
3	82	3535
3	84	1763
3	85	3152
3	87	3491
3	88	1624
3	90	3092
3	92	1511
3	93	2708
3	95	2540
3	96	1122
3	98	2436
3	100	1097
3	101	2042
3	103	1873
3	104	1034
3	106	1811
3	108	761
3	109	1634
3	111	764
3	112	1642
3	114	1533
3	115	763
3	117	1347
3	119	610
3	120	1305
3	122	1108
3	123	729
3	125	1210
3	127	675
3	128	930
3	130	974
3	131	431
3	133	731
3	135	344
3	136	727
3	138	338
3	139	717
3	141	847
3	142	307
3	144	466
3	146	265
3	147	367
3	149	386
3	150	155
3	152	411
3	154	186
3	155	497
3	157	306
3	158	133
3	160	258
3	162	99
3	163	223
3	165	137
3	166	264
3	168	202
3	169	66
3	171	235
3	173	73
3	174	179
3	176	148
3	177	65
3	179	182
3	181	178
3	182	97
3	184	101
3	185	28
3	187	47
3	189	26
3	190	40
3	192	8
3	193	36
3	195	23
3	196	5
3	198	74
3	200	6
3	201	13
3	203	14
3	204	2
3	206	17
3	208	2
3	209	15
3	211	24
3	212	9
3	214	10
4	0	63950
4	1	20209
4	2	14317
4	3	24586
4	4	11398
4	6	20085
4	7	10352
4	9	9794
4	10	18193
4	12	8925
4	13	18221
4	14	8564
4	16	17996
4	17	8343
4	19	8302
4	20	16301
4	22	15165
4	23	7862
4	25	15874
4	27	7546
4	28	15189
4	30	7196
4	31	14732
4	33	13917
4	34	7440
4	36	13997
4	38	6749
4	39	12316
4	41	12263
4	42	5965
4	44	11136
4	46	5736
4	47	11039
4	49	10651
4	50	5013
4	52	10189
4	54	4936
4	55	9521
4	57	4532
4	58	8978
4	60	8755
4	61	4404
4	63	8734
4	65	4186
4	66	7709
4	68	7794
4	69	3713
4	71	7361
4	73	3502
4	74	6383
4	76	6516
4	77	3106
4	79	6113
4	81	2944
4	82	6004
4	84	2724
4	85	4992
4	87	5478
4	88	2527
4	90	4877
4	92	2385
4	93	4256
4	95	4364
4	96	1946
4	98	3999
4	100	1860
4	101	3897
4	103	3660
4	104	1821
4	106	3089
4	108	1307
4	109	2670
4	111	1502
4	112	3083
4	114	2568
4	115	1078
4	117	2226
4	119	1310
4	120	2312
4	122	1978
4	123	1018
4	125	1811
4	127	867
4	128	1771
4	130	1951
4	131	825
4	133	1744
4	135	732
4	136	1334
4	138	626
4	139	1312
4	141	1204
4	142	651
4	144	1223
4	146	483
4	147	936
4	149	1021
4	150	407
4	152	790
4	154	476
4	155	731
4	157	578
4	158	293
4	160	581
4	162	287
4	163	556
4	165	349
4	166	539
4	168	344
4	169	158
4	171	454
4	173	184
4	174	329
4	176	479
4	177	103
4	179	231
4	181	128
4	182	160
4	184	185
4	185	67
4	187	108
4	189	83
4	190	158
4	192	30
4	193	70
