UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	18
1	1	1
1	13	1
1	59	1
1	146	1
2	0	11
2	1	3
2	7	1
2	13	1
2	14	1
2	17	1
2	35	1
2	46	1
2	68	1
2	108	1
3	0	5
3	1	3
3	2	1
3	4	2
3	14	1
3	15	1
3	18	1
3	21	1
3	26	1
3	41	1
3	46	1
3	51	1
3	67	1
3	92	1
3	111	1
4	0	2
4	1	2
4	2	3
4	7	1
4	11	1
4	13	1
4	14	2
4	24	1
4	27	1
4	38	1
4	46	1
4	54	1
4	75	1
4	113	1
4	118	1
4	146	1
5	0	2
5	1	2
5	4	1
5	5	1
5	11	1
5	15	1
5	17	2
5	22	1
5	26	1
5	32	1
5	40	1
5	43	1
5	49	1
5	61	1
5	89	1
5	113	1
5	119	1
5	137	1
5	140	1
6	1	1
6	4	1
6	17	1
6	30	2
6	35	1
6	41	1
6	49	1
6	61	1
6	70	1
6	73	1
6	75	1
6	81	1
6	84	2
6	95	1
6	105	1
6	106	1
6	116	1
6	124	1
6	130	1
6	148	1
7	2	2
7	34	1
7	59	1
7	70	2
7	78	1
7	80	1
7	83	1
7	92	1
7	100	1
7	102	1
7	103	1
7	121	1
7	124	1
7	138	1
7	149	1
7	154	1
7	162	1
7	173	1
7	203	1
8	35	1
8	41	1
8	54	1
8	57	2
8	70	1
8	86	1
8	100	2
8	118	1
8	121	1
8	122	1
8	124	1
8	127	1
8	130	1
8	149	1
8	151	1
8	165	1
8	183	1
8	186	1
8	187	2
9	59	1
9	87	1
9	89	1
9	91	1
9	97	2
9	100	3
9	103	1
9	105	1
9	121	1
9	122	1
9	124	1
9	132	1
9	138	1
9	140	2
9	165	1
9	176	1
9	186	1
9	206	1
10	38	1
10	62	1
10	92	1
10	100	1
10	111	1
10	122	1
10	133	1
10	138	1
10	141	1
10	148	1
10	162	1
10	167	1
10	168	1
10	179	1
10	186	1
10	187	2
10	192	1
10	197	1
10	202	1
10	203	1
10	205	1
