UKB_sparse_bin	YRI_bin	UKB_WBfreq
1	0	11
1	1	1
1	6	1
1	10	1
1	52	1
1	54	1
2	0	10
2	1	1
2	2	1
2	14	1
2	17	1
2	85	1
3	0	3
3	1	1
3	10	1
3	17	1
3	19	1
3	22	2
3	23	1
3	25	1
3	28	3
3	31	1
4	0	1
4	3	2
4	6	2
4	16	1
4	41	1
4	49	2
4	50	2
4	60	1
4	93	1
4	115	1
4	169	1
5	0	3
5	1	1
5	9	1
5	12	1
5	13	1
5	23	1
5	25	2
5	36	1
5	55	1
5	65	1
5	73	1
5	93	1
6	0	1
6	6	2
6	19	1
6	20	2
6	25	1
6	52	1
6	54	1
6	55	2
6	68	1
6	76	1
6	114	1
6	133	1
7	1	1
7	3	1
7	10	1
7	31	1
7	33	1
7	41	1
7	55	1
7	57	1
7	69	1
7	71	1
7	77	1
7	90	1
7	101	1
7	106	1
7	144	1
8	10	1
8	20	1
8	22	2
8	34	1
8	36	1
8	49	1
8	82	1
8	92	1
8	98	1
8	101	1
8	109	1
8	133	1
8	150	1
8	169	1
9	0	1
9	2	1
9	6	1
9	14	1
9	28	1
9	39	1
9	41	1
9	52	1
9	54	1
9	65	1
9	68	1
9	106	1
9	123	1
9	130	1
9	166	1
10	50	1
10	66	1
10	74	1
10	90	1
10	95	1
10	108	1
10	131	1
10	133	1
10	144	1
10	147	1
10	152	1
10	155	1
10	158	1
10	195	1
10	204	1
10	216	1
