UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	21
1	1	1
1	5	1
1	24	1
2	0	8
2	1	3
2	2	3
2	4	2
2	5	2
2	21	1
2	24	1
2	29	1
2	35	1
2	45	1
2	68	1
3	0	4
3	1	1
3	4	3
3	5	1
3	7	1
3	17	1
3	18	2
3	21	1
3	26	1
3	35	1
3	43	1
3	48	1
3	49	1
3	54	1
3	65	1
3	73	1
3	89	1
4	0	1
4	1	2
4	2	1
4	4	2
4	8	1
4	10	1
4	11	1
4	17	3
4	24	1
4	26	1
4	29	1
4	37	1
4	38	1
4	46	1
4	59	1
4	75	1
4	78	1
4	84	1
4	127	1
4	138	1
5	0	1
5	1	1
5	2	2
5	17	1
5	20	1
5	22	1
5	26	3
5	32	1
5	37	1
5	45	1
5	49	1
5	54	2
5	75	1
5	81	2
5	86	1
5	97	1
5	105	1
5	133	1
6	0	1
6	1	1
6	4	2
6	24	1
6	27	2
6	29	1
6	30	1
6	32	1
6	35	1
6	37	2
6	59	1
6	61	1
6	65	1
6	67	1
6	83	1
6	95	1
6	102	1
6	114	1
6	159	1
6	164	1
6	170	1
7	20	1
7	35	1
7	45	1
7	46	1
7	48	1
7	56	1
7	59	1
7	70	2
7	73	2
7	80	1
7	84	1
7	86	2
7	89	1
7	97	1
7	100	1
7	127	1
7	129	1
7	132	1
7	170	1
7	171	1
7	178	1
8	1	1
8	24	1
8	34	1
8	38	1
8	48	1
8	64	1
8	70	2
8	75	1
8	83	1
8	89	1
8	97	1
8	100	1
8	102	2
8	103	1
8	108	1
8	121	1
8	148	1
8	168	1
8	170	1
8	176	1
8	194	1
9	32	1
9	34	1
9	37	1
9	65	1
9	72	1
9	73	2
9	75	1
9	81	1
9	97	1
9	99	1
9	105	1
9	108	1
9	110	1
9	111	1
9	121	1
9	133	1
9	138	1
9	143	1
9	151	1
9	167	1
9	171	1
9	176	1
9	184	1
10	34	1
10	43	1
10	48	1
10	103	1
10	108	1
10	110	1
10	119	1
10	121	1
10	132	1
10	149	1
10	151	1
10	157	1
10	159	1
10	168	1
10	175	1
10	176	3
10	189	1
10	190	1
10	192	1
10	205	1
10	206	2
