UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	30997
0	1	1747
0	2	887
0	4	417
0	5	133
0	7	168
0	8	249
0	10	239
0	11	241
0	13	151
0	14	478
0	15	76
0	17	227
0	18	77
0	20	58
0	21	162
0	22	70
0	24	117
0	26	83
0	27	128
0	29	67
0	30	90
0	32	60
0	34	54
0	35	109
0	37	73
0	38	67
0	40	72
0	41	26
0	43	47
0	45	14
0	46	81
0	48	51
0	49	22
0	51	23
0	53	12
0	54	50
0	56	20
0	57	19
0	59	32
0	61	4
0	62	18
0	64	5
0	65	16
0	67	40
0	68	14
0	70	39
0	72	11
0	73	15
0	75	24
0	76	1
0	78	17
0	80	53
0	81	28
0	83	4
0	84	16
0	86	29
0	87	4
0	89	6
0	91	9
0	92	1
0	94	3
0	95	3
0	97	14
0	99	8
0	100	3
0	102	12
0	103	6
0	105	9
0	114	2
0	116	3
0	127	1
0	132	1
0	137	2
0	138	4
0	143	1
0	146	1
0	170	1
0	176	1
1	0	158303
1	1	15285
1	2	6752
1	4	5416
1	5	2097
1	7	2062
1	8	3418
1	10	1940
1	11	3653
1	13	1386
1	14	2603
1	15	1129
1	17	2219
1	18	1259
1	20	1352
1	21	2497
1	22	1068
1	24	1525
1	26	606
1	27	1452
1	29	1411
1	30	608
1	32	1175
1	34	495
1	35	995
1	37	954
1	38	518
1	40	1032
1	41	474
1	43	917
1	45	407
1	46	703
1	48	789
1	49	258
1	51	637
1	53	370
1	54	628
1	56	488
1	57	421
1	59	400
1	61	232
1	62	441
1	64	171
1	65	361
1	67	324
1	68	138
1	70	277
1	72	108
1	73	266
1	75	201
1	76	147
1	78	332
1	80	180
1	81	212
1	83	85
1	84	156
1	86	167
1	87	128
1	89	130
1	91	57
1	92	110
1	94	132
1	95	62
1	97	98
1	99	26
1	100	58
1	102	32
1	103	56
1	105	36
1	106	30
1	108	30
1	110	11
1	111	51
1	113	60
1	114	25
1	116	62
1	118	15
1	119	59
1	121	29
1	122	28
1	124	18
1	125	28
1	127	83
1	129	15
1	130	12
1	132	22
1	133	20
1	135	9
1	137	25
1	138	23
1	140	15
1	141	4
1	144	2
1	146	4
1	148	3
1	149	19
1	151	1
1	152	1
1	154	6
1	156	3
1	157	2
1	160	1
1	168	1
1	176	2
1	184	1
1	186	1
1	187	2
1	203	1
1	205	1
2	0	35611
2	1	9529
2	2	6465
2	4	4403
2	5	1879
2	7	1761
2	8	3419
2	10	2003
2	11	3215
2	13	1361
2	14	2689
2	15	1772
2	17	2985
2	18	1191
2	20	1091
2	21	2615
2	22	1156
2	24	2344
2	26	1168
2	27	2132
