UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	18
1	1	2
1	2	1
1	11	1
1	24	1
1	29	1
2	0	13
2	1	1
2	5	1
2	10	1
2	13	1
2	17	2
2	20	1
2	21	1
2	22	1
2	43	1
3	0	6
3	2	3
3	13	1
3	15	1
3	21	1
3	26	1
3	32	2
3	35	1
3	40	1
3	46	1
3	56	1
3	70	2
3	73	1
3	151	1
3	152	1
4	0	3
4	1	1
4	2	1
4	4	1
4	17	3
4	18	1
4	20	1
4	21	2
4	40	1
4	51	2
4	56	1
4	59	1
4	67	1
4	83	1
4	99	1
4	105	1
4	108	1
5	1	2
5	8	1
5	11	1
5	13	1
5	18	1
5	20	1
5	32	2
5	35	1
5	43	1
5	59	1
5	65	2
5	67	1
5	68	1
5	72	1
5	73	2
5	105	1
5	121	1
5	127	1
5	140	1
6	4	2
6	18	1
6	27	1
6	29	2
6	30	1
6	35	1
6	41	1
6	46	2
6	51	1
6	53	1
6	54	2
6	61	1
6	65	1
6	68	1
6	75	1
6	84	1
6	87	1
6	102	1
6	114	1
6	127	1
7	0	1
7	1	1
7	4	1
7	8	1
7	14	1
7	32	1
7	37	1
7	38	1
7	51	1
7	62	1
7	64	1
7	78	1
7	80	1
7	92	1
7	95	2
7	102	1
7	114	1
7	119	1
7	121	1
7	162	1
7	168	1
7	171	1
8	7	1
8	11	1
8	14	1
8	17	1
8	21	1
8	40	1
8	45	1
8	46	1
8	70	1
8	73	1
8	75	1
8	89	1
8	94	2
8	105	1
8	106	1
8	111	1
8	113	1
8	119	1
8	122	1
8	125	1
8	130	1
8	154	1
8	178	1
9	4	1
9	18	1
9	27	1
9	59	1
9	67	1
9	70	1
9	81	2
9	83	1
9	87	1
9	97	2
9	99	1
9	105	2
9	118	1
9	138	1
9	140	1
9	159	1
9	162	2
9	179	1
9	183	1
10	21	1
10	113	1
10	114	1
10	124	1
10	135	1
10	138	1
10	140	1
10	149	1
10	152	1
10	162	1
10	168	1
10	170	4
10	178	2
10	187	2
10	190	1
10	195	1
10	202	1
10	203	1
10	206	1
