UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	54379
0	1	2795
0	2	1407
0	4	853
0	5	333
0	7	309
0	8	629
0	10	326
0	11	497
0	13	237
0	14	621
0	15	192
0	17	432
0	18	103
0	20	167
0	21	244
0	22	134
0	24	225
0	26	151
0	27	222
0	29	119
0	30	67
0	32	111
0	34	72
0	35	191
0	37	139
0	38	117
0	40	139
0	41	54
0	43	96
0	45	52
0	46	163
0	48	91
0	49	28
0	51	56
0	53	45
0	54	116
0	56	55
0	57	59
0	59	59
0	61	18
0	62	38
0	64	22
0	65	22
0	67	56
0	68	20
0	70	85
0	72	29
0	73	39
0	75	33
0	76	10
0	78	29
0	80	55
0	81	34
0	83	7
0	84	15
0	86	47
0	87	9
0	89	11
0	91	10
0	92	1
0	94	15
0	95	4
0	97	11
0	99	9
0	100	4
0	102	10
0	103	6
0	105	9
0	106	1
0	108	1
0	110	1
0	111	4
0	113	9
0	114	2
0	116	3
0	119	2
0	121	1
0	124	3
0	127	1
0	132	1
0	137	2
0	138	2
0	143	1
0	157	12
0	170	1
0	176	1
1	0	430133
1	1	36223
1	2	17773
1	4	12393
1	5	5523
1	7	5656
1	8	9711
1	10	4118
1	11	7832
1	13	3520
1	14	6733
1	15	3261
1	17	5160
1	18	2851
1	20	2476
1	21	4753
1	22	2097
1	24	3763
1	26	1872
1	27	3453
1	29	3141
1	30	1589
1	32	2692
1	34	1402
1	35	2481
1	37	2202
1	38	1008
1	40	2107
1	41	1079
1	43	1943
1	45	1012
1	46	1810
1	48	1563
1	49	548
1	51	1139
1	53	646
1	54	1434
1	56	1261
1	57	730
1	59	1114
1	61	462
1	62	723
1	64	398
1	65	859
1	67	785
1	68	319
1	70	550
1	72	246
1	73	484
1	75	389
1	76	334
1	78	590
1	80	339
1	81	516
1	83	205
1	84	387
1	86	313
1	87	215
1	89	385
1	91	158
1	92	228
1	94	280
1	95	143
1	97	239
1	99	131
1	100	180
1	102	57
1	103	164
1	105	109
1	106	81
1	108	150
1	110	42
1	111	103
1	113	129
1	114	35
1	116	88
1	118	39
1	119	118
1	121	57
1	122	39
1	124	44
1	125	27
1	127	102
1	129	9
1	130	50
1	132	48
1	133	21
1	135	68
1	137	29
1	138	23
1	140	13
1	141	3
1	143	5
1	144	7
1	146	6
1	148	7
1	149	7
1	151	18
1	152	3
1	154	3
1	156	4
1	157	19
1	159	10
1	160	1
1	162	7
1	165	2
1	168	7
1	170	2
1	175	2
1	176	4
1	178	2
1	184	1
1	186	1
1	187	3
1	192	1
1	203	1
1	205	1
2	0	145268
2	1	30612
2	2	18902
2	4	13696
2	5	6298
2	7	5734
2	8	10392
2	10	4839
2	11	9021
2	13	4080
2	14	7565
2	15	3710
2	17	7603
2	18	3902
2	20	3565
2	21	6140
2	22	3141
2	24	6489
2	26	3129
2	27	5697
2	29	5189
2	30	2266
2	32	4835
2	34	2545
2	35	4268
2	37	3875
2	38	1793
2	40	3563
2	41	1741
2	43	3136
2	45	1566
2	46	3033
2	48	2481
2	49	1423
2	51	2901
2	53	1107
2	54	2376
2	56	2018
2	57	870
2	59	1783
2	61	951
2	62	1740
2	64	1051
2	65	1586
2	67	1836
2	68	883
2	70	1337
2	72	723
2	73	1253
2	75	985
2	76	597
2	78	1133
2	80	674
2	81	928
2	83	482
2	84	768
2	86	788
2	87	382
2	89	682
2	91	335
2	92	690
2	94	727
2	95	248
2	97	491
2	99	300
2	100	423
2	102	230
2	103	524
2	105	393
2	106	190
2	108	470
2	110	135
2	111	326
2	113	243
2	114	60
2	116	180
2	118	114
2	119	174
2	121	171
2	122	64
2	124	194
2	125	97
2	127	154
2	129	86
2	130	167
2	132	121
2	133	91
2	135	161
2	137	61
2	138	73
2	140	49
2	141	95
2	143	67
2	144	27
2	146	124
2	148	20
2	149	93
2	151	76
2	152	51
2	154	30
2	156	4
2	157	12
2	159	12
2	160	7
2	162	11
2	164	5
2	165	35
2	167	11
2	168	22
2	170	11
2	171	2
2	173	29
2	175	3
2	176	17
2	178	3
2	179	3
2	181	2
2	183	8
2	187	3
2	189	2
2	198	1
2	200	1
3	0	29369
3	1	13187
3	2	10393
3	4	7361
3	5	3722
3	7	3256
3	8	6042
3	10	3362
3	11	6421
3	13	2850
3	14	5689
3	15	3509
3	17	5496
3	18	2312
3	20	2370
3	21	5221
3	22	2618
3	24	5061
3	26	2500
3	27	4870
3	29	4403
3	30	2032
3	32	3859
3	34	1996
3	35	3665
3	37	3792
3	38	1666
3	40	3549
3	41	1831
3	43	3475
3	45	1724
3	46	2927
3	48	2692
3	49	1534
3	51	2758
3	53	1390
3	54	2487
3	56	2211
3	57	1189
3	59	2378
3	61	1109
3	62	2221
3	64	1012
3	65	1796
3	67	2162
3	68	824
3	70	1544
3	72	830
3	73	1455
3	75	1442
3	76	730
3	78	1450
3	80	768
3	81	1434
3	83	921
3	84	1447
3	86	1111
3	87	571
3	89	975
3	91	643
3	92	1059
3	94	791
3	95	444
3	97	772
3	99	388
3	100	672
3	102	410
3	103	756
3	105	815
3	106	397
3	108	524
3	110	206
3	111	680
3	113	581
3	114	265
3	116	495
3	118	206
3	119	460
3	121	306
3	122	233
3	124	347
3	125	159
3	127	319
3	129	112
3	130	252
3	132	181
3	133	135
3	135	196
3	137	74
3	138	147
3	140	201
3	141	106
3	143	149
3	144	55
3	146	209
3	148	48
3	149	88
3	151	91
3	152	44
3	154	91
3	156	43
3	157	95
3	159	107
3	160	36
3	162	95
3	164	73
3	165	39
3	167	24
3	168	144
3	170	70
3	171	20
3	173	50
3	175	17
3	176	13
3	178	8
3	179	7
3	181	28
3	183	2
3	184	11
3	186	4
3	187	6
3	189	29
3	190	7
3	192	3
3	197	1
3	198	1
3	200	5
3	205	1
4	0	16080
4	1	11112
4	2	10788
4	4	8100
4	5	4139
4	7	3777
4	8	6553
4	10	3095
4	11	6548
4	13	3712
4	14	6710
4	15	3041
4	17	5870
4	18	2828
4	20	3092
4	21	7008
4	22	3545
4	24	6870
4	26	3092
4	27	6544
4	29	6254
4	30	3056
4	32	6045
4	34	3136
4	35	5673
4	37	5146
4	38	3156
4	40	5068
4	41	2523
4	43	5548
4	45	2360
4	46	4899
4	48	4468
4	49	2310
4	51	4442
4	53	2207
4	54	4539
4	56	3987
4	57	2006
4	59	4069
4	61	2035
4	62	4217
4	64	1980
4	65	3934
4	67	3890
4	68	1978
4	70	3396
4	72	1717
4	73	3207
4	75	3304
4	76	1559
4	78	3031
4	80	1306
4	81	2810
4	83	1302
4	84	2958
4	86	2550
4	87	1138
4	89	2682
4	91	1230
4	92	2351
4	94	2534
4	95	1030
4	97	1826
4	99	1167
4	100	2042
4	102	1019
4	103	2101
4	105	2306
4	106	901
4	108	1479
4	110	711
4	111	1670
4	113	1311
4	114	699
4	116	1487
4	118	649
4	119	1060
4	121	927
4	122	500
4	124	983
4	125	503
4	127	884
4	129	506
4	130	1072
4	132	976
4	133	480
4	135	944
4	137	390
4	138	645
4	140	546
4	141	272
4	143	434
4	144	299
4	146	567
4	148	236
4	149	457
4	151	619
4	152	223
4	154	469
4	156	271
4	157	515
4	159	391
4	160	151
4	162	265
4	164	106
4	165	333
4	167	219
4	168	228
4	170	185
4	171	88
4	173	86
4	175	172
4	176	109
4	178	70
4	179	32
4	181	101
4	183	13
4	184	61
4	186	22
4	187	60
4	189	74
4	190	9
4	192	33
4	194	13
4	195	101
4	197	36
4	198	4
4	200	20
4	202	2
4	203	5
4	206	3
5	0	4391
5	1	4367
5	2	4680
5	4	3755
5	5	1820
5	7	1791
5	8	3689
5	10	1591
