UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	7093
0	1	497
0	2	246
0	4	93
0	5	27
0	7	36
0	8	106
0	10	85
0	11	421
0	13	43
0	14	48
0	15	13
0	17	30
0	18	13
0	20	13
0	21	37
0	22	28
0	24	48
0	26	51
0	27	31
0	29	64
0	30	10
0	32	17
0	34	24
0	35	14
0	37	16
0	38	4
0	40	27
0	41	5
0	43	12
0	45	3
0	46	20
0	48	13
0	49	8
0	51	6
0	53	6
0	54	6
0	56	22
0	57	1
0	59	3
0	61	2
0	62	1
0	65	2
0	67	1
0	78	1
0	80	2
0	81	2
0	87	1
0	91	1
0	108	1
0	146	1
1	0	373335
1	1	29024
1	2	14793
1	4	10021
1	5	3636
1	7	4384
1	8	7221
1	10	3647
1	11	5407
1	13	2873
1	14	5833
1	15	2370
1	17	4411
1	18	2325
1	20	2330
1	21	3644
1	22	1447
1	24	2560
1	26	1381
1	27	2351
1	29	2529
1	30	1053
1	32	2424
1	34	869
1	35	1701
1	37	1487
1	38	688
1	40	1229
1	41	657
1	43	1107
1	45	598
1	46	1118
1	48	937
1	49	376
1	51	751
1	53	508
1	54	959
1	56	760
1	57	408
1	59	715
1	61	226
1	62	529
1	64	439
1	65	594
1	67	414
1	68	216
1	70	279
1	72	141
1	73	292
1	75	248
1	76	197
1	78	283
1	80	218
1	81	357
1	83	135
1	84	367
1	86	267
1	87	80
1	89	239
1	91	80
1	92	168
1	94	206
1	95	94
1	97	124
1	99	80
1	100	139
1	102	50
1	103	173
1	105	107
1	106	108
1	108	105
1	110	72
1	111	72
1	113	40
1	114	15
1	116	44
1	118	21
1	119	38
1	121	35
1	122	26
1	124	68
1	125	49
1	127	27
1	129	17
1	130	62
1	132	44
1	133	15
1	135	10
1	137	5
1	138	12
1	140	10
1	141	1
1	143	3
1	144	1
1	146	132
1	148	3
1	149	33
1	151	7
1	154	88
1	156	9
1	157	1
1	162	1
1	168	2
1	170	1
1	178	1
1	184	1
1	186	1
1	187	2
1	189	1
1	192	1
1	195	1
2	0	185606
2	1	33120
2	2	20475
2	4	13948
2	5	6444
2	7	5728
2	8	11093
2	10	5426
2	11	9178
2	13	3541
2	14	7398
2	15	3614
2	17	7760
2	18	3454
2	20	3318
2	21	5941
2	22	2792
2	24	5916
2	26	2686
2	27	5256
2	29	4116
2	30	2186
2	32	3902
2	34	2042
2	35	4210
2	37	3417
2	38	1942
2	40	3274
2	41	1651
2	43	2797
2	45	1450
2	46	3370
2	48	2341
2	49	1231
2	51	2519
2	53	1134
2	54	1812
2	56	1856
2	57	1024
2	59	1763
2	61	1102
2	62	1520
2	64	769
2	65	1716
2	67	1504
2	68	537
2	70	1055
2	72	470
2	73	952
2	75	825
2	76	476
2	78	789
2	80	352
2	81	663
2	83	369
2	84	698
2	86	794
2	87	416
2	89	785
2	91	285
2	92	644
2	94	459
2	95	247
2	97	364
2	99	285
2	100	282
2	102	202
2	103	480
2	105	316
2	106	199
2	108	356
2	110	109
2	111	280
2	113	260
2	114	73
2	116	344
2	118	147
2	119	156
2	121	240
2	122	28
2	124	99
2	125	51
2	127	180
2	129	73
2	130	130
2	132	208
2	133	88
2	135	237
2	137	28
2	138	68
2	140	53
2	141	62
2	143	81
2	144	51
2	146	163
2	148	24
2	149	103
2	151	97
2	152	113
2	154	75
2	156	23
2	157	49
2	159	50
2	160	12
2	162	6
2	164	3
2	165	9
2	167	3
2	168	24
2	171	6
2	173	86
2	175	6
2	176	5
2	181	3
2	183	29
2	187	3
2	200	16
3	0	61678
3	1	22040
3	2	14575
3	4	10434
3	5	5261
3	7	4809
3	8	7777
3	10	4225
3	11	7975
3	13	3562
3	14	7164
3	15	3601
3	17	6742
3	18	2996
3	20	2781
3	21	6275
3	22	2550
3	24	5397
3	26	2386
