UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.0140639	0.000485437	0.0	0.00096616101838062	0.0	0.0	0.0	0.0	0.001456311	0.0	0.0	0.0	0.00289848305514186
0.0620373	0.09546923444444444	0.07716046555555556	0.08947852321278123	0.11822699390258344	0.011561210472222224	0.14227099841666666	0.0005393744444444445	0.24944709738888868	0.02964318998205243	0.20293967851085268	0.001578455743970004	0.21489000207379785
0.0966794	0.11893199699999998	0.10972234300000001	0.1555706800022086	0.12100061339288863	0.021956032500000004	0.23886596042499986	0.029344654324999997	0.21320382549999994	0.04630417361701415	0.21543022869118558	0.0677372887410214	0.26744040763174076
0.158626	0.11434741555555555	0.2587448555555556	0.16489147782940275	0.2879848542218022	0.1349794675	0.42764920833333325	0.04021035361111112	0.21162367844444438	0.17299345854134235	0.3951851605829615	0.07859411423913203	0.26437310559552246
0.2158415	0.167475734	0.09583342	0.23245824089796926	0.151539006632316	0.0321527995	0.1523381275	0.084550992075	0.25807053457499995	0.06958636430484459	0.25843841418027724	0.1421814683133367	0.31352667025941355
0.265642	0.19363534444444444	0.32304526666666666	0.2711377238465311	0.37008452487414223	0.2090148161111111	0.43805296944444444	0.11111113333333333	0.3031821322222222	0.2571117442781827	0.47423484290114437	0.17689153742444433	0.37262114201338886
0.344275	0.32135944	0.25138879	0.373154985472548	0.331185562448358	0.15499989	0.33503456749999994	0.22269437250000002	0.42439345474999995	0.233396209716931	0.41866557084512496	0.2701612071714344	0.44747656319849993
0.466458	0.36192005555555556	0.2921810888888889	0.37789189941438894	0.3337238341257689	0.19681070222222222	0.40226351111111114	0.24689843055555558	0.494970225	0.23105239776628358	0.4415751416035999	0.3107981484828264	0.43773698150554446
0.5900585	0.5233009	0.38842584	0.3834763548306	0.337006942784448	0.23298606000000002	0.5816896999999998	0.3749392725	0.6472208199999998	0.254828441577223	0.4350460863714999	0.32431516336391497	0.44279048059644494
0.767228	0.6320387999999999	0.46898160000000005	0.35428411712679997	0.39592330534959996	0.32649309000000004	0.6141089375	0.4864199625	0.76169904	0.352902736208645	0.43458445546445496	0.259635716716725	0.4299150315532149
