UKB_sparse_bin	CHB_bin	UKB_WBfreq
0	0	5396
0	1	243
0	2	241
0	4	60
0	5	26
0	7	39
0	8	36
0	10	35
0	11	89
0	13	14
0	14	54
0	15	6
0	17	38
0	18	15
0	20	21
0	21	25
0	22	10
0	24	20
0	26	16
0	27	43
0	29	11
0	30	18
0	32	5
0	34	3
0	35	28
0	37	16
0	38	59
0	40	11
0	41	5
0	43	8
0	45	3
0	46	19
0	48	10
0	49	4
0	51	5
0	53	20
0	54	16
0	56	6
0	57	10
0	59	12
0	62	1
0	65	2
0	67	3
0	68	1
0	72	3
0	73	3
0	75	11
0	78	9
0	80	1
0	81	2
0	83	1
0	86	7
0	87	2
0	99	4
0	100	2
0	116	1
0	127	1
1	0	347751
1	1	23688
1	2	11810
1	4	7833
1	5	3212
1	7	3321
1	8	5989
1	10	2565
1	11	5304
1	13	2285
1	14	5065
1	15	2199
1	17	3350
1	18	1713
1	20	1652
1	21	2883
1	22	1454
1	24	2153
1	26	1205
1	27	1895
1	29	1861
1	30	1020
1	32	1544
1	34	694
1	35	1603
1	37	1166
1	38	613
1	40	1478
1	41	601
1	43	1079
1	45	664
1	46	1110
1	48	967
1	49	465
1	51	774
1	53	435
1	54	840
1	56	792
1	57	495
1	59	506
1	61	221
1	62	396
1	64	239
1	65	436
1	67	394
1	68	259
1	70	425
1	72	163
1	73	246
1	75	269
1	76	189
1	78	451
1	80	251
1	81	337
1	83	94
1	84	206
1	86	262
1	87	135
1	89	239
1	91	68
1	92	118
1	94	131
1	95	63
1	97	237
1	99	154
1	100	100
1	102	44
1	103	112
1	105	72
1	106	46
1	108	79
1	110	35
1	111	146
1	113	111
1	114	31
1	116	47
1	118	27
1	119	78
1	121	29
1	122	21
1	124	33
1	125	9
1	127	15
1	129	5
1	130	21
1	132	27
1	133	9
1	135	77
1	137	30
1	138	25
1	140	5
1	141	1
1	143	6
1	144	3
1	146	105
1	148	2
1	149	7
1	151	1
1	152	2
1	154	1
1	156	2
1	157	57
1	159	18
1	160	2
1	162	9
1	168	2
1	170	2
1	176	1
1	187	1
1	192	1
1	203	1
1	205	1
2	0	98514
2	1	16190
2	2	9419
2	4	6331
2	5	3168
2	7	2801
2	8	5310
2	10	2606
2	11	4185
2	13	2198
2	14	3964
2	15	2086
2	17	3766
2	18	1891
2	20	1673
2	21	2909
2	22	1517
2	24	2677
2	26	1179
2	27	2919
2	29	2291
2	30	1269
2	32	1959
2	34	883
2	35	1691
2	37	1558
2	38	710
2	40	1613
2	41	790
2	43	1418
2	45	770
2	46	1312
2	48	1285
2	49	571
2	51	1185
2	53	582
2	54	959
2	56	818
2	57	413
2	59	783
2	61	478
2	62	760
2	64	443
2	65	690
2	67	704
2	68	478
2	70	496
2	72	228
2	73	612
2	75	433
2	76	152
2	78	317
2	80	199
2	81	340
2	83	132
2	84	341
2	86	318
2	87	143
2	89	222
2	91	166
2	92	290
2	94	217
2	95	88
2	97	304
2	99	90
2	100	159
2	102	103
2	103	159
2	105	173
2	106	78
2	108	185
2	110	78
2	111	179
2	113	149
2	114	31
2	116	151
2	118	60
2	119	49
2	121	58
2	122	35
2	124	62
2	125	21
2	127	48
2	129	48
2	130	41
2	132	74
2	133	25
2	135	44
2	137	30
2	138	50
2	140	40
2	141	13
2	143	20
2	144	8
2	146	10
2	148	12
2	149	42
2	151	17
2	152	4
2	154	38
2	156	3
2	157	2
2	159	10
2	160	2
2	162	1
2	164	7
2	165	12
2	167	3
2	168	1
2	170	10
2	171	1
2	173	5
2	175	2
2	176	1
2	183	1
2	200	8
3	0	31030
3	1	10434
3	2	7266
3	4	5091
3	5	2349
3	7	2242
3	8	4412
3	10	2067
3	11	3402
3	13	1655
3	14	3446
3	15	1903
3	17	3460
3	18	1802
3	20	1687
3	21	3447
3	22	1323
3	24	3058
3	26	1406
3	27	3032
3	29	2405
3	30	1065
3	32	2661
3	34	1376
3	35	2053
3	37	1858
3	38	927
3	40	1904
3	41	882
3	43	1647
3	45	728
