UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.02625895	0.0219863936548488	0.02749294686131387	0.033542873338044614	0.04367318187090861	0.02487333270294578	0.030813523369525534	0.019466259931047968	0.02518431886235662	0.03949071491080899	0.04770470107724933	0.02930217706061317	0.03855095294105265
0.086892	0.08271418620239958	0.0819108677360459	0.12068319803168658	0.11731455142858112	0.07628141353625457	0.0886264870161711	0.07750245462141367	0.08773885440571207	0.11100390904622327	0.1229695430573588	0.11351965370095325	0.12690688696179386
0.156795	0.15811011891497131	0.1430669070839854	0.2095585919062705	0.1906647341294344	0.13680145261802296	0.1501008294385759	0.15272226334728742	0.1661955428305947	0.18159116698188169	0.19799881602569308	0.20162033119551015	0.21842420811568258
0.2225329999999999	0.22172589204486176	0.1821011824256651	0.26421621439701765	0.22876547862876548	0.1749577955958529	0.1912022010494262	0.2126854840871153	0.23204611448461138	0.22228541738913982	0.2358659803569622	0.2566834095894556	0.2716102792928523
0.289485	0.26941115792383935	0.2190923279342723	0.30628769024660846	0.26175144120894517	0.2115271612142671	0.22635846290949402	0.26168404451447574	0.2771122396871414	0.2551431250819066	0.2685366984067675	0.29847565891184946	0.31468751759355656
0.358324	0.333308009181012	0.25845261736567554	0.3429829692697641	0.29298919558733594	0.24782843392162232	0.26710878212271777	0.32276114489241003	0.34037869132329157	0.28607839929910783	0.3007343926887305	0.33768062609919386	0.34848497136326
0.43788	0.4081974771413667	0.3133513131716223	0.37238885880037376	0.32125863300112506	0.3052246472490871	0.3243519995903756	0.3980807299546166	0.41778618065101725	0.3153393001728482	0.3270964924624946	0.3663672211084488	0.3775754827762664
0.52669	0.48239562628064686	0.3551193983411581	0.38523729558577396	0.33822855497817655	0.3426545977944705	0.3641898628425926	0.4717938770830725	0.4944065106614502	0.3320784540528453	0.34514307438939246	0.3802256667505463	0.3896515232376239
0.637409	0.5827420617057902	0.43013774989567033	0.37628068273489584	0.366071465453567	0.41898431491366717	0.4418718185674231	0.5714250080163015	0.592830069848722	0.36059500697665603	0.37039168276556206	0.37217553935992276	0.3820030765245519
0.7876620000000001	0.746421245046924	0.5777768137017727	0.28288678717754556	0.35568726185014454	0.5661714187514338	0.5856866513914234	0.7381110558876433	0.7554070822419187	0.34997270904559596	0.3616595721108624	0.2760735142404357	0.2905490514958389
