bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-33.415670822734036	1.4769916015403081e-25	3.8654540213635243e-20	-33.415670822734036	1.4769916015403081e-25	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-1.85129532267936	0.07399239447591632	0.1434389528228346	-1.85129532267936	0.07399239447591632	0.1434389528228346	0.03211730816658854	0.24829877653914087
2	-1.3512985900652759	0.18704578495417307	3.8654540213635243e-20	-1.3512985900652759	0.18704578495417307	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-1.8872226278527044	0.06917414290081642	0.1434389528228346	-1.8872226278527044	0.06917414290081642	0.1434389528228346	0.03211730816658854	0.24829877653914087
3	0.16784467223211058	0.8678316526979477	3.8654540213635243e-20	0.16784467223211058	0.8678316526979477	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-0.037552909737359946	0.9702928861050131	0.1434389528228346	-0.037552909737359946	0.9702928861050131	0.1434389528228346	0.03211730816658854	0.24829877653914087
4	1.6581976177369087	0.10805579016724008	3.8654540213635243e-20	1.6581976177369087	0.10805579016724008	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-0.9713007654871761	0.33942905581923466	0.1434389528228346	-0.9713007654871761	0.33942905581923466	0.1434389528228346	0.03211730816658854	0.24829877653914087
5	-0.6566959872308973	0.5165534818348612	3.8654540213635243e-20	-0.6566959872308973	0.5165534818348612	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-0.001368242917305182	0.9989176679054471	0.1434389528228346	-0.001368242917305182	0.9989176679054471	0.1434389528228346	0.03211730816658854	0.24829877653914087
6	1.6718166108856811	0.10495690679917102	3.8654540213635243e-20	1.6718166108856811	0.10495690679917102	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	0.287749231530151	0.7755166994310662	0.1434389528228346	0.287749231530151	0.7755166994310662	0.1434389528228346	0.03211730816658854	0.24829877653914087
7	-0.7913911209925066	0.43514004497750136	3.8654540213635243e-20	-0.7913911209925066	0.43514004497750136	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-1.6545426001568853	0.10879987484309751	0.1434389528228346	-1.6545426001568853	0.10879987484309751	0.1434389528228346	0.03211730816658854	0.24829877653914087
8	-1.9138860210960218	0.0652154903649424	3.8654540213635243e-20	-1.9138860210960218	0.0652154903649424	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-1.6476361002866144	0.10986121206332027	0.1434389528228346	-1.6476361002866144	0.10986121206332027	0.1434389528228346	0.03211730816658854	0.24829877653914087
9	-1.574865086728584	0.12613241893313606	3.8654540213635243e-20	-1.574865086728584	0.12613241893313606	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-0.8142171741005251	0.4221546302081529	0.1434389528228346	-0.8142171741005251	0.4221546302081529	0.1434389528228346	0.03211730816658854	0.24829877653914087
10	-0.5581949351589743	0.5808524173660217	3.8654540213635243e-20	-0.5581949351589743	0.5808524173660217	3.8654540213635243e-20	1.6534745755103597e-24	1.0244661750275955e-17	-1.199356237071257	0.23977443695351086	0.1434389528228346	-1.199356237071257	0.23977443695351086	0.1434389528228346	0.03211730816658854	0.24829877653914087
