UKB_sparse_bin	CHB_bin	UKB_WBfreq
1	0	17
2	0	6
2	1	1
2	2	4
2	4	1
2	11	1
2	20	1
2	26	1
2	27	1
2	75	1
3	0	4
3	1	1
3	2	1
3	4	1
3	8	1
3	17	1
3	26	1
3	37	1
3	41	1
3	43	1
3	56	1
3	64	1
3	76	1
3	119	1
4	0	1
4	1	3
4	2	1
4	4	1
4	10	1
4	11	1
4	14	1
4	17	1
4	35	1
4	49	1
4	59	1
4	62	1
4	65	1
4	76	1
4	81	1
5	0	1
5	1	1
5	5	2
5	15	1
5	17	1
5	20	1
5	29	1
5	35	1
5	41	1
5	54	2
5	70	1
5	81	1
5	94	1
5	124	1
6	2	2
6	14	1
6	20	1
6	22	1
6	32	1
6	43	1
6	48	1
6	51	1
6	61	1
6	67	1
6	76	1
6	81	1
6	121	1
6	125	1
6	135	1
6	175	1
7	2	1
7	14	1
7	22	1
7	26	1
7	32	2
7	35	1
7	41	1
7	48	1
7	49	1
7	56	1
7	62	1
7	73	1
7	75	1
7	89	1
7	102	1
7	165	1
8	27	2
8	53	1
8	62	1
8	65	1
8	73	1
8	75	1
8	78	1
8	83	1
8	108	1
8	118	1
8	121	1
8	143	1
8	178	1
8	184	1
8	190	1
8	195	1
9	24	1
9	35	1
9	54	1
9	57	1
9	62	1
9	94	2
9	122	1
9	130	1
9	132	2
9	159	2
9	165	1
9	173	1
9	176	1
9	195	1
10	7	1
10	56	1
10	102	1
10	105	1
10	125	1
10	129	1
10	135	1
10	137	1
10	162	1
10	165	1
10	179	1
10	184	1
10	189	2
10	203	1
10	206	2
