UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	2860
0	1	113
0	2	37
0	3	88
0	4	15
0	6	40
0	7	12
0	9	20
0	10	46
0	12	11
0	13	48
0	14	11
0	16	23
0	17	5
0	19	12
0	20	23
0	22	15
0	23	6
0	25	29
0	27	10
0	28	11
0	30	3
0	31	11
0	33	9
0	34	7
0	36	12
0	38	2
0	39	1
0	41	5
0	42	2
0	44	3
0	46	2
0	47	12
0	49	38
0	50	6
0	52	17
0	54	1
0	55	7
0	57	3
0	58	1
0	60	3
0	61	1
0	63	6
0	66	2
0	71	2
0	76	1
0	79	1
0	82	1
0	87	1
0	88	1
0	93	2
0	95	4
0	103	1
0	104	1
0	106	1
0	109	1
0	111	1
0	125	1
0	131	1
0	135	1
0	155	8
1	0	310906
1	1	15644
1	2	9344
1	3	14459
1	4	5983
1	6	10753
1	7	4983
1	9	5260
1	10	9292
1	12	4391
1	13	7770
1	14	3432
1	16	7314
1	17	3199
1	19	3244
1	20	6005
1	22	5626
1	23	2912
1	25	5130
1	27	2244
1	28	5166
1	30	2468
1	31	4329
1	33	4086
1	34	1714
1	36	3445
1	38	1836
1	39	3196
1	41	3216
1	42	1407
1	44	2714
1	46	1518
1	47	2468
1	49	2698
1	50	1207
1	52	2492
1	54	1103
1	55	2034
1	57	889
1	58	1863
1	60	1701
1	61	870
1	63	1540
1	65	618
1	66	1422
1	68	1159
1	69	655
1	71	1273
1	73	594
1	74	1103
1	76	880
1	77	355
1	79	804
1	81	430
1	82	862
1	84	351
1	85	839
1	87	634
1	88	363
1	90	576
1	92	254
1	93	420
1	95	425
1	96	281
1	98	413
1	100	216
1	101	414
1	103	387
1	104	196
1	106	282
1	108	156
1	109	242
1	111	222
1	112	241
1	114	177
1	115	114
1	117	208
1	119	66
1	120	101
1	122	123
1	123	81
1	125	159
1	127	91
1	128	93
1	130	118
1	131	44
1	133	80
1	135	51
1	136	58
1	138	17
1	139	80
1	141	78
1	142	49
1	144	40
1	146	12
1	147	39
1	149	25
1	150	38
1	152	100
1	154	4
1	155	21
1	157	15
1	158	17
1	160	8
1	162	8
1	163	30
1	166	9
1	168	8
1	169	4
1	171	7
1	173	3
1	174	8
1	176	6
1	177	4
1	179	6
1	181	7
1	184	1
1	190	1
1	193	1
1	195	3
2	0	116840
2	1	13668
2	2	8509
2	3	13114
2	4	6099
2	6	10696
2	7	5296
2	9	4813
2	10	9388
2	12	4720
2	13	8342
2	14	3906
2	16	7684
2	17	3554
2	19	3807
2	20	7029
2	22	6406
2	23	3148
2	25	6039
2	27	3156
2	28	5454
2	30	2846
2	31	5298
2	33	4628
2	34	2424
2	36	4356
2	38	2113
2	39	4075
2	41	3814
2	42	1838
2	44	3258
2	46	2024
2	47	2793
2	49	2773
2	50	1274
2	52	2881
2	54	1101
2	55	2567
2	57	1126
2	58	2197
2	60	2040
2	61	1079
2	63	2119
2	65	856
2	66	1949
2	68	1709
2	69	793
2	71	1499
2	73	722
2	74	1239
2	76	1262
2	77	648
2	79	1160
2	81	609
2	82	1144
2	84	533
2	85	1022
2	87	846
2	88	383
2	90	829
2	92	389
2	93	724
2	95	750
2	96	323
2	98	559
2	100	310
2	101	525
2	103	490
2	104	266
2	106	450
2	108	207
2	109	370
2	111	182
2	112	473
2	114	380
2	115	222
2	117	335
2	119	181
2	120	261
2	122	252
2	123	79
2	125	212
2	127	79
2	128	225
2	130	185
2	131	90
2	133	185
2	135	131
2	136	165
2	138	113
2	139	123
2	141	309
2	142	55
2	144	169
2	146	107
2	147	66
2	149	77
2	150	25
2	152	134
2	154	31
2	155	54
2	157	46
2	158	17
2	160	83
2	162	33
2	163	47
2	165	14
2	166	50
2	168	22
2	169	9
2	171	38
2	173	9
2	174	25
2	176	9
2	177	1
2	179	5
2	181	7
2	182	17
2	184	2
2	185	1
2	187	1
2	189	11
2	190	21
2	192	7
2	193	21
2	195	2
2	196	2
2	198	3
2	200	1
2	201	13
2	206	2
3	0	33351
3	1	7475
3	2	5035
3	3	8302
3	4	3854
3	6	6600
3	7	3133
3	9	3010
3	10	6084
3	12	3011
3	13	5891
3	14	2824
3	16	5236
3	17	2730
3	19	2579
3	20	5026
3	22	4488
3	23	2010
3	25	4243
3	27	2016
3	28	3936
3	30	1817
3	31	3649
3	33	3735
3	34	1773
3	36	3557
3	38	1657
3	39	3207
3	41	3133
3	42	1527
3	44	3097
3	46	1459
3	47	2704
3	49	2580
3	50	1138
3	52	2320
3	54	1076
3	55	2202
3	57	1107
3	58	2139
3	60	2169
