UKB_sparse_bin	YRI_bin	UKB_WBfreq
0	0	28659
0	1	765
0	2	350
0	3	696
0	4	257
0	6	552
0	7	267
0	9	184
0	10	368
0	12	157
0	13	287
0	14	134
0	16	255
0	17	127
0	19	117
0	20	244
0	22	238
0	23	96
0	25	225
0	27	91
0	28	211
0	30	73
0	31	133
0	33	215
0	34	108
0	36	95
0	38	69
0	39	192
0	41	100
0	42	45
0	44	130
0	46	51
0	47	43
0	49	59
0	50	46
0	52	70
0	54	52
0	55	76
0	57	28
0	58	67
0	60	57
0	61	19
0	63	49
0	65	12
0	66	27
0	68	28
0	69	15
0	71	19
0	73	16
0	74	37
0	76	27
0	77	15
0	79	37
0	81	7
0	82	33
0	84	26
0	85	22
0	87	18
0	88	6
0	90	18
0	92	13
0	93	19
0	95	17
0	96	41
0	98	9
0	100	2
0	101	13
0	103	9
0	104	8
0	106	10
0	108	8
0	109	7
0	111	12
0	112	8
0	114	5
0	117	2
0	119	1
0	120	5
0	122	2
0	123	1
0	125	6
0	127	1
0	128	5
0	130	5
0	133	5
0	135	1
0	136	2
0	141	7
0	147	1
0	152	3
0	168	1
1	0	529172
1	1	28733
1	2	17214
1	3	27995
1	4	11552
1	6	20679
1	7	10224
1	9	9635
1	10	18703
1	12	8462
1	13	15848
1	14	7285
1	16	14456
1	17	6441
1	19	6550
1	20	12171
1	22	11411
1	23	5420
1	25	10064
1	27	4796
1	28	9666
1	30	4753
1	31	8700
1	33	8009
1	34	3807
1	36	6884
1	38	3468
1	39	6991
1	41	6853
1	42	3254
1	44	5874
1	46	2655
1	47	4807
1	49	4800
1	50	2430
1	52	4208
1	54	2206
1	55	4127
1	57	1837
1	58	3316
1	60	3130
1	61	1742
1	63	2763
1	65	1377
1	66	2745
1	68	2371
1	69	1261
1	71	2446
1	73	1060
1	74	2079
1	76	2329
1	77	1010
1	79	1770
1	81	904
1	82	1615
1	84	747
1	85	1480
1	87	1314
1	88	619
1	90	1200
1	92	516
1	93	925
1	95	1012
1	96	477
1	98	874
1	100	439
1	101	865
1	103	571
1	104	284
1	106	682
1	108	239
1	109	549
1	111	337
1	112	444
1	114	401
1	115	251
1	117	372
1	119	172
1	120	383
1	122	267
1	123	108
1	125	286
1	127	126
1	128	214
1	130	211
1	131	116
1	133	197
1	135	94
1	136	134
1	138	76
1	139	191
1	141	214
1	142	88
1	144	143
1	146	64
1	147	145
1	149	70
1	150	38
1	152	71
1	154	24
1	155	44
1	157	50
1	158	19
1	160	48
1	162	30
1	163	71
1	165	12
1	166	33
1	168	28
1	169	46
1	171	93
1	173	17
1	174	25
1	176	25
1	177	41
1	179	8
1	181	3
1	182	8
1	184	3
1	185	2
1	187	10
1	189	4
1	190	14
1	192	2
1	193	10
1	195	16
1	206	1
1	208	2
1	211	3
2	0	103729
2	1	16468
2	2	13401
2	3	18230
2	4	8074
2	6	14712
2	7	7460
2	9	6973
2	10	13286
2	12	6289
2	13	11985
2	14	5848
2	16	10907
2	17	5541
2	19	4893
2	20	10167
2	22	9597
2	23	4639
2	25	9149
2	27	4124
2	28	7908
2	30	4120
2	31	8837
2	33	7834
2	34	3543
2	36	7007
2	38	3159
2	39	6618
2	41	6010
2	42	2855
2	44	5471
2	46	3042
2	47	5300
2	49	5047
2	50	2439
2	52	5054
2	54	2171
2	55	4241
2	57	2454
2	58	4103
2	60	3783
2	61	1959
2	63	3629
2	65	1789
2	66	3287
2	68	3110
2	69	1314
2	71	2842
2	73	1543
2	74	2577
2	76	2232
2	77	1166
2	79	2119
2	81	1068
2	82	2032
2	84	882
2	85	1620
2	87	1774
2	88	801
2	90	1635
2	92	894
2	93	1465
2	95	1430
2	96	646
2	98	1286
2	100	549
2	101	1219
2	103	1260
2	104	627
2	106	957
2	108	415
2	109	795
2	111	370
2	112	852
2	114	797
2	115	368
2	117	675
2	119	278
2	120	715
2	122	533
2	123	313
2	125	596
2	127	375
2	128	568
2	130	478
2	131	253
2	133	297
2	135	112
2	136	462
2	138	151
2	139	374
2	141	318
2	142	124
2	144	224
2	146	130
2	147	222
2	149	233
2	150	119
2	152	320
2	154	64
2	155	183
2	157	123
2	158	81
2	160	126
2	162	35
2	163	130
2	165	62
2	166	114
2	168	81
2	169	30
2	171	104
2	173	50
2	174	67
2	176	48
2	177	46
2	179	51
2	181	55
2	182	62
2	184	52
2	185	50
2	187	37
2	189	15
2	190	15
2	192	10
2	193	16
2	195	21
2	198	18
2	200	7
2	201	3
2	203	15
2	204	2
