bin	CHB_two_sided_statistic	CHB_two_sided_pvalue	CHB_two_sided_meta_pvalue	CHB_one_sided_statistic	CHB_one_sided_pvalue	CHB_one_sided_meta_pvalue	CHB_conservative_one_sided_meta_pvalue	CHB_heterozygosity_meta_pvalue	YRI_two_sided_statistic	YRI_two_sided_pvalue	YRI_two_sided_meta_pvalue	YRI_one_sided_statistic	YRI_one_sided_pvalue	YRI_one_sided_meta_pvalue	YRI_conservative_one_sided_meta_pvalue	YRI_heterozygosity_meta_pvalue
1	-1.7207916053188923	0.09871214824123238	0.09454030502937343	-1.7207916053188923	0.09871214824123238	0.09454030502937343	0.00689727100923885	0.7505862034190536	-4.035517445314137	0.0005146936658730757	0.001958185729374575	-4.035517445314137	0.0005146936658730757	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
2	-2.8814076593222775	0.008664704585821772	0.09454030502937343	-2.8814076593222775	0.008664704585821772	0.09454030502937343	0.00689727100923885	0.7505862034190536	-2.499407770518404	0.020391183041022245	0.001958185729374575	-2.499407770518404	0.020391183041022245	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
3	0.6903172983654372	0.4969016138350648	0.09454030502937343	0.6903172983654372	0.4969016138350648	0.09454030502937343	0.00689727100923885	0.7505862034190536	0.10911380635297467	0.9140584659133504	0.001958185729374575	0.10911380635297467	0.9140584659133504	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
4	-0.8721788772523741	0.39252865123832903	0.09454030502937343	-0.8721788772523741	0.39252865123832903	0.09454030502937343	0.00689727100923885	0.7505862034190536	-3.55712486927641	0.0017639568489599394	0.001958185729374575	-3.55712486927641	0.0017639568489599394	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
5	-0.013829606824507455	0.989090555146914	0.09454030502937343	-0.013829606824507455	0.989090555146914	0.09454030502937343	0.00689727100923885	0.7505862034190536	-0.27164346612424645	0.7884287879794164	0.001958185729374575	-0.27164346612424645	0.7884287879794164	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
6	-1.7703005444303406	0.0899274664374	0.09454030502937343	-1.7703005444303406	0.0899274664374	0.09454030502937343	0.00689727100923885	0.7505862034190536	0.21249400044433311	0.8335932337071696	0.001958185729374575	0.21249400044433311	0.8335932337071696	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
7	-0.38423961020385394	0.7044891897040353	0.09454030502937343	-0.38423961020385394	0.7044891897040353	0.09454030502937343	0.00689727100923885	0.7505862034190536	-0.25320690641371224	0.802459078416216	0.001958185729374575	-0.25320690641371224	0.802459078416216	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
8	-0.8492329410864116	0.40450241972138334	0.09454030502937343	-0.8492329410864116	0.40450241972138334	0.09454030502937343	0.00689727100923885	0.7505862034190536	0.03984856065646562	0.9685576582071679	0.001958185729374575	0.03984856065646562	0.9685576582071679	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
9	-0.9641551541940961	0.34544462759407246	0.09454030502937343	-0.9641551541940961	0.34544462759407246	0.09454030502937343	0.00689727100923885	0.7505862034190536	-1.21761536464229	0.2362665653218448	0.001958185729374575	-1.21761536464229	0.2362665653218448	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
10	0.8429048222125456	0.40795923357204733	0.09454030502937343	0.8429048222125456	0.40795923357204733	0.09454030502937343	0.00689727100923885	0.7505862034190536	-1.290125410242772	0.20982482870628977	0.001958185729374575	-1.290125410242772	0.20982482870628977	0.001958185729374575	0.00013081853789520604	0.0014448098134781176
