UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.0100827	0.01624143001383551	0.024856943089930823	0.02597938159447122	0.038478176861594514	0.02309602945860876	0.026587609865564948	0.015122574438470407	0.017279354911913913	0.03595459282303383	0.04079977571533421	0.02470972173306231	0.02757941553257902
0.0199102	0.03305740581370928	0.048521724402441464	0.050686608726562894	0.0731733417946338	0.04831413553328734	0.04871940412326581	0.03286923632553743	0.03319904325960365	0.07291845090391844	0.07343498930554515	0.05044909686495551	0.05089996294979717
0.0857216	0.09860579338736015	0.11398272008475714	0.14235489327447104	0.16083978167512114	0.11356417368528653	0.11436720105574685	0.09824910557247285	0.09892532340321405	0.16054926390891205	0.1613557297285651	0.14192727394451346	0.14289966575572544
0.1342465	0.14993828341997656	0.15365170154632765	0.203657053632029	0.2090446883430854	0.15309412302041608	0.1542524358764268	0.14945920350581376	0.15047889493235125	0.20840638581553053	0.20953091946721486	0.20305527854673153	0.2043160412511024
0.217057	0.21694912510890946	0.19675590745489657	0.26908260882954127	0.2512656307693673	0.1963037052816485	0.19721667978694937	0.2163182879064883	0.21750862981328314	0.25070074121096914	0.25192173367855625	0.2686188538535741	0.2697257893266453
0.257022	0.2549880202918605	0.2221681404367375	0.29937841312845964	0.2729232685176908	0.22168716179551418	0.22271570760295414	0.25443850337694235	0.2555406970146009	0.27248358620184204	0.27335586303225196	0.2989495872857696	0.299837929236143
0.315314	0.30999834284315764	0.25548217168442666	0.3390284856662277	0.2970001525279528	0.25489079745470045	0.2560534283197275	0.30938426637584826	0.31073932245505276	0.2964699618493015	0.29745800628323427	0.3384700991088993	0.33951816217061315
0.420617	0.39256257842337605	0.31097992818480114	0.37420923081110985	0.3321909004583702	0.3100852049768471	0.3118534336564254	0.3916150424986019	0.3933780894580522	0.3316685922495685	0.3326868185618564	0.3737101413526435	0.3747536926300947
0.52182	0.4758951250664052	0.3794850266195165	0.39034105464474933	0.36204150831401233	0.378443096419226	0.38047674056694586	0.4748689570752343	0.47688114080680016	0.3614267507917532	0.3626032219330356	0.3898242357162049	0.3908536770561662
0.6365270000000001	0.5783647692394577	0.46030912868255874	0.38382333612990244	0.3776376126741759	0.459157013992938	0.46159568155823155	0.5775997508123827	0.5796187751737026	0.3770553405143038	0.3781691341534155	0.38336142398421474	0.38443461472847573
0.784767	0.7302484046676739	0.5832237576037593	0.30666836637391426	0.36774643882716157	0.5820391995838989	0.5843610479715601	0.7294503349060939	0.7311085100997794	0.367196353785789	0.3683983824406127	0.30592277432998916	0.30746630457844065
