UKB_WBfreq_median	CHBfreq_mean	YRIfreq_mean	CHBhet_mean	YRIhet_mean	YRIfreq_lower	YRIfreq_upper	CHBfreq_lower	CHBfreq_upper	YRIhet_lower	YRIhet_upper	CHBhet_lower	CHBhet_upper
0.0104458	0.01598432709629133	0.025862216083825842	0.025606084837156783	0.03949505516547848	0.025152438525279378	0.026546994724391565	0.01550470347287532	0.01648659626710455	0.03863059565033426	0.04054295700933321	0.024773692574383145	0.026411339261895667
0.02857205	0.03711725131348502	0.05312845813831109	0.05669990728538157	0.07983967393040198	0.05285757642889748	0.05334836539302854	0.0368921663553901	0.037375870633710326	0.07944020365838028	0.0801378853806343	0.05638592277544669	0.05698085819923174
0.0998956	0.11476511769788142	0.12408403167724724	0.1628713600211092	0.1745834061715072	0.12350901316021953	0.12462639536070595	0.11426107639771735	0.11531799399427126	0.17402741944001385	0.17520011209701225	0.1622843803687255	0.16361209024358853
0.192815	0.19559861714083643	0.18397961045464176	0.2498188381199314	0.23957033861881838	0.1832251682578341	0.1848219856511688	0.19497293640683536	0.19623333318904945	0.23884693477174407	0.24038997181273977	0.24907562824754167	0.2505745762101092
0.244184	0.24207551831955504	0.21293041722158518	0.28920895234550104	0.2654573846998522	0.21220427452750748	0.2135757024439057	0.24134388696247183	0.24302065933317682	0.264961231443534	0.2660234615482336	0.28877018589259407	0.2898044506576075
0.295881	0.2884136728234884	0.24273119317673886	0.32363122589949006	0.287894642562475	0.24202729763509417	0.2434885466567706	0.2877324222670407	0.2890934070094694	0.28732040629278893	0.2885348639893927	0.3230022429803731	0.3242115471853811
0.3704499999999999	0.35044220941383747	0.2863249001659741	0.36176388953164906	0.31732662882612456	0.28530073359369396	0.28744992578536105	0.34952349572584906	0.3513259955942827	0.3165807917492908	0.31815344123735523	0.360967865938501	0.36238578909415775
0.418621	0.39826935943751635	0.3153728789313516	0.37488373054831303	0.3341435930511283	0.3140795549654764	0.31630989607265697	0.3972104052744401	0.3992780122363508	0.3336077858006002	0.33493751688499923	0.3743275119977453	0.3755459158937548
0.516007	0.47248411534164525	0.37828472736200475	0.3889396353039068	0.36018933487230825	0.37720735756210244	0.3794444050038274	0.47143301112935476	0.47375665522793536	0.3594030276029648	0.3608209997354856	0.38830168990582475	0.3895274738340374
0.604679	0.5554805662062905	0.43933256853591235	0.39029670852468207	0.3760555702283084	0.43815765404718743	0.440757365055101	0.5540031062376242	0.5567853043088556	0.3752924620706859	0.37679834572891846	0.3895562731998197	0.390900228845817
0.805525	0.7377093700118976	0.5886346089416741	0.29531965250198283	0.3567486155388982	0.5873736058958963	0.590071320662697	0.736644711965418	0.7388055498548358	0.35592056041215314	0.3574104942043501	0.2945497810225492	0.29623241536696016
